,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,390,3532500,147,76,71,14,18,17,12,12,11,9,9,8,7,5,4,5,3,2,0,0,0
1,1,21,390,3532600,93,52,41,9,11,10,8,7,7,6,6,5,4,3,3,3,1,1,0,0,0
2,2,21,390,3532700,213,99,114,21,26,25,18,18,16,13,13,12,10,8,7,8,4,2,1,1,0
3,3,21,390,3532800,40,19,21,4,4,4,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0
4,4,21,390,3532900,143,67,76,14,17,16,12,12,11,9,9,8,7,5,4,5,3,2,0,0,0
5,5,21,390,3533000,104,48,56,10,12,12,9,8,8,6,6,6,5,4,3,4,2,1,0,0,0
6,6,21,390,3533100,79,39,40,8,9,9,6,6,6,5,5,4,4,3,2,3,1,1,0,0,0
7,7,21,390,3533200,42,18,24,4,5,4,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0
8,8,21,390,3533300,36,18,18,3,4,4,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0
9,9,21,390,3533400,42,18,24,4,5,4,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0
10,10,21,390,3533500,62,28,34,6,7,7,5,5,4,4,4,3,3,2,2,2,1,0,0,0,0
11,11,21,390,3533600,20,12,8,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
12,12,21,390,3533700,26,15,11,2,3,3,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0
13,13,21,390,3533800,49,24,25,4,6,5,4,4,3,3,3,2,2,1,1,1,1,0,0,0,0
14,14,21,390,3533900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,21,390,3534000,116,64,52,11,14,13,10,9,9,7,7,7,5,4,3,4,2,1,0,0,0
16,16,21,390,3534100,39,19,20,3,4,4,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0
17,17,21,390,3534200,169,89,80,17,20,19,14,14,13,10,11,10,8,6,5,6,3,2,0,0,0
18,18,21,390,3534300,214,119,95,21,26,25,18,18,16,13,14,12,11,8,7,8,4,3,1,1,0
19,19,21,390,3534400,352,169,183,35,43,41,30,29,27,22,23,21,18,14,11,13,7,4,2,1,0
20,20,21,390,3534500,42,20,22,4,5,4,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0
21,21,21,390,3534600,26,16,10,2,3,3,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0
22,22,21,390,3534700,145,64,81,14,18,17,12,12,11,9,9,8,7,5,4,5,3,2,0,0,0
23,23,21,390,3534800,394,194,200,40,48,46,34,33,31,25,25,23,20,15,13,15,8,5,2,2,0
24,24,21,390,3534900,88,46,42,8,10,10,7,7,6,5,5,5,4,3,2,3,1,1,0,0,0
25,25,21,390,3535000,193,82,111,19,23,22,16,16,15,12,12,11,9,7,6,7,4,2,1,1,0
26,26,21,390,3535100,88,41,47,8,10,10,7,7,6,5,5,5,4,3,2,3,1,1,0,0,0
