,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,388,3049400,1114,549,565,91,107,122,111,100,91,80,80,71,59,47,38,39,25,21,9,11,3
1,1,21,388,3049500,201,103,98,16,19,22,20,18,16,14,14,12,10,8,6,7,4,3,1,2,0
2,2,21,388,3049600,88,40,48,7,8,9,8,7,7,6,6,5,4,3,3,3,2,1,0,0,0
3,3,21,388,3049700,126,65,61,10,12,13,12,11,10,9,9,8,6,5,4,4,2,2,1,1,0
4,4,21,388,3049800,553,296,257,45,53,60,55,50,45,40,39,35,29,23,18,19,12,10,4,5,1
5,5,21,388,3049900,193,97,96,15,18,21,19,17,15,14,13,12,10,8,6,6,4,3,1,1,0
6,6,21,388,3050000,153,78,75,12,14,16,15,13,12,11,11,9,8,6,5,5,3,2,1,1,0
7,7,21,388,3050100,158,80,78,12,15,17,15,14,13,11,11,10,8,6,5,5,3,3,1,1,0
8,8,21,388,3050200,1347,783,564,110,129,148,134,121,111,97,96,85,72,57,46,47,31,26,11,13,4
9,9,21,388,3050300,401,190,211,32,38,44,40,36,33,29,28,25,21,17,13,14,9,7,3,4,1
10,10,21,388,3050400,129,66,63,10,12,14,12,11,10,9,9,8,6,5,4,4,2,2,1,1,0
11,11,21,388,3050500,284,132,152,23,27,31,28,25,23,20,20,18,15,12,9,9,6,5,2,2,0
12,12,21,388,3050600,792,403,389,64,76,87,79,71,65,57,56,50,42,34,27,27,18,15,6,7,2
13,13,21,388,3050700,1085,568,517,88,104,119,108,98,89,78,78,69,58,46,37,38,25,21,9,10,3
14,14,21,388,3050800,2582,1300,1282,211,248,283,257,233,213,187,185,164,138,110,88,90,59,50,22,25,7
15,15,21,388,3050900,857,422,435,70,82,94,85,77,70,62,61,54,45,36,29,30,19,16,7,8,2
16,16,21,388,3051000,324,168,156,26,31,35,32,29,26,23,23,20,17,13,11,11,7,6,2,3,0
17,17,21,388,3051100,420,238,182,34,40,46,41,38,34,30,30,26,22,18,14,14,9,8,3,4,1
18,18,21,388,3051200,3934,2016,1918,322,379,432,392,356,324,285,283,251,211,168,135,137,91,76,34,39,12
19,19,21,388,3051300,828,422,406,67,79,91,82,74,68,60,59,52,44,35,28,29,19,16,7,8,2
20,20,21,388,3051400,1298,625,673,106,125,142,129,117,107,94,93,82,69,55,44,45,30,25,11,13,3
21,21,21,388,3051500,589,292,297,48,56,64,58,53,48,42,42,37,31,25,20,20,13,11,5,5,1
22,22,21,388,3051600,1754,905,849,143,169,192,174,158,144,127,126,111,94,75,60,61,40,34,15,17,5
23,23,21,388,3051700,258,134,124,21,24,28,25,23,21,18,18,16,13,11,8,9,5,5,2,2,0
24,24,21,388,3051800,526,287,239,43,50,57,52,47,43,38,37,33,28,22,18,18,12,10,4,5,1
25,25,21,388,3051900,1257,634,623,102,121,138,125,113,103,91,90,80,67,53,43,44,29,24,11,12,3
26,26,21,388,3052000,1052,511,541,86,101,115,104,95,86,76,75,67,56,45,36,36,24,20,9,10,3
27,27,21,388,3052100,3555,1794,1761,291,342,390,354,321,293,258,255,226,190,152,122,124,82,69,31,35,10
28,28,21,388,3052200,1277,632,645,104,123,140,127,115,105,92,91,81,68,54,43,44,29,24,11,12,3
29,29,21,388,3052300,2537,1288,1249,207,244,278,253,229,209,184,182,161,136,108,87,88,58,49,22,25,7
30,30,21,388,3052400,25,14,11,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0
31,31,21,388,3052500,730,368,362,59,70,80,72,66,60,53,52,46,39,31,25,25,16,14,6,7,2
32,32,21,388,3052600,1619,827,792,132,156,177,161,146,133,117,116,103,86,69,55,56,37,31,14,16,4
33,33,21,388,3052700,692,346,346,56,66,76,69,62,57,50,49,44,37,29,23,24,16,13,6,6,2
34,34,21,388,3052800,972,486,486,79,93,106,96,88,80,70,69,62,52,41,33,34,22,18,8,9,2
35,35,21,388,3052900,67,27,40,5,6,7,6,6,5,4,4,4,3,2,2,2,1,1,0,0,0
36,36,21,388,3053000,2148,1062,1086,175,207,236,214,194,177,155,154,137,115,92,73,75,49,41,18,21,6
37,37,21,388,3053100,761,416,345,62,73,83,75,68,62,55,54,48,40,32,26,26,17,14,6,7,2
38,38,21,388,3053200,5337,2690,2647,437,514,586,532,483,440,387,384,340,286,229,183,186,123,103,47,53,16
39,39,21,388,3053300,546,284,262,44,52,60,54,49,45,39,39,34,29,23,18,19,12,10,4,5,1
40,40,21,388,3053400,2101,1043,1058,172,202,230,209,190,173,152,151,134,112,90,72,73,48,40,18,21,6
41,41,21,388,3053500,364,183,181,29,35,40,36,32,30,26,26,23,19,15,12,12,8,7,3,3,1
42,42,21,388,3053600,792,419,373,64,76,87,79,71,65,57,56,50,42,34,27,27,18,15,6,7,2
43,43,21,388,3053700,2200,1154,1046,180,212,241,219,199,181,159,158,140,118,94,75,77,50,42,19,22,6
44,44,21,388,3053800,410,204,206,33,39,45,40,37,33,29,29,26,21,17,14,14,9,7,3,4,1
45,45,21,388,3053900,1984,983,1001,162,191,218,197,179,163,144,142,126,106,85,68,69,45,38,17,19,6
46,46,21,388,3054000,575,283,292,47,55,63,57,52,47,41,41,36,30,24,19,20,13,11,5,5,1
47,47,21,388,3054100,1154,543,611,94,111,126,115,104,95,83,83,73,61,49,39,40,26,22,10,11,3
48,48,21,388,3054200,1764,907,857,144,170,193,175,159,145,128,126,112,94,75,60,61,40,34,15,17,5
49,49,21,388,3054300,463,230,233,37,44,50,46,41,38,33,33,29,24,19,15,16,10,9,4,4,1
50,50,21,388,3054400,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51,21,388,3054500,1206,594,612,98,116,132,120,109,99,87,86,76,64,51,41,42,27,23,10,12,3
52,52,21,388,3054600,914,463,451,74,88,100,91,82,75,66,65,58,49,39,31,32,21,17,8,9,2
53,53,21,388,3054700,386,197,189,31,37,42,38,34,31,28,27,24,20,16,13,13,8,7,3,3,1
54,54,21,388,3054800,561,266,295,45,54,61,55,50,46,40,40,35,30,24,19,19,12,10,4,5,1
55,55,21,388,3054900,2506,1275,1231,205,241,275,249,226,206,181,180,159,134,107,86,87,58,48,22,25,7
56,56,21,388,3055000,719,339,380,58,69,79,71,65,59,52,51,45,38,30,24,25,16,13,6,7,2
57,57,21,388,3055100,350,175,175,28,33,38,34,31,28,25,25,22,18,15,12,12,8,6,3,3,1
58,58,21,388,3055200,648,317,331,53,62,71,64,58,53,47,46,41,34,27,22,22,15,12,5,6,1
59,59,21,388,3055300,2062,962,1100,168,198,226,205,186,170,149,148,131,110,88,70,72,47,40,18,20,6
60,60,21,388,3055400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,61,21,388,3055500,36,18,18,2,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0
62,62,21,388,3055600,67,30,37,5,6,7,6,6,5,4,4,4,3,2,2,2,1,1,0,0,0
63,63,21,388,3055700,465,236,229,38,44,51,46,42,38,33,33,29,24,19,15,16,10,9,4,4,1
64,64,21,388,3055800,59,23,36,4,5,6,5,5,4,4,4,3,3,2,2,2,1,1,0,0,0
65,65,21,388,3055900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,66,21,388,3056000,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,67,21,388,3056100,925,442,483,75,89,101,92,83,76,67,66,59,49,39,31,32,21,17,8,9,2
68,68,21,388,3056200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,69,21,388,3056300,66,33,33,5,6,7,6,5,5,4,4,4,3,2,2,2,1,1,0,0,0
70,70,21,388,3056400,965,486,479,79,93,106,96,87,79,70,69,61,51,41,33,33,22,18,8,9,2
71,71,21,388,3056500,563,274,289,46,54,61,56,50,46,40,40,35,30,24,19,19,13,10,4,5,1
72,72,21,388,3056600,366,187,179,29,35,40,36,33,30,26,26,23,19,15,12,12,8,7,3,3,1
73,73,21,388,3056700,659,345,314,53,63,72,65,59,54,47,47,42,35,28,22,23,15,12,5,6,2
74,74,21,388,3056800,79,39,40,6,7,8,7,7,6,5,5,5,4,3,2,2,1,1,0,0,0
75,75,21,388,3056900,771,375,396,63,74,84,76,69,63,55,55,49,41,33,26,27,17,14,6,7,2
76,76,21,388,3057000,1974,913,1061,161,190,217,196,178,162,143,142,125,105,84,67,69,45,38,17,19,6
77,77,21,388,3057100,1497,734,763,122,144,164,149,135,123,108,107,95,80,64,51,52,34,29,13,14,4
78,78,21,388,3057200,1735,881,854,142,167,190,173,157,143,125,124,110,93,74,59,60,40,33,15,17,5
