,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,395,4247300,3516,1735,1781,345,376,390,306,276,266,251,255,225,194,154,126,134,84,60,26,27,12
1,1,21,395,4247400,2354,1148,1206,231,252,261,205,185,178,168,170,151,130,103,84,89,56,40,17,18,8
2,2,21,395,4247500,2826,1406,1420,277,302,313,246,222,214,201,205,181,156,124,101,107,67,48,21,22,9
3,3,21,395,4247600,3675,1843,1832,361,394,408,320,288,278,262,266,236,203,161,131,140,88,63,27,29,12
4,4,21,395,4247700,2996,1521,1475,294,321,332,261,235,227,214,217,192,165,131,107,114,71,51,22,23,10
5,5,21,395,4247800,775,379,396,76,83,86,67,60,58,55,56,49,42,34,27,29,18,13,5,6,2
6,6,21,395,4247900,2194,1112,1082,215,235,243,191,172,166,156,159,140,121,96,78,83,52,37,16,17,7
7,7,21,395,4248000,3779,1890,1889,371,405,419,329,297,286,270,274,242,209,166,135,144,90,65,28,30,12
8,8,21,395,4248100,2777,1393,1384,272,297,308,242,218,210,198,201,178,153,122,99,106,66,48,20,22,9
9,9,21,395,4248200,1679,860,819,164,180,186,146,131,127,119,121,107,92,73,60,64,40,29,12,13,5
10,10,21,395,4248300,551,258,293,54,59,61,48,43,41,39,39,35,30,24,19,21,13,9,4,4,1
11,11,21,395,4248400,3701,1820,1881,363,396,410,322,290,280,264,268,237,204,162,132,141,88,64,27,29,12
12,12,21,395,4248500,1307,636,671,128,140,145,113,102,99,93,94,83,72,57,46,49,31,22,9,10,4
13,13,21,395,4248600,245,121,124,24,26,27,21,19,18,17,17,15,13,10,8,9,5,4,1,1,0
14,14,21,395,4248700,5842,2906,2936,574,626,648,509,459,443,417,424,375,323,256,209,223,140,101,43,46,19
15,15,21,395,4248800,1103,547,556,108,118,122,96,86,83,78,80,70,61,48,39,42,26,19,8,8,3
16,16,21,395,4248900,848,423,425,83,90,94,73,66,64,60,61,54,46,37,30,32,20,14,6,6,2
17,17,21,395,4249000,3184,1569,1615,312,341,353,277,250,241,227,231,204,176,140,114,121,76,55,23,25,10
18,18,21,395,4249100,1152,592,560,113,123,127,100,90,87,82,83,74,63,50,41,44,27,19,8,9,3
19,19,21,395,4249200,1242,605,637,122,133,137,108,97,94,88,90,79,68,54,44,47,29,21,9,9,4
20,20,21,395,4249300,975,478,497,95,104,108,84,76,74,69,70,62,53,42,34,37,23,16,7,7,3
21,21,21,395,4249400,2692,1351,1341,264,288,298,234,211,204,192,195,172,149,118,96,102,64,46,20,21,9
22,22,21,395,4249500,1529,761,768,150,163,169,133,120,116,109,110,98,84,67,54,58,36,26,11,12,5
23,23,21,395,4249600,374,198,176,36,40,41,32,29,28,26,27,24,20,16,13,14,8,6,2,2,1
24,24,21,395,4249700,981,480,501,96,105,108,85,77,74,70,71,63,54,43,35,37,23,16,7,7,3
25,25,21,395,4249800,446,212,234,43,47,49,38,35,33,31,32,28,24,19,15,17,10,7,3,3,1
26,26,21,395,4249900,1459,721,738,143,156,161,127,114,110,104,105,93,80,64,52,55,34,25,10,11,4
27,27,21,395,4250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,28,21,395,4250100,1534,775,759,150,164,170,133,120,116,109,111,98,84,67,55,58,36,26,11,12,5
29,29,21,395,4250200,1037,511,526,101,111,115,90,81,78,74,75,66,57,45,37,39,24,17,7,8,3
30,30,21,395,4250300,1497,730,767,147,160,166,130,117,113,106,108,96,82,65,53,57,35,25,11,11,5
31,31,21,395,4250400,1194,589,605,117,128,132,104,93,90,85,86,76,66,52,42,45,28,20,8,9,4
32,32,21,395,4250500,743,369,374,73,79,82,64,58,56,53,53,47,41,32,26,28,17,12,5,5,2
33,33,21,395,4250600,1180,579,601,115,126,131,102,92,89,84,85,75,65,51,42,45,28,20,8,9,4
34,34,21,395,4250700,5793,2857,2936,569,621,643,504,455,439,414,420,372,320,254,207,221,138,100,43,46,19
35,35,21,395,4250800,3051,1533,1518,299,327,338,265,239,231,218,221,196,168,134,109,116,73,52,22,24,10
36,36,21,395,4250900,1624,845,779,159,174,180,141,127,123,116,117,104,89,71,58,62,38,28,12,12,5
37,37,21,395,4251000,1559,765,794,153,167,173,135,122,118,111,113,100,86,68,55,59,37,26,11,12,5
38,38,21,395,4251100,1176,572,604,115,126,130,102,92,89,84,85,75,65,51,42,44,28,20,8,9,4
39,39,21,395,4251200,893,452,441,87,95,99,77,70,67,63,64,57,49,39,32,34,21,15,6,7,3
40,40,21,395,4251300,655,316,339,64,70,72,57,51,49,46,47,42,36,28,23,25,15,11,4,5,2
41,41,21,395,4251400,329,160,169,32,35,36,28,25,24,23,23,21,18,14,11,12,7,5,2,2,1
42,42,21,395,4251500,3219,1537,1682,316,345,357,280,252,244,230,233,206,178,141,115,122,77,55,23,25,11
43,43,21,395,4251600,879,417,462,86,94,97,76,69,66,62,63,56,48,38,31,33,21,15,6,6,3
44,44,21,395,4251700,1993,989,1004,195,213,221,173,156,151,142,144,128,110,87,71,76,47,34,14,15,6
45,45,21,395,4251800,41,18,23,4,4,4,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0
