,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,378,1454100,1304,630,674,110,121,140,127,121,112,96,92,81,71,58,43,39,29,26,13,14,3
1,1,21,378,1454200,655,347,308,55,60,70,64,61,56,48,46,40,35,29,21,19,14,13,6,7,1
2,2,21,378,1454300,2788,1399,1389,236,259,300,273,259,241,205,196,173,152,124,92,85,62,57,28,31,6
3,3,21,378,1454400,639,328,311,54,59,68,62,59,55,47,45,39,34,28,21,19,14,13,6,7,1
4,4,21,378,1454500,420,208,212,35,39,45,41,39,36,31,29,26,22,18,14,12,9,8,4,4,0
5,5,21,378,1454600,1482,721,761,125,137,159,145,138,128,109,104,92,81,66,49,45,33,30,15,16,3
6,6,21,378,1454700,729,363,366,61,67,78,71,67,63,53,51,45,39,32,24,22,16,15,7,8,1
7,7,21,378,1454800,1083,518,565,91,100,116,106,100,93,79,76,67,59,48,36,33,24,22,11,12,2
8,8,21,378,1454900,1443,744,699,122,134,155,141,134,124,106,101,89,78,64,48,44,32,29,14,16,3
9,9,21,378,1455000,571,299,272,48,53,61,55,53,49,42,40,35,31,25,19,17,12,11,5,6,1
10,10,21,378,1455100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,21,378,1455200,1105,546,559,93,102,119,108,103,95,81,77,68,60,49,36,33,24,22,11,12,2
12,12,21,378,1455300,573,273,300,48,53,61,56,53,49,42,40,35,31,25,19,17,12,11,5,6,1
13,13,21,378,1455400,496,280,216,42,46,53,48,46,42,36,34,30,27,22,16,15,11,10,5,5,1
14,14,21,378,1455500,1162,598,564,98,107,125,113,108,100,85,81,72,63,51,38,35,25,23,12,12,2
15,15,21,378,1455600,623,336,287,52,57,67,61,58,53,46,43,38,34,27,20,19,13,12,6,6,1
16,16,21,378,1455700,1704,832,872,144,158,183,166,158,147,125,120,105,93,75,56,51,38,35,17,19,4
17,17,21,378,1455800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18,21,378,1455900,95,49,46,8,8,10,9,8,8,7,6,5,5,4,3,2,2,1,0,1,0
19,19,21,378,1456000,518,248,270,43,48,55,50,48,44,38,36,32,28,23,17,15,11,10,5,5,1
20,20,21,378,1456100,1469,729,740,124,136,158,143,136,127,108,103,91,80,65,48,44,32,30,15,16,3
21,21,21,378,1456200,1952,973,979,165,181,210,191,181,168,144,137,121,106,86,65,59,43,40,20,21,4
22,22,21,378,1456300,877,454,423,74,81,94,85,81,75,64,61,54,47,39,29,26,19,18,9,9,2
23,23,21,378,1456400,535,260,275,45,49,57,52,49,46,39,37,33,29,23,17,16,11,11,5,5,1
24,24,21,378,1456500,467,213,254,39,43,50,45,43,40,34,32,29,25,20,15,14,10,9,4,5,1
25,25,21,378,1456600,580,292,288,49,53,62,56,54,50,42,40,36,31,25,19,17,12,11,6,6,1
26,26,21,378,1456700,714,356,358,60,66,77,69,66,61,52,50,44,39,31,23,21,15,14,7,7,1
27,27,21,378,1456800,799,398,401,67,74,86,78,74,69,59,56,49,43,35,26,24,17,16,8,8,1
28,28,21,378,1456900,814,405,409,69,75,87,79,75,70,60,57,50,44,36,27,24,18,16,8,9,1
29,29,21,378,1457000,796,406,390,67,73,85,77,74,68,58,56,49,43,35,26,24,17,16,8,8,1
30,30,21,378,1457100,3947,2070,1877,335,366,425,386,367,341,291,278,245,215,175,131,120,88,81,40,44,9
31,31,21,378,1457200,415,198,217,35,38,44,40,38,35,30,29,25,22,18,13,12,9,8,4,4,0
32,32,21,378,1457300,437,232,205,37,40,47,42,40,37,32,30,27,23,19,14,13,9,9,4,4,1
33,33,21,378,1457400,97,40,57,8,9,10,9,9,8,7,6,6,5,4,3,2,2,1,1,1,0
34,34,21,378,1457500,184,91,93,15,17,19,18,17,15,13,12,11,10,8,6,5,4,3,1,2,0
35,35,21,378,1457600,374,187,187,31,34,40,36,34,32,27,26,23,20,16,12,11,8,7,3,4,0
36,36,21,378,1457700,396,188,208,33,36,42,38,36,34,29,27,24,21,17,13,12,8,8,4,4,0
37,37,21,378,1457800,655,339,316,55,60,70,64,61,56,48,46,40,35,29,21,19,14,13,6,7,1
38,38,21,378,1457900,439,232,207,37,40,47,42,40,38,32,30,27,24,19,14,13,9,9,4,4,1
39,39,21,378,1458000,265,135,130,22,24,28,25,24,22,19,18,16,14,11,8,8,5,5,2,2,0
40,40,21,378,1458100,94,48,46,7,8,10,9,8,8,6,6,5,5,4,3,2,2,1,0,1,0
41,41,21,378,1458200,1519,773,746,128,141,163,148,141,131,112,107,94,83,67,50,46,33,31,15,16,3
42,42,21,378,1458300,722,373,349,61,67,77,70,67,62,53,50,44,39,32,24,22,16,14,7,8,1
43,43,21,378,1458400,1145,592,553,97,106,123,112,106,99,84,80,71,62,51,38,34,25,23,11,12,2
44,44,21,378,1458500,147,80,67,12,13,15,14,13,12,10,10,9,8,6,4,4,3,3,1,1,0
45,45,21,378,1458600,668,328,340,56,62,72,65,62,57,49,47,41,36,29,22,20,14,13,6,7,1
46,46,21,378,1458700,1243,609,634,105,115,134,121,115,107,91,87,77,67,55,41,37,27,25,12,13,2
47,47,21,378,1458800,531,278,253,45,49,57,51,49,45,39,37,33,29,23,17,16,11,10,5,5,1
48,48,21,378,1458900,225,107,118,19,20,24,22,20,19,16,15,13,12,10,7,6,5,4,2,2,0
49,49,21,378,1459000,1013,496,517,86,94,109,99,94,87,74,71,63,55,45,33,30,22,20,10,11,2
50,50,21,378,1459100,353,189,164,29,32,38,34,32,30,26,24,21,19,15,11,10,7,7,3,3,0
51,51,21,378,1459200,1348,656,692,114,125,145,132,125,116,99,95,83,73,60,44,41,30,27,13,15,3
52,52,21,378,1459300,1179,569,610,100,109,127,115,109,102,87,83,73,64,52,39,35,26,24,12,13,2
53,53,21,378,1459400,327,144,183,27,30,35,32,30,28,24,23,20,17,14,10,9,7,6,3,3,0
54,54,21,378,1459500,1472,740,732,124,136,158,144,137,127,108,103,91,80,65,49,44,32,30,15,16,3
55,55,21,378,1459600,870,424,446,73,80,93,85,81,75,64,61,54,47,38,29,26,19,17,9,9,2
