,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,375,551700,4014,1985,2029,400,434,416,361,359,342,294,282,253,222,173,136,130,79,58,25,26,16
1,1,21,375,551800,1593,851,742,159,172,165,143,142,135,116,112,100,88,68,53,51,31,23,10,10,6
2,2,21,375,551900,1391,717,674,138,150,144,125,124,118,101,98,87,77,59,47,45,27,20,8,9,5
3,3,21,375,552000,291,180,111,29,31,30,26,26,24,21,20,18,16,12,9,9,5,4,1,1,1
4,4,21,375,552100,529,255,274,52,57,54,47,47,45,38,37,33,29,22,17,17,10,7,3,3,2
5,5,21,375,552200,885,441,444,88,95,91,79,79,75,64,62,55,49,38,29,28,17,12,5,5,3
6,6,21,375,552300,1513,887,626,151,163,156,136,135,129,110,106,95,83,65,51,49,30,22,9,10,6
7,7,21,375,552400,1892,943,949,188,204,196,170,169,161,138,133,119,104,81,64,61,37,27,11,12,7
8,8,21,375,552500,2782,1427,1355,277,300,288,250,248,237,203,196,175,154,119,94,90,55,40,17,18,11
9,9,21,375,552600,1793,899,894,179,193,186,161,160,153,131,126,113,99,77,60,58,35,26,11,11,7
10,10,21,375,552700,400,205,195,39,43,41,36,35,34,29,28,25,22,17,13,13,7,5,2,2,1
11,11,21,375,552800,396,191,205,39,42,41,35,35,33,29,27,25,21,17,13,12,7,5,2,2,1
12,12,21,375,552900,1343,681,662,134,145,139,120,120,114,98,94,84,74,57,45,43,26,19,8,8,5
13,13,21,375,553000,893,463,430,89,96,92,80,79,76,65,62,56,49,38,30,29,17,13,5,5,3
14,14,21,375,553100,1376,698,678,137,148,142,123,123,117,100,96,87,76,59,46,44,27,20,8,9,5
15,15,21,375,553200,319,155,164,31,34,33,28,28,27,23,22,20,17,13,10,10,6,4,2,2,1
16,16,21,375,553300,1122,546,576,112,121,116,101,100,95,82,79,70,62,48,38,36,22,16,7,7,4
17,17,21,375,553400,236,131,105,23,25,24,21,21,20,17,16,14,13,10,7,7,4,3,1,1,0
18,18,21,375,553500,522,260,262,52,56,54,47,46,44,38,36,33,28,22,17,16,10,7,3,3,2
19,19,21,375,553600,1395,690,705,139,150,144,125,124,119,102,98,88,77,60,47,45,27,20,8,9,5
20,20,21,375,553700,1336,657,679,133,144,138,120,119,114,97,94,84,74,57,45,43,26,19,8,8,5
