,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,398,4827700,1005,475,530,112,128,108,85,82,78,68,68,62,54,40,31,36,22,12,4,4,3
1,1,21,398,4827800,1135,599,536,126,145,122,96,93,88,76,77,70,61,45,35,40,25,14,4,4,4
2,2,21,398,4827900,1561,771,790,174,199,169,132,128,122,105,107,96,84,62,48,56,34,19,6,6,5
3,3,21,398,4828000,1384,679,705,154,177,149,117,113,108,93,95,85,75,55,43,49,30,17,5,5,5
4,4,21,398,4828100,1537,732,805,171,196,166,130,126,120,104,105,95,83,61,47,55,34,19,6,6,5
5,5,21,398,4828200,443,231,212,49,56,48,37,36,34,29,30,27,24,17,13,15,9,5,1,1,1
6,6,21,398,4828300,375,179,196,41,47,40,31,30,29,25,25,23,20,15,11,13,8,4,1,1,1
7,7,21,398,4828400,1129,578,551,125,144,122,95,92,88,76,77,70,61,45,35,40,25,13,4,4,4
8,8,21,398,4828500,2679,1409,1270,298,342,290,227,220,209,181,183,166,145,107,83,96,59,33,11,10,9
9,9,21,398,4828600,305,157,148,34,39,33,25,25,23,20,20,18,16,12,9,10,6,3,1,1,1
10,10,21,398,4828700,1895,961,934,211,242,205,160,155,148,128,130,117,103,76,58,68,42,23,8,7,6
11,11,21,398,4828800,2141,1114,1027,238,273,232,181,176,167,144,146,133,116,86,66,77,47,26,9,8,7
12,12,21,398,4828900,878,437,441,97,112,95,74,72,68,59,60,54,47,35,27,31,19,10,3,3,3
13,13,21,398,4829000,200,95,105,22,25,21,16,16,15,13,13,12,10,8,6,7,4,2,0,0,0
14,14,21,398,4829100,640,331,309,71,81,69,54,52,50,43,43,39,34,25,19,23,14,7,2,2,2
15,15,21,398,4829200,6478,3251,3227,722,828,701,550,532,507,438,444,402,352,260,201,233,143,80,27,26,23
16,16,21,398,4829300,155,75,80,17,19,16,13,12,12,10,10,9,8,6,4,5,3,1,0,0,0
17,17,21,398,4829400,506,265,241,56,64,54,42,41,39,34,34,31,27,20,15,18,11,6,2,2,1
18,18,21,398,4829500,1725,894,831,192,220,186,146,141,135,116,118,107,93,69,53,62,38,21,7,6,6
19,19,21,398,4829600,1605,775,830,179,205,173,136,131,125,108,110,99,87,64,49,57,35,19,6,6,5
20,20,21,398,4829700,2922,1460,1462,325,373,316,248,240,228,197,200,181,158,117,90,105,64,36,12,11,10
