,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,371,120800,831,416,415,65,68,80,83,84,76,64,62,54,47,37,29,27,18,13,6,7,1
1,1,21,371,120900,376,185,191,29,31,36,37,38,34,29,28,24,21,16,13,12,8,6,3,3,0
2,2,21,371,121000,786,381,405,61,64,75,78,80,72,61,58,51,45,35,27,25,17,13,6,7,1
3,3,21,371,121100,1071,545,526,84,88,103,107,109,99,83,79,69,61,47,37,35,24,18,8,10,2
4,4,21,371,121200,707,346,361,55,58,68,71,72,65,55,52,46,40,31,24,23,15,11,5,6,1
5,5,21,371,121300,498,232,266,39,41,48,50,50,46,38,37,32,28,22,17,16,11,8,4,4,1
6,6,21,371,121400,231,121,110,18,19,22,23,23,21,18,17,15,13,10,8,7,5,3,1,2,0
7,7,21,371,121500,264,134,130,20,21,25,26,26,24,20,19,17,15,11,9,8,5,4,2,2,0
8,8,21,371,121600,132,66,66,10,10,12,13,13,12,10,9,8,7,5,4,4,2,2,1,1,0
9,9,21,371,121700,239,116,123,18,19,23,24,24,22,18,17,15,13,10,8,7,5,4,2,2,0
10,10,21,371,121800,431,222,209,33,35,41,43,44,39,33,32,28,24,19,15,14,9,7,3,4,0
11,11,21,371,121900,138,66,72,10,11,13,13,14,12,10,10,9,7,6,4,4,3,2,1,1,0
12,12,21,371,122000,122,60,62,9,10,11,12,12,11,9,9,7,6,5,4,4,2,2,1,1,0
13,13,21,371,122100,564,297,267,44,46,54,56,57,52,43,42,36,32,25,19,18,12,9,4,5,1
14,14,21,371,122200,928,465,463,72,76,89,93,94,85,72,69,60,53,41,32,30,20,15,7,8,2
15,15,21,371,122300,718,372,346,56,59,69,72,73,66,55,53,46,41,32,25,23,16,12,6,6,1
16,16,21,371,122400,251,123,128,19,20,24,25,25,23,19,18,16,14,11,8,8,5,4,2,2,0
17,17,21,371,122500,181,94,87,14,14,17,18,18,16,14,13,11,10,8,6,5,4,3,1,1,0
18,18,21,371,122600,434,216,218,34,35,41,43,44,40,33,32,28,24,19,15,14,9,7,3,4,0
19,19,21,371,122700,562,286,276,44,46,54,56,57,51,43,41,36,32,25,19,18,12,9,4,5,1
20,20,21,371,122800,1714,859,855,134,141,165,172,175,158,133,127,112,98,76,60,56,38,28,14,16,3
21,21,21,371,122900,579,293,286,45,47,55,58,59,53,45,43,37,33,25,20,19,13,9,4,5,1
22,22,21,371,123000,59,27,32,4,4,5,5,6,5,4,4,3,3,2,2,1,1,0,0,0,0
23,23,21,371,123100,464,226,238,36,38,44,46,47,42,36,34,30,26,20,16,15,10,7,3,4,1
24,24,21,371,123200,334,172,162,26,27,32,33,34,30,26,24,21,19,14,11,10,7,5,2,3,0
25,25,21,371,123300,1418,720,698,111,117,136,142,144,131,110,105,92,81,63,50,46,31,23,11,13,3
26,26,21,371,123400,844,424,420,66,69,81,84,86,78,65,62,55,48,37,29,27,18,14,7,8,1
27,27,21,371,123500,191,95,96,14,15,18,19,19,17,14,14,12,10,8,6,6,4,3,1,1,0
28,28,21,371,123600,748,377,371,58,61,72,75,76,69,58,55,48,42,33,26,24,16,12,6,7,1
29,29,21,371,123700,897,460,437,70,74,86,90,91,82,69,66,58,51,40,31,29,20,15,7,8,2
30,30,21,371,123800,454,228,226,35,37,43,45,46,41,35,33,29,25,20,16,14,10,7,3,4,1
31,31,21,371,123900,637,320,317,50,52,61,63,65,58,49,47,41,36,28,22,20,14,10,5,6,1
32,32,21,371,124000,317,153,164,24,26,30,31,32,29,24,23,20,18,14,11,10,7,5,2,3,0
33,33,21,371,124100,408,215,193,32,33,39,40,41,37,31,30,26,23,18,14,13,9,6,3,3,0
34,34,21,371,124200,452,218,234,35,37,43,45,46,41,35,33,29,25,20,15,14,10,7,3,4,1
35,35,21,371,124300,1368,684,684,107,112,131,137,139,126,106,102,89,78,61,48,44,30,23,11,13,3
36,36,21,371,124400,111,52,59,8,9,10,11,11,10,8,8,7,6,4,3,3,2,1,0,1,0
37,37,21,371,124500,643,337,306,50,53,61,64,65,59,50,47,42,36,28,22,21,14,10,5,6,1
38,38,21,371,124600,317,161,156,24,26,30,31,32,29,24,23,20,18,14,11,10,7,5,2,3,0
39,39,21,371,124700,410,211,199,32,33,39,41,41,37,31,30,26,23,18,14,13,9,6,3,3,0
40,40,21,371,124800,370,192,178,29,30,35,37,37,34,28,27,24,21,16,13,12,8,6,3,3,0
41,41,21,371,124900,367,191,176,28,30,35,36,37,33,28,27,23,21,16,12,12,8,6,3,3,0
42,42,21,371,125000,1374,699,675,107,113,132,138,140,127,107,102,89,78,61,48,45,30,23,11,13,3
43,43,21,371,125100,743,369,374,58,61,71,74,75,68,57,55,48,42,33,26,24,16,12,6,7,1
44,44,21,371,125200,557,285,272,43,45,53,55,56,51,43,41,36,31,24,19,18,12,9,4,5,1
45,45,21,371,125300,442,236,206,34,36,42,44,45,40,34,32,28,25,19,15,14,9,7,3,4,1
46,46,21,371,125400,452,233,219,35,37,43,45,46,41,35,33,29,25,20,15,14,10,7,3,4,1
47,47,21,371,125500,371,189,182,29,30,35,37,37,34,28,27,24,21,16,13,12,8,6,3,3,0
48,48,21,371,125600,515,260,255,40,42,49,51,52,47,40,38,33,29,23,18,16,11,8,4,4,1
49,49,21,371,125700,360,174,186,28,29,34,36,36,33,28,26,23,20,16,12,11,8,6,3,3,0
50,50,21,371,125800,482,257,225,37,39,46,48,49,44,37,35,31,27,21,17,15,10,8,4,4,1
51,51,21,371,125900,173,85,88,13,14,16,17,17,15,13,12,11,9,7,6,5,3,2,1,1,0
52,52,21,371,126000,1506,758,748,118,124,145,151,153,139,117,112,98,86,67,53,49,33,25,12,14,3
53,53,21,371,126100,716,367,349,56,59,69,71,73,66,55,53,46,40,31,25,23,16,12,6,6,1
54,54,21,371,126200,807,421,386,63,66,77,81,82,74,62,60,52,46,36,28,26,18,13,6,7,1
55,55,21,371,126300,105,51,54,8,8,10,10,10,9,8,7,6,6,4,3,3,2,1,0,0,0
56,56,21,371,126400,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,57,21,371,126500,608,299,309,47,50,58,61,62,56,47,45,39,34,27,21,19,13,10,5,5,1
58,58,21,371,126600,905,451,454,71,74,87,90,92,83,70,67,59,51,40,31,29,20,15,7,8,2
59,59,21,371,126700,818,409,409,64,67,78,82,83,75,63,61,53,46,36,28,26,18,13,6,7,1
60,60,21,371,126800,595,310,285,46,49,57,59,60,55,46,44,38,34,26,20,19,13,10,4,5,1
61,61,21,371,126900,139,68,71,10,11,13,13,14,12,10,10,9,7,6,4,4,3,2,1,1,0
62,62,21,371,127000,473,239,234,37,39,45,47,48,43,36,35,30,27,21,16,15,10,7,3,4,1
63,63,21,371,127100,1954,989,965,153,161,188,196,199,180,152,145,127,111,87,68,64,43,32,16,18,4
64,64,21,371,127200,1874,958,916,147,154,180,188,191,173,146,139,122,107,83,66,61,42,31,15,17,4
65,65,21,371,127300,404,198,206,31,33,38,40,41,37,31,30,26,23,18,14,13,9,6,3,3,0
66,66,21,371,127400,639,319,320,50,52,61,64,65,59,49,47,41,36,28,22,21,14,10,5,6,1
67,67,21,371,127500,250,135,115,19,20,24,25,25,23,19,18,16,14,11,8,8,5,4,2,2,0
68,68,21,371,127600,619,331,288,48,51,59,62,63,57,48,46,40,35,27,21,20,13,10,5,5,1
69,69,21,371,127700,596,311,285,46,49,57,59,60,55,46,44,38,34,26,21,19,13,10,4,5,1
70,70,21,371,127800,773,382,391,60,63,74,77,78,71,60,57,50,44,34,27,25,17,13,6,7,1
71,71,21,371,127900,2595,1307,1288,203,214,250,260,265,239,202,193,169,148,115,91,85,58,43,21,24,5
72,72,21,371,128000,1274,665,609,100,105,122,127,130,117,99,95,83,72,56,44,41,28,21,10,12,2
73,73,21,371,128100,1019,509,510,79,84,98,102,104,94,79,76,66,58,45,35,33,22,17,8,9,2
74,74,21,371,128200,594,310,284,46,49,57,59,60,54,46,44,38,34,26,20,19,13,10,4,5,1
75,75,21,371,128300,721,372,349,56,59,69,72,73,66,56,53,47,41,32,25,23,16,12,6,6,1
76,76,21,371,128400,495,255,240,38,40,47,49,50,45,38,36,32,28,22,17,16,11,8,4,4,1
77,77,21,371,128500,1222,629,593,95,100,117,122,124,113,95,91,79,69,54,43,40,27,20,10,11,2
78,78,21,371,128600,372,188,184,29,30,35,37,37,34,28,27,24,21,16,13,12,8,6,3,3,0
79,79,21,371,128700,860,478,382,67,70,82,86,87,79,67,64,56,49,38,30,28,19,14,7,8,1
80,80,21,371,128800,687,359,328,53,56,66,69,70,63,53,51,44,39,30,24,22,15,11,5,6,1
81,81,21,371,128900,2402,1235,1167,188,198,231,241,245,222,187,179,156,137,107,84,79,54,40,20,22,5
82,82,21,371,129000,2667,1348,1319,209,220,257,267,272,246,207,199,174,152,119,94,87,60,44,22,25,6
83,83,21,371,129100,577,287,290,45,47,55,57,58,53,44,43,37,33,25,20,18,12,9,4,5,1
84,84,21,371,129200,114,57,57,8,9,10,11,11,10,8,8,7,6,5,4,3,2,1,0,1,0
85,85,21,371,129300,855,430,425,67,70,82,85,87,79,66,63,55,48,38,30,28,19,14,7,8,1
86,86,21,371,129400,1181,600,581,92,97,113,118,120,109,92,88,77,67,52,41,38,26,19,9,11,2
87,87,21,371,129500,803,401,402,63,66,77,80,82,74,62,59,52,45,35,28,26,18,13,6,7,1
88,88,21,371,129600,2034,1043,991,159,167,196,204,207,188,158,151,132,116,90,71,66,45,34,17,19,4
89,89,21,371,129700,408,200,208,32,33,39,40,41,37,31,30,26,23,18,14,13,9,6,3,3,0
90,90,21,371,129800,591,283,308,46,48,56,59,60,54,46,44,38,33,26,20,19,13,9,4,5,1
91,91,21,371,129900,316,158,158,24,26,30,31,32,29,24,23,20,18,14,11,10,7,5,2,3,0
92,92,21,371,130000,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,93,21,371,130100,50,22,28,3,4,4,5,5,4,3,3,3,2,2,1,1,1,0,0,0,0
94,94,21,371,130200,642,338,304,50,52,61,64,65,59,50,47,41,36,28,22,21,14,10,5,6,1
95,95,21,371,130300,721,375,346,56,59,69,72,73,66,56,53,47,41,32,25,23,16,12,6,6,1
96,96,21,371,130400,46,25,21,3,3,4,4,4,4,3,3,3,2,2,1,1,1,0,0,0,0
97,97,21,371,130500,1060,538,522,83,87,102,106,108,98,82,79,69,60,47,37,34,23,17,8,10,2
98,98,21,371,130600,1665,840,825,130,137,160,167,170,153,129,124,108,95,74,58,54,37,28,13,15,3
99,99,21,371,130700,687,350,337,53,56,66,69,70,63,53,51,44,39,30,24,22,15,11,5,6,1
100,100,21,371,130800,584,280,304,45,48,56,58,59,54,45,43,38,33,26,20,19,13,9,4,5,1
101,101,21,371,130900,989,496,493,77,81,95,99,101,91,77,73,64,56,44,34,32,22,16,8,9,2
102,102,21,371,131000,273,134,139,21,22,26,27,27,25,21,20,17,15,12,9,8,6,4,2,2,0
103,103,21,371,131100,530,278,252,41,43,51,53,54,49,41,39,34,30,23,18,17,11,8,4,5,1
104,104,21,371,131200,441,228,213,34,36,42,44,45,40,34,32,28,25,19,15,14,9,7,3,4,1
105,105,21,371,131300,263,135,128,20,21,25,26,26,24,20,19,17,15,11,9,8,5,4,2,2,0
106,106,21,371,131400,1524,744,780,119,125,146,153,155,140,118,113,99,87,68,53,50,34,25,12,14,3
107,107,21,371,131500,2367,1195,1172,185,195,228,237,241,218,184,176,154,135,105,83,77,53,39,19,22,5
108,108,21,371,131600,502,245,257,39,41,48,50,51,46,39,37,32,28,22,17,16,11,8,4,4,1
109,109,21,371,131700,223,109,114,17,18,21,22,22,20,17,16,14,12,9,7,7,5,3,1,2,0
