,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,399,5030500,960,491,469,117,132,109,80,78,79,65,63,55,45,33,24,31,19,12,4,4,2
1,1,21,399,5030600,1202,565,637,146,166,136,100,98,99,82,78,69,56,41,30,39,24,15,5,5,3
2,2,21,399,5030700,170,79,91,20,23,19,14,13,14,11,11,9,8,5,4,5,3,2,0,0,0
3,3,21,399,5030800,600,308,292,73,82,68,50,49,49,40,39,34,28,20,15,19,12,7,2,2,1
4,4,21,399,5030900,297,141,156,36,41,33,24,24,24,20,19,17,14,10,7,9,6,3,1,1,0
5,5,21,399,5031000,252,117,135,30,34,28,21,20,20,17,16,14,11,8,6,8,5,3,1,1,0
6,6,21,399,5031100,98,52,46,11,13,11,8,8,8,6,6,5,4,3,2,3,2,1,0,0,0
7,7,21,399,5031200,535,249,286,65,73,60,44,44,44,36,35,30,25,18,13,17,11,6,2,2,1
8,8,21,399,5031300,100,48,52,12,13,11,8,8,8,6,6,5,4,3,2,3,2,1,0,0,0
9,9,21,399,5031400,642,357,285,78,88,73,53,52,53,43,42,36,30,22,16,21,13,8,2,3,1
10,10,21,399,5031500,1188,535,653,144,164,135,99,97,98,81,78,68,56,40,30,39,24,15,5,5,3
11,11,21,399,5031600,564,260,304,68,77,64,47,46,46,38,37,32,26,19,14,18,11,7,2,2,1
12,12,21,399,5031700,374,181,193,45,51,42,31,30,31,25,24,21,17,12,9,12,7,4,1,1,1
13,13,21,399,5031800,1197,571,626,145,165,136,100,98,99,81,78,68,56,41,30,39,24,15,5,5,3
14,14,21,399,5031900,155,85,70,18,21,17,12,12,12,10,10,8,7,5,3,5,3,1,0,0,0
15,15,21,399,5032000,53,24,29,6,7,6,4,4,4,3,3,3,2,1,1,1,1,0,0,0,0
16,16,21,399,5032100,131,63,68,15,18,14,10,10,10,8,8,7,6,4,3,4,2,1,0,0,0
17,17,21,399,5032200,293,147,146,35,40,33,24,24,24,19,19,16,13,10,7,9,6,3,1,1,0
18,18,21,399,5032300,194,100,94,23,26,22,16,15,16,13,12,11,9,6,4,6,4,2,0,0,0
19,19,21,399,5032400,469,228,241,57,64,53,39,38,38,32,30,26,22,16,11,15,9,5,2,2,1
20,20,21,399,5032500,476,244,232,58,65,54,39,39,39,32,31,27,22,16,12,15,9,6,2,2,1
21,21,21,399,5032600,526,240,286,64,72,59,44,43,43,35,34,30,24,18,13,17,10,6,2,2,1
22,22,21,399,5032700,3220,1563,1657,392,444,366,269,264,267,219,211,185,152,111,82,106,66,40,14,15,8
23,23,21,399,5032800,600,317,283,73,82,68,50,49,49,40,39,34,28,20,15,19,12,7,2,2,1
24,24,21,399,5032900,923,447,476,112,127,104,77,75,76,62,60,53,43,31,23,30,19,11,4,4,2
25,25,21,399,5033000,572,302,270,69,79,65,47,47,47,39,37,32,27,19,14,18,11,7,2,2,1
26,26,21,399,5033100,572,293,279,69,79,65,47,47,47,39,37,32,27,19,14,18,11,7,2,2,1
27,27,21,399,5033200,460,210,250,56,63,52,38,37,38,31,30,26,21,15,11,15,9,5,2,2,1
28,28,21,399,5033300,334,158,176,40,46,37,28,27,27,22,21,19,15,11,8,11,6,4,1,1,0
29,29,21,399,5033400,212,120,92,25,29,24,17,17,17,14,13,12,10,7,5,7,4,2,0,1,0
30,30,21,399,5033500,559,268,291,68,77,63,46,45,46,38,36,32,26,19,14,18,11,7,2,2,1
31,31,21,399,5033600,1155,600,555,140,159,131,96,94,95,78,75,66,54,39,29,38,23,14,5,5,3
32,32,21,399,5033700,161,75,86,19,22,18,13,13,13,10,10,9,7,5,4,5,3,2,0,0,0
33,33,21,399,5033800,503,244,259,61,69,57,42,41,41,34,33,28,23,17,12,16,10,6,2,2,1
34,34,21,399,5033900,1836,901,935,223,253,208,153,151,152,125,120,105,86,63,46,60,38,23,8,8,4
35,35,21,399,5034000,111,60,51,13,15,12,9,9,9,7,7,6,5,3,2,3,2,1,0,0,0
36,36,21,399,5034100,2612,1371,1241,318,360,297,218,214,216,178,171,150,123,90,66,86,54,33,11,12,6
37,37,21,399,5034200,3210,1599,1611,391,443,365,269,264,266,219,210,184,151,110,81,106,66,40,14,15,8
38,38,21,399,5034300,417,207,210,50,57,47,34,34,34,28,27,24,19,14,10,13,8,5,1,2,1
39,39,21,399,5034400,588,272,316,71,81,66,49,48,48,40,38,33,27,20,15,19,12,7,2,2,1
40,40,21,399,5034500,141,70,71,17,19,16,11,11,11,9,9,8,6,4,3,4,2,1,0,0,0
41,41,21,399,5034600,358,183,175,43,49,40,30,29,29,24,23,20,16,12,9,11,7,4,1,1,0
42,42,21,399,5034700,554,259,295,67,76,63,46,45,45,37,36,31,26,19,14,18,11,7,2,2,1
43,43,21,399,5034800,767,396,371,93,105,87,64,63,63,52,50,44,36,26,19,25,15,9,3,3,2
44,44,21,399,5034900,2001,1048,953,243,276,227,167,164,165,136,131,115,94,68,51,66,41,25,8,9,5
45,45,21,399,5035000,662,328,334,80,91,75,55,54,54,45,43,38,31,22,16,21,13,8,2,3,1
46,46,21,399,5035100,1696,809,887,206,234,192,142,139,140,115,111,97,80,58,43,56,35,21,7,8,4
47,47,21,399,5035200,2653,1318,1335,323,366,301,222,218,219,181,174,152,125,91,67,88,54,33,11,12,7
48,48,21,399,5035300,395,192,203,48,54,44,33,32,32,26,25,22,18,13,10,13,8,4,1,1,1
49,49,21,399,5035400,784,408,376,95,108,89,65,64,65,53,51,45,37,27,20,26,16,9,3,3,2
50,50,21,399,5035500,200,110,90,24,27,22,16,16,16,13,13,11,9,6,5,6,4,2,0,0,0
51,51,21,399,5035600,747,369,378,91,103,84,62,61,61,50,49,42,35,25,19,24,15,9,3,3,1
52,52,21,399,5035700,172,82,90,20,23,19,14,14,14,11,11,9,8,5,4,5,3,2,0,0,0
53,53,21,399,5035800,359,181,178,43,49,40,30,29,29,24,23,20,16,12,9,11,7,4,1,1,0
54,54,21,399,5035900,685,311,374,83,94,77,57,56,56,46,44,39,32,23,17,22,14,8,2,3,1
55,55,21,399,5036000,1830,920,910,223,252,208,153,150,151,124,120,105,86,63,46,60,37,23,7,8,4
56,56,21,399,5036100,982,499,483,119,135,111,82,80,81,67,64,56,46,33,25,32,20,12,4,4,2
57,57,21,399,5036200,1292,631,661,157,178,146,108,106,107,88,84,74,60,44,32,42,26,16,5,6,3
58,58,21,399,5036300,1004,497,507,122,138,114,84,82,83,68,65,57,47,34,25,33,20,12,4,4,2
59,59,21,399,5036400,2838,1381,1457,345,392,322,237,233,235,193,186,163,133,97,72,94,58,35,12,13,7
60,60,21,399,5036500,1567,747,820,191,216,178,131,128,129,106,102,90,73,54,39,52,32,19,6,7,4
61,61,21,399,5036600,692,350,342,84,95,78,58,56,57,47,45,39,32,23,17,22,14,8,3,3,1
62,62,21,399,5036700,681,333,348,83,94,77,57,56,56,46,44,39,32,23,17,22,14,8,2,3,1
63,63,21,399,5036800,1137,578,559,138,157,129,95,93,94,77,74,65,53,39,29,37,23,14,4,5,3
64,64,21,399,5036900,876,428,448,106,121,99,73,72,72,59,57,50,41,30,22,29,18,11,3,4,2
65,65,21,399,5037000,662,295,367,80,91,75,55,54,54,45,43,38,31,22,16,21,13,8,2,3,1
66,66,21,399,5037100,235,114,121,28,32,26,19,19,19,16,15,13,11,8,5,7,4,2,1,1,0
67,67,21,399,5037200,237,116,121,28,32,26,19,19,19,16,15,13,11,8,6,7,4,2,1,1,0
68,68,21,399,5037300,312,155,157,38,43,35,26,25,25,21,20,17,14,10,7,10,6,3,1,1,0
69,69,21,399,5037400,456,246,210,55,63,51,38,37,37,31,29,26,21,15,11,15,9,5,1,2,1
70,70,21,399,5037500,1100,538,562,134,151,125,92,90,91,75,72,63,51,37,28,36,22,13,4,5,2
71,71,21,399,5037600,757,373,384,92,104,86,63,62,62,51,49,43,35,26,19,25,15,9,3,3,2
72,72,21,399,5037700,420,194,226,51,58,47,35,34,34,28,27,24,19,14,10,13,8,5,1,2,1
73,73,21,399,5037800,184,100,84,22,25,20,15,15,15,12,12,10,8,6,4,6,3,2,0,0,0
74,74,21,399,5037900,189,104,85,23,26,21,15,15,15,12,12,10,8,6,4,6,3,2,0,0,0
75,75,21,399,5038000,261,115,146,31,36,29,21,21,21,17,17,15,12,8,6,8,5,3,1,1,0
76,76,21,399,5038100,482,228,254,58,66,54,40,39,39,32,31,27,22,16,12,16,9,6,2,2,1
77,77,21,399,5038200,239,131,108,29,33,27,20,19,19,16,15,13,11,8,6,7,4,3,1,1,0
78,78,21,399,5038300,362,176,186,44,50,41,30,29,30,24,23,20,17,12,9,12,7,4,1,1,0
79,79,21,399,5038400,916,477,439,111,126,104,76,75,75,62,60,52,43,31,23,30,18,11,3,4,2
80,80,21,399,5038500,419,192,227,51,57,47,35,34,34,28,27,24,19,14,10,13,8,5,1,2,1
