,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,370,100,1259,622,637,98,98,120,127,117,106,95,94,85,73,59,48,47,33,26,11,12,1
1,1,21,370,200,2210,1113,1097,172,172,211,224,205,186,167,166,149,128,104,85,84,59,46,20,21,2
2,2,21,370,300,708,344,364,55,55,67,71,65,59,53,53,47,41,33,27,26,18,14,6,6,0
3,3,21,370,400,635,320,315,49,49,60,64,59,53,47,47,42,37,30,24,24,16,13,5,6,0
4,4,21,370,500,683,314,369,53,53,65,69,63,57,51,51,46,39,32,26,26,18,14,6,6,0
5,5,21,370,600,1006,499,507,78,78,96,102,93,85,76,75,68,58,47,38,38,26,21,9,9,1
6,6,21,370,700,747,371,376,58,58,71,75,69,63,56,56,50,43,35,28,28,19,15,6,7,0
7,7,21,370,800,624,299,325,48,48,59,63,58,52,47,46,42,36,29,24,23,16,13,5,6,0
8,8,21,370,900,584,281,303,45,45,55,59,54,49,44,43,39,34,27,22,22,15,12,5,5,0
9,9,21,370,1000,672,324,348,52,52,64,68,62,56,50,50,45,39,31,25,25,17,14,6,6,0
10,10,21,370,1100,928,463,465,72,72,88,94,86,78,70,69,62,54,43,35,35,24,19,8,9,1
11,11,21,370,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,21,370,1300,1877,937,940,146,146,179,190,174,158,141,141,126,109,88,72,71,50,39,17,18,2
13,13,21,370,1400,398,198,200,31,31,38,40,37,33,30,29,26,23,18,15,15,10,8,3,3,0
14,14,21,370,1500,873,431,442,68,68,83,88,81,73,65,65,59,50,41,33,33,23,18,7,8,1
15,15,21,370,1600,427,209,218,33,33,40,43,39,36,32,32,28,24,20,16,16,11,8,3,4,0
16,16,21,370,1700,941,471,470,73,73,90,95,87,79,71,70,63,54,44,36,35,25,19,8,9,1
17,17,21,370,1800,494,255,239,38,38,47,50,46,41,37,37,33,28,23,19,18,13,10,4,4,0
18,18,21,370,1900,565,287,278,44,44,54,57,52,47,42,42,38,32,26,21,21,15,11,5,5,0
19,19,21,370,2000,1065,529,536,83,83,102,108,99,90,80,80,72,62,50,41,40,28,22,9,10,1
20,20,21,370,2100,1507,754,753,117,117,144,152,140,127,113,113,101,87,71,58,57,40,31,13,14,1
21,21,21,370,2200,536,262,274,41,41,51,54,49,45,40,40,36,31,25,20,20,14,11,4,5,0
22,22,21,370,2300,866,414,452,67,67,83,87,80,73,65,65,58,50,41,33,32,23,18,7,8,1
23,23,21,370,2400,1245,618,627,97,97,119,126,116,105,94,93,84,72,59,47,47,33,26,11,12,1
24,24,21,370,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,21,370,2600,284,140,144,22,22,27,28,26,24,21,21,19,16,13,10,10,7,5,2,2,0
26,26,21,370,2700,446,214,232,34,34,42,45,41,37,33,33,30,26,21,17,16,11,9,4,4,0
27,27,21,370,2800,313,160,153,24,24,30,31,29,26,23,23,21,18,14,12,11,8,6,2,3,0
28,28,21,370,2900,716,363,353,55,55,68,72,66,60,54,53,48,41,33,27,27,19,14,6,7,0
29,29,21,370,3000,911,446,465,71,71,87,92,84,77,68,68,61,53,43,35,34,24,19,8,8,1
30,30,21,370,3100,1040,508,532,81,81,99,105,96,87,78,78,70,60,49,40,39,27,21,9,10,1
31,31,21,370,3200,442,230,212,34,34,42,44,41,37,33,33,29,25,20,17,16,11,9,4,4,0
32,32,21,370,3300,505,247,258,39,39,48,51,47,42,38,38,34,29,23,19,19,13,10,4,4,0
33,33,21,370,3400,364,194,170,28,28,34,36,33,30,27,27,24,21,17,14,13,9,7,3,3,0
