,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,377,1158900,28,12,16,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0
1,1,21,377,1159000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,21,377,1159100,797,401,396,67,78,83,73,72,72,61,58,49,43,34,26,25,18,14,7,8,1
3,3,21,377,1159200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,21,377,1159300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,21,377,1159400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,21,377,1159500,318,167,151,27,31,33,29,28,28,24,23,19,17,13,10,10,7,5,2,3,0
7,7,21,377,1159600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,21,377,1159700,340,174,166,28,33,35,31,30,30,26,25,21,18,14,11,10,7,6,3,3,0
9,9,21,377,1159800,227,99,128,19,22,23,21,20,20,17,16,14,12,9,7,7,5,4,2,2,0
10,10,21,377,1159900,86,41,45,7,8,9,7,7,7,6,6,5,4,3,2,2,1,1,0,0,0
11,11,21,377,1160000,114,57,57,9,11,11,10,10,10,8,8,7,6,4,3,3,2,2,1,1,0
12,12,21,377,1160100,62,34,28,5,6,6,5,5,5,4,4,3,3,2,2,1,1,1,0,0,0
13,13,21,377,1160200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,21,377,1160300,182,84,98,15,17,19,16,16,16,14,13,11,9,7,6,5,4,3,1,1,0
15,15,21,377,1160400,156,73,83,13,15,16,14,14,14,12,11,9,8,6,5,4,3,2,1,1,0
16,16,21,377,1160500,41,20,21,3,4,4,3,3,3,3,3,2,2,1,1,1,0,0,0,0,0
17,17,21,377,1160600,340,162,178,28,33,35,31,30,30,26,25,21,18,14,11,10,7,6,3,3,0
18,18,21,377,1160700,253,119,134,21,24,26,23,22,22,19,18,15,13,10,8,8,5,4,2,2,0
19,19,21,377,1160800,146,63,83,12,14,15,13,13,13,11,10,9,8,6,4,4,3,2,1,1,0
20,20,21,377,1160900,946,492,454,80,92,99,87,85,85,72,69,59,51,40,31,29,21,17,8,9,1
21,21,21,377,1161000,268,138,130,22,26,28,24,24,24,20,19,16,14,11,8,8,6,4,2,2,0
22,22,21,377,1161100,345,166,179,29,33,36,31,31,31,26,25,21,18,14,11,10,7,6,3,3,0
23,23,21,377,1161200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,21,377,1161300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
