,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,395,4247300,3998,1973,2025,392,428,443,348,314,303,285,290,256,221,175,143,152,95,69,29,31,13
1,1,21,395,4247400,2677,1305,1372,263,287,297,233,210,203,191,194,172,148,117,96,102,64,46,19,21,9
2,2,21,395,4247500,3214,1599,1615,315,344,356,280,252,243,229,233,206,177,141,115,122,77,55,23,25,11
3,3,21,395,4247600,4179,2096,2083,410,448,463,364,328,317,298,303,268,231,183,149,159,100,72,31,33,14
4,4,21,395,4247700,3406,1729,1677,334,365,378,296,267,258,243,247,218,188,149,122,130,81,58,25,27,11
5,5,21,395,4247800,881,431,450,86,94,97,76,69,66,62,63,56,48,38,31,33,21,15,6,7,3
6,6,21,395,4247900,2495,1264,1231,245,267,277,217,196,189,178,181,160,138,109,89,95,59,43,18,19,8
7,7,21,395,4248000,4297,2149,2148,422,460,477,374,337,326,307,311,276,237,189,154,164,103,74,32,34,14
8,8,21,395,4248100,3158,1584,1574,310,338,350,275,248,239,225,229,202,174,138,113,120,75,54,23,25,10
9,9,21,395,4248200,1909,978,931,187,204,211,166,150,144,136,138,122,105,83,68,72,45,33,14,15,6
10,10,21,395,4248300,627,293,334,61,67,69,54,49,47,44,45,40,34,27,22,23,15,10,4,4,2
11,11,21,395,4248400,4208,2070,2138,413,451,467,366,330,319,300,305,270,233,185,150,160,100,72,31,33,14
12,12,21,395,4248500,1486,723,763,146,159,164,129,116,112,106,107,95,82,65,53,56,35,25,11,11,5
13,13,21,395,4248600,278,137,141,27,29,30,24,21,21,19,20,17,15,12,9,10,6,4,2,2,0
14,14,21,395,4248700,6643,3304,3339,652,712,737,579,522,504,474,482,426,367,292,238,253,159,114,49,52,22
15,15,21,395,4248800,1254,622,632,123,134,139,109,98,95,89,91,80,69,55,44,47,30,21,9,9,4
16,16,21,395,4248900,964,481,483,94,103,107,84,75,73,68,69,61,53,42,34,36,23,16,7,7,3
17,17,21,395,4249000,3621,1784,1837,355,388,402,315,284,274,258,262,232,200,159,129,138,86,62,26,28,12
18,18,21,395,4249100,1310,673,637,128,140,145,114,102,99,93,95,84,72,57,46,50,31,22,9,10,4
19,19,21,395,4249200,1412,688,724,138,151,156,123,110,107,100,102,90,78,62,50,53,33,24,10,11,4
20,20,21,395,4249300,1108,543,565,108,118,123,96,87,84,79,80,71,61,48,39,42,26,19,8,8,3
21,21,21,395,4249400,3061,1536,1525,300,328,339,266,240,232,218,222,196,169,134,109,116,73,52,22,24,10
22,22,21,395,4249500,1739,865,874,170,186,193,151,136,132,124,126,111,96,76,62,66,41,30,12,13,5
23,23,21,395,4249600,425,225,200,41,45,47,37,33,32,30,30,27,23,18,15,16,10,7,3,3,1
24,24,21,395,4249700,1115,546,569,109,119,123,97,87,84,79,80,71,61,49,39,42,26,19,8,8,3
25,25,21,395,4249800,507,241,266,49,54,56,44,39,38,36,36,32,28,22,18,19,12,8,3,4,1
