,Unnamed: 0,Subdistcode,Subdistrict,Districtcode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
183,183,2938,Ersama ,380,117087,58663,58424,7944,8801,10521,10438,10867,10937,9132,8702,7907,6917,5827,4763,4401,3164,2954,1685,1789,326
184,184,2939,Tirtol ,380,236445,118546,117899,16043,17774,21247,21079,21945,22088,18441,17573,15969,13970,11768,9620,8887,6389,5966,3403,3614,660
185,185,2940,Jagatsinghapur,380,267885,135893,131992,18176,20138,24073,23882,24863,25025,20893,19909,18092,15827,13333,10899,10069,7239,6759,3856,4094,747
186,186,2941,Biridi,380,90688,46253,44435,6153,6817,8149,8085,8417,8471,7073,6740,6124,5358,4513,3689,3408,2450,2288,1305,1386,253
187,187,2942,Naugaon ,380,85454,42883,42571,5798,6423,7679,7618,7931,7982,6665,6351,5771,5048,4253,3476,3212,2309,2156,1230,1306,238
188,188,2943,Balikuda ,380,180613,91564,89049,12254,13577,16230,16102,16763,16872,14087,13423,12198,10671,8989,7348,6788,4880,4557,2600,2760,504
189,189,2944,Narasinghpur ,381,108267,56621,51646,7865,8487,9844,10142,10320,9950,8576,8374,7336,6367,5027,4098,3809,2681,2311,1288,1405,378
190,190,2945,Kanpur ,381,66072,34838,31234,4799,5179,6007,6189,6298,6072,5233,5110,4477,3885,3068,2501,2324,1636,1410,786,857,231
191,191,2946,Badamba ,381,166124,86834,79290,12068,13023,15105,15562,15835,15267,13159,12849,11257,9770,7714,6288,5845,4114,3546,1977,2156,581
192,192,2947,Baidyeswar ,381,61274,31687,29587,4451,4803,5571,5740,5840,5631,4853,4739,4152,3603,2845,2319,2155,1517,1308,729,795,214
193,193,2948,Banki ,381,195817,101708,94109,14225,15351,17805,18344,18666,17996,15511,15146,13269,11516,9092,7412,6889,4849,4180,2331,2541,685
194,194,2949,Tigiria ,381,82777,42908,39869,6013,6489,7526,7754,7890,7607,6557,6402,5609,4868,3843,3133,2912,2050,1767,985,1074,289
195,195,2950,Athagad ,381,98850,50974,47876,7181,7749,8988,9260,9422,9084,7830,7645,6698,5813,4590,3741,3478,2448,2110,1176,1282,345
196,196,2951,Barang ,381,47183,24549,22634,3427,3699,4290,4420,4497,4336,3737,3649,3197,2774,2190,1786,1660,1168,1007,561,612,165
197,197,2952,Gurudijhatia ,381,37797,19210,18587,2745,2963,3436,3540,3603,3473,2994,2923,2561,2222,1755,1430,1329,936,806,449,490,132
198,198,2953,Khuntuni  ,381,42987,21797,21190,3122,3370,3908,4027,4097,3950,3405,3324,2913,2528,1996,1627,1512,1064,917,511,557,150
199,199,2954,Choudwar ,381,129639,67007,62632,9417,10163,11788,12144,12357,11914,10269,10027,8785,7624,6019,4907,4561,3210,2767,1543,1682,453
200,200,2955,Tangi ,381,92814,47604,45210,6742,7276,8439,8695,8847,8529,7352,7178,6289,5458,4309,3513,3265,2298,1981,1104,1204,324
201,201,2956,Mahanga ,381,207310,106598,100712,15060,16252,18850,19421,19761,19052,16421,16035,14048,12192,9626,7847,7294,5134,4426,2468,2690,725
202,202,2957,Salepur ,381,159052,80672,78380,11554,12469,14462,14900,15161,14617,12599,12302,10778,9354,7385,6020,5596,3939,3395,1893,2064,556
203,203,2958,Nischintakoili ,381,59331,30537,28794,4310,4651,5394,5558,5655,5452,4699,4589,4020,3489,2755,2245,2087,1469,1266,706,770,207
204,204,2959,Nemalo,381,76893,38820,38073,5586,6028,6991,7203,7329,7066,6091,5947,5210,4522,3570,2910,2705,1904,1641,915,997,269
205,205,2960,Kishannagar ,381,108259,55338,52921,7864,8487,9843,10141,10319,9949,8575,8373,7336,6366,5027,4098,3809,2681,2311,1288,1405,378
206,206,2961,Jagatpur ,381,69158,35461,33697,5024,5421,6288,6478,6592,6355,5478,5349,4686,4067,3211,2617,2433,1712,1476,823,897,242
207,207,2962,Cuttack Sadar ,381,120486,61419,59067,8753,9445,10955,11287,11485,11073,9544,9319,8164,7085,5594,4560,4239,2984,2572,1434,1563,421
208,208,2963,Kandarpur,381,37410,19096,18314,2717,2932,3401,3504,3566,3438,2963,2893,2535,2200,1737,1416,1316,926,798,445,485,130
209,209,2964,C.R.R.I. ,381,3538,1761,1777,257,277,321,331,337,325,280,273,239,208,164,133,124,87,75,42,45,12
210,210,2965,Gobindpur ,381,70945,36220,34725,5153,5561,6451,6646,6762,6520,5619,5487,4807,4172,3294,2685,2496,1757,1514,844,920,248
211,211,2966,Olatapur,381,28328,14639,13689,2057,2220,2575,2653,2700,2603,2243,2191,1919,1666,1315,1072,996,701,604,337,367,99
212,212,2967,Niali ,381,163577,83228,80349,11883,12824,14873,15324,15593,15033,12957,12652,11084,9620,7595,6192,5755,4051,3492,1947,2123,572
213,213,2968,Cuttack (M Corp.),381,676714,350720,325994,49161,53053,61533,63396,64507,62192,53605,52342,45857,39798,31423,25616,23809,16760,14447,8056,8782,2368
214,214,2969,Sukinda,382,90264,45973,44291,7457,8009,8981,8611,8791,8049,6718,6457,5591,4914,3991,3281,3154,2129,1865,968,1044,244
215,215,2970,Tomka,382,51466,26325,25141,4252,4566,5120,4909,5012,4589,3830,3682,3188,2802,2275,1870,1798,1214,1063,552,595,139
216,216,2971,Kaliapani ,382,43273,22153,21120,3575,3839,4305,4128,4214,3859,3220,3095,2680,2355,1913,1573,1512,1020,894,464,500,117
217,217,2972,Kalinganagar ,382,55516,28155,27361,4586,4926,5523,5296,5407,4950,4132,3971,3439,3022,2454,2018,1939,1309,1147,595,642,150
218,218,2973,Jakhapura,382,19575,9886,9689,1617,1737,1947,1867,1906,1745,1456,1400,1212,1065,865,711,684,461,404,210,226,52
219,219,2974,Jajapur Road ,382,110429,56933,53496,9123,9799,10987,10535,10756,9848,8219,7900,6840,6012,4883,4014,3858,2604,2282,1185,1278,298
220,220,2975,Korai ,382,108835,55283,53552,8991,9657,10829,10382,10600,9706,8100,7786,6742,5925,4812,3956,3803,2567,2249,1168,1259,294
221,221,2976,Panikoili ,382,73459,37680,35779,6069,6518,7309,7008,7155,6551,5467,5255,4550,3999,3248,2670,2566,1732,1518,788,850,198
222,222,2977,Jajapur    ,382,151509,77356,74153,12517,13444,15075,14454,14757,13511,11276,10839,9385,8248,6699,5507,5294,3573,3132,1626,1753,410
223,223,2978,Jajpur Sadar  ,382,143554,73252,70302,11860,12738,14283,13695,13982,12802,10684,10270,8892,7815,6348,5218,5016,3386,2967,1540,1661,388
224,224,2979,Dharmasala ,382,185337,94449,90888,15312,16446,18441,17681,18052,16528,13794,13259,11481,10090,8195,6737,6476,4371,3831,1989,2145,501
225,225,2980,Jenapur  ,382,98574,50195,48379,8144,8747,9808,9404,9601,8790,7336,7052,6106,5366,4358,3583,3444,2325,2037,1057,1141,266
226,226,2981,Kuakhia  ,382,125163,63922,61241,10340,11106,12453,11940,12191,11162,9315,8954,7753,6814,5534,4550,4373,2952,2587,1343,1448,338
227,227,2982,Badachana ,382,145855,74596,71259,12050,12942,14512,13914,14206,13007,10855,10434,9035,7941,6449,5302,5096,3440,3015,1565,1688,394
228,228,2983,Balichandrapur ,382,125209,63616,61593,10344,11110,12458,11945,12195,11166,9319,8957,7756,6816,5536,4551,4375,2953,2588,1343,1449,338
229,229,2984,Binjharpur ,382,221075,109814,111261,18265,19617,21997,21090,21533,19715,16454,15816,13695,12036,9776,8036,7725,5214,4570,2372,2559,598
230,230,2985,Bari - Ramachandrapur,382,139260,69505,69755,11505,12357,13856,13285,13564,12419,10365,9963,8626,7581,6158,5062,4866,3284,2878,1494,1612,377
231,231,2986,Mangalpur ,382,164434,81276,83158,13585,14591,16361,15687,16016,14664,12238,11764,10186,8952,7271,5977,5745,3878,3399,1764,1903,445
232,232,2987,Parajang ,383,181137,92374,88763,14868,15843,17711,16966,16433,15623,14018,13698,11737,10086,8247,6969,6900,4543,3634,1689,1787,377
233,233,2988,Kamakshyanagar ,383,128953,66187,62766,10584,11279,12609,12078,11698,11122,9979,9752,8355,7180,5871,4961,4912,3234,2587,1203,1272,268
234,234,2989,Kankadahad  ,383,67421,34048,33373,5534,5897,6592,6315,6116,5815,5217,5098,4368,3754,3069,2594,2568,1691,1352,628,665,140
235,235,2990,Bhuban ,383,111283,57257,54026,9134,9733,10881,10423,10095,9598,8612,8415,7210,6196,5066,4281,4239,2791,2232,1038,1098,231
236,236,2991,Gandia ,383,115017,58629,56388,9440,10060,11246,10773,10434,9920,8901,8698,7452,6404,5236,4425,4381,2885,2307,1073,1135,239
237,237,2992,Nihalprasad ,383,58864,30032,28832,4831,5148,5755,5513,5340,5077,4555,4451,3814,3277,2680,2264,2242,1476,1180,549,580,122
238,238,2993,Tumusingha ,383,59250,30496,28754,4863,5182,5793,5549,5375,5110,4585,4480,3839,3299,2697,2279,2257,1486,1188,552,584,123
239,239,2994,Motunga ,383,68294,35566,32728,5605,5973,6677,6396,6195,5890,5285,5164,4425,3803,3109,2627,2601,1713,1370,637,674,142
240,240,2995,Bhusan Steel Limited,383,29537,16078,13459,2424,2583,2888,2766,2679,2547,2285,2233,1913,1644,1344,1136,1125,740,592,275,291,61
241,240,2995,Bhusan Steel Limited,383,29537,16078,13459,2475,2679,3112,2829,2777,2553,2306,2222,1911,1617,1272,1024,1005,641,512,226,267,99
242,245,2995,Bhusan Steel Limited,384,29537,16078,13459,2424,2583,2888,2766,2679,2547,2285,2233,1913,1644,1344,1136,1125,740,592,275,291,61
243,245,2995,Bhusan Steel Limited,384,29537,16078,13459,2475,2679,3112,2829,2777,2553,2306,2222,1911,1617,1272,1024,1005,641,512,226,267,99
244,241,2996,Balimi ,383,52411,26844,25567,4301,4584,5124,4909,4754,4520,4056,3963,3396,2918,2386,2016,1996,1314,1051,488,517,109
245,242,2997,Hindol ,383,48630,24791,23839,3991,4253,4755,4555,4411,4194,3763,3677,3151,2708,2214,1871,1852,1219,975,453,479,101
246,243,2998,Rasol ,383,81328,41404,39924,6675,7113,7952,7617,7378,7014,6293,6150,5269,4528,3702,3129,3098,2039,1631,758,802,169
247,244,2999,Dhenkanal Sadar ,383,311467,160918,150549,25565,27243,30455,29174,28257,26864,24104,23555,20181,17344,14181,11984,11865,7812,6248,2905,3073,648
248,246,3000,Palalahada ,384,74907,38058,36849,6277,6794,7892,7176,7045,6476,5849,5636,4848,4101,3227,2597,2549,1627,1299,575,679,252
249,247,3001,Khamar ,384,71563,36437,35126,5997,6491,7540,6856,6730,6187,5588,5384,4632,3918,3083,2481,2435,1554,1241,549,648,241
250,248,3002,Rengali Damsite ,384,42695,22286,20409,3578,3872,4498,4090,4015,3691,3334,3212,2763,2337,1839,1480,1452,927,740,327,387,143
251,249,3003,Kaniha ,384,62826,32845,29981,5265,5698,6619,6019,5908,5431,4906,4727,4066,3439,2707,2178,2137,1365,1089,482,569,211
252,250,3004,N.T.P.C.   ,384,18720,9797,8923,1568,1698,1972,1793,1760,1618,1461,1408,1211,1024,806,649,637,406,324,143,169,63
253,251,3005,Samal Barrage ,384,35455,18512,16943,2971,3216,3735,3396,3334,3065,2768,2667,2295,1941,1527,1229,1206,770,615,272,321,119
254,252,3006,Talcher Sadar,384,110545,58187,52358,9264,10027,11647,10590,10396,9557,8632,8317,7155,6052,4763,3833,3761,2401,1917,849,1002,372
255,253,3007,Colliery ,384,69889,36843,33046,5857,6339,7363,6695,6573,6042,5457,5258,4524,3826,3011,2423,2378,1518,1212,536,633,235
256,254,3008,Bikrampur ,384,29080,15513,13567,2437,2637,3063,2785,2734,2514,2270,2188,1882,1592,1253,1008,989,631,504,223,263,97
257,255,3009,NALCO   ,384,56842,29716,27126,4763,5156,5989,5445,5346,4914,4438,4276,3679,3112,2449,1970,1934,1234,986,436,515,191
258,256,3010,Banarpal,384,88883,45917,42966,7449,8062,9365,8515,8359,7684,6941,6687,5753,4866,3829,3081,3024,1931,1542,682,805,299
259,257,3011,Anugul ,384,175127,91620,83507,14677,15885,18452,16777,16470,15140,13675,13176,11336,9588,7546,6072,5959,3804,3038,1345,1588,589
260,258,3012,Jarapada ,384,69209,35250,33959,5800,6277,7292,6630,6509,5983,5404,5207,4479,3789,2982,2399,2355,1503,1200,531,627,233
261,259,3013,Industrial  ,384,38719,19747,18972,3245,3512,4079,3709,3641,3347,3023,2913,2506,2119,1668,1342,1317,841,671,297,351,130
262,260,3014,Chhendipada ,384,117130,60024,57106,9816,10624,12341,11221,11016,10126,9146,8813,7581,6413,5047,4061,3985,2544,2032,899,1062,394
263,261,3015,Handapa,384,58247,29629,28618,4881,5283,6137,5580,5478,5035,4548,4382,3770,3189,2509,2019,1982,1265,1010,447,528,196
264,262,3016,Kishorenagar ,384,63667,31811,31856,5335,5775,6708,6099,5987,5504,4971,4790,4121,3485,2743,2207,2166,1383,1104,489,577,214
265,263,3017,Athmallik ,384,64265,32436,31829,5386,5829,6771,6156,6044,5556,5018,4835,4159,3518,2769,2228,2186,1396,1114,493,582,216
266,264,3018,Kiakata,384,17803,8883,8920,1492,1614,1875,1705,1674,1539,1390,1339,1152,974,767,617,605,386,308,136,161,59
267,265,3019,Thakurgarh ,384,56304,27979,28325,4718,5107,5932,5394,5295,4867,4396,4236,3644,3082,2426,1952,1916,1223,976,432,510,189
268,266,3020,Purunakot ,384,33316,16730,16586,2792,3022,3510,3191,3133,2880,2601,2506,2156,1824,1435,1155,1133,723,578,255,302,112
269,267,3021,Bantala ,384,80919,41048,39871,6781,7340,8525,7752,7610,6996,6319,6088,5237,4430,3486,2805,2753,1758,1403,621,733,272
270,268,3022,Gania ,385,41986,21881,20105,3236,3651,4111,3711,3575,3610,3188,3189,2694,2356,1909,1722,1775,1167,946,488,580,68
271,269,3023,Dasapalla ,385,84569,43839,40730,6519,7355,8281,7475,7201,7272,6421,6424,5427,4747,3845,3470,3575,2352,1905,982,1170,138
272,270,3024,Banigochha ,385,28729,14309,14420,2214,2498,2813,2539,2446,2470,2181,2182,1843,1612,1306,1178,1214,799,647,333,397,46
273,271,3025,Nuagaon ,385,48015,24821,23194,3701,4175,4701,4244,4088,4129,3646,3647,3081,2695,2183,1970,2030,1335,1082,558,664,78
274,272,3026,Khandapada ,385,104909,54985,49924,8087,9124,10273,9273,8933,9022,7966,7970,6732,5888,4770,4304,4436,2917,2364,1219,1451,171
275,273,3027,Fategarh,385,136968,71594,65374,10559,11912,13412,12107,11663,11779,10400,10405,8789,7688,6228,5620,5791,3809,3086,1592,1895,223
276,274,3028,Nayagarh ,385,65461,34735,30726,5046,5693,6410,5786,5574,5629,4970,4973,4200,3674,2976,2686,2767,1820,1475,760,905,106
277,275,3029,Itamati ,385,78115,41420,36695,6022,6793,7649,6905,6651,6717,5931,5934,5012,4384,3552,3205,3303,2172,1760,907,1080,127
278,276,3030,Nayagarh Sadar,385,53403,28200,25203,4117,4644,5229,4720,4547,4592,4055,4057,3427,2997,2428,2191,2258,1485,1203,620,738,87
279,277,3031,Odagaon,385,126512,66025,60487,9753,11003,12388,11183,10772,10879,9606,9611,8118,7101,5753,5191,5349,3518,2851,1470,1750,206
280,278,3032,Sarankul,385,116570,61763,54807,8986,10138,11415,10304,9926,10024,8851,8856,7480,6543,5301,4783,4929,3242,2627,1354,1612,190
281,279,3033,Ranapur ,385,164557,84486,80071,12686,14311,16114,14546,14012,14151,12495,12501,10560,9236,7483,6752,6958,4576,3708,1912,2276,268
282,280,3034,Bolagad ,386,105850,54640,51210,7740,8746,9595,9931,10489,9884,8738,8504,7247,6223,4871,3912,3424,2243,1839,960,1162,334
283,281,3035,Begunia,386,113279,57973,55306,8284,9360,10268,10628,11225,10578,9351,9101,7756,6660,5213,4187,3664,2401,1968,1027,1243,357
284,282,3036,Khordha ,386,163190,84350,78840,11934,13485,14793,15310,16172,15239,13471,13111,11173,9594,7509,6032,5279,3459,2835,1480,1791,514
285,283,3037,Khordha Sadar,386,72328,36935,35393,5289,5976,6556,6785,7167,6754,5970,5811,4952,4252,3328,2673,2339,1533,1256,656,794,228
286,284,3038,Chandaka,386,64667,33073,31594,4729,5343,5862,6067,6408,6039,5338,5195,4427,3802,2975,2390,2091,1370,1123,586,709,204
287,285,3039,Nandankanan,386,20600,10534,10066,1506,1702,1867,1932,2041,1923,1700,1655,1410,1211,948,761,666,436,357,186,226,65
288,286,3041,Mancheswar,386,5966,3050,2916,436,493,540,559,591,557,492,479,408,350,274,220,192,126,103,54,65,18
289,287,3042,Balianta ,386,106940,54681,52259,7820,8837,9694,10033,10597,9986,8828,8591,7321,6287,4921,3953,3459,2266,1858,970,1174,337
290,288,3043,Balipatna,386,154818,79136,75682,11321,12793,14034,14525,15342,14457,12780,12438,10600,9102,7124,5722,5008,3281,2690,1404,1699,488
291,289,3044,Lingaraj,386,221,117,104,16,18,20,20,21,20,18,17,15,12,10,8,7,4,3,2,2,0
292,290,3045,Airfield (Kapila Prasad),386,15674,8116,7558,1146,1295,1420,1470,1553,1463,1293,1259,1073,921,721,579,507,332,272,142,172,49
293,291,3046,Uttara P.S ,386,15087,7686,7401,1103,1246,1367,1415,1495,1408,1245,1212,1032,887,694,557,488,319,262,136,165,47
294,292,3047,Khandagiri ,386,2998,1546,1452,219,247,271,281,297,279,247,240,205,176,137,110,96,63,52,27,32,9
295,293,3048,Tamando ,386,19127,9790,9337,1398,1580,1733,1794,1895,1786,1578,1536,1309,1124,880,707,618,405,332,173,209,60
296,294,3049,Jatani,386,147367,75239,72128,10776,12177,13358,13826,14604,13762,12165,11839,10089,8664,6781,5447,4767,3123,2560,1336,1617,465
297,295,3050,Jankia ,386,98638,50392,48246,7213,8150,8941,9254,9774,9211,8142,7924,6753,5799,4539,3646,3190,2090,1714,894,1082,311
298,296,3051,Nirakarpur,386,44278,22754,21524,3238,3658,4013,4154,4387,4134,3655,3557,3031,2603,2037,1636,1432,938,769,401,486,139
299,297,3052,Tangi,386,177249,90537,86712,12962,14647,16067,16629,17565,16552,14632,14240,12135,10421,8156,6552,5733,3757,3080,1607,1946,559
300,298,3053,Balugaon,386,132622,68270,64352,9698,10959,12022,12442,13142,12385,10948,10655,9080,7797,6103,4902,4290,2811,2304,1203,1456,418
301,299,3054,Banapur,386,131986,66205,65781,9652,10906,11964,12383,13079,12325,10895,10604,9036,7760,6073,4878,4269,2797,2293,1197,1449,416
302,300,3055,Bhubaneswar (M.Corp.),386,1032182,545659,486523,75483,85294,93567,96841,102288,96391,85209,82928,70671,60688,47500,38155,33390,21879,17936,9363,11332,3256
303,301,3056,Delanga,387,121805,61643,60162,8669,9792,11574,11063,11643,10939,9374,9301,8316,7240,5721,4538,4372,3173,2724,1456,1578,322
304,302,3057,Pipili ,387,178041,90978,87063,12671,14313,16917,16171,17019,15989,13703,13596,12155,10583,8363,6633,6391,4638,3982,2129,2307,471
305,303,3058,Nimapada,387,231971,117712,114259,16509,18649,22042,21069,22174,20833,17853,17714,15838,13789,10896,8643,8327,6043,5188,2774,3006,614
306,304,3059,Kakatpur,387,112035,57028,55007,7973,9007,10645,10176,10709,10061,8622,8555,7649,6659,5262,4174,4022,2918,2506,1340,1452,296
307,305,3060,Astaranga,387,75505,38297,37208,5373,6070,7174,6858,7217,6781,5811,5766,5155,4488,3546,2813,2710,1966,1688,903,978,200
308,306,3061,Konark,387,61297,31247,30050,4362,4928,5824,5567,5859,5505,4717,4680,4185,3643,2879,2283,2200,1596,1371,733,794,162
309,307,3062,Gop,387,135595,68719,66876,9650,10901,12884,12316,12961,12177,10436,10354,9257,8060,6369,5052,4867,3532,3033,1621,1757,359
310,308,3063,Ramachandi,387,25111,12732,12379,1787,2018,2386,2280,2400,2255,1932,1917,1714,1492,1179,935,901,654,561,300,325,66
311,309,3064,Satyabadi,387,218593,111003,107590,15557,17574,20770,19854,20895,19631,16824,16693,14924,12993,10268,8144,7847,5694,4889,2614,2833,579
312,310,3065,Chandanpur ,387,98024,50013,48011,6976,7880,9314,8903,9370,8803,7544,7485,6692,5826,4604,3652,3519,2553,2192,1172,1270,259
313,311,3066,Sadar ,387,120071,60991,59080,8545,9653,11409,10906,11477,10783,9241,9169,8198,7137,5640,4473,4310,3127,2685,1436,1556,318
314,312,3067,Brahmagiri,387,147469,74680,72789,10495,11855,14012,13394,14097,13244,11350,11261,10068,8766,6927,5494,5294,3841,3298,1763,1911,390
315,313,3068,Gadisagada,387,80099,40409,39690,5700,6439,7611,7275,7656,7193,6164,6116,5468,4761,3762,2984,2875,2086,1791,958,1038,212
316,314,3069,Krushna Prasad ,387,64089,33008,31081,4561,5152,6089,5821,6126,5755,4932,4894,4375,3809,3010,2387,2300,1669,1433,766,830,169
317,315,3070,Puri (M),387,223528,116004,107524,15908,17970,21239,20303,21367,20075,17203,17069,15261,13287,10500,8328,8024,5823,4999,2673,2897,592
318,316,3071,Tarasingi,388,94941,47905,47036,7774,9154,10436,9470,8598,7838,6893,6831,6059,5093,4078,3260,3326,2198,1846,836,950,290
319,317,3072,Buguda,388,152176,75495,76681,12461,14673,16728,15180,13781,12563,11049,10949,9712,8164,6536,5226,5331,3524,2959,1341,1524,465
320,318,3073,Jagannath Prasad,388,89265,44896,44369,7309,8607,9812,8904,8084,7369,6481,6422,5697,4789,3834,3065,3127,2067,1736,786,894,273
321,319,3074,Bhanjanagar,388,198007,99384,98623,16214,19093,21767,19752,17932,16347,14377,14247,12637,10623,8505,6800,6936,4585,3851,1745,1983,605
322,320,3075,Gangapur,388,127897,63084,64813,10473,12332,14059,12758,11582,10559,9287,9202,8163,6861,5493,4392,4480,2961,2487,1127,1281,391
323,321,3076,Surada,388,97960,49330,48630,8021,9445,10768,9772,8871,8087,7113,7048,6252,5255,4207,3364,3431,2268,1905,863,981,299
324,322,3077,Badagada,388,140584,70123,70461,11512,13556,15454,14024,12731,11606,10208,10115,8972,7542,6038,4828,4925,3255,2734,1239,1408,429
325,323,3078,Asika,388,160619,80721,79898,13152,15487,17656,16022,14546,13260,11663,11557,10251,8617,6899,5516,5627,3719,3124,1415,1608,491
326,324,3079,Dharakote,388,64270,32268,32002,5263,6197,7065,6411,5820,5306,4666,4624,4102,3448,2760,2207,2251,1488,1250,566,643,196
327,325,3080,Kabisuryanagar,388,197342,98740,98602,16160,19028,21693,19685,17871,16292,14329,14199,12595,10587,8476,6777,6913,4570,3838,1739,1976,603
328,326,3081,Polasara,388,152724,77033,75691,12506,14726,16789,15235,13831,12609,11089,10989,9747,8193,6560,5245,5350,3536,2970,1346,1529,467
329,327,3082,Kodala,388,169052,85438,83614,13843,16301,18584,16863,15309,13957,12275,12163,10789,9069,7261,5805,5922,3915,3288,1490,1693,517
330,328,3083,Khalikote,388,163907,84398,79509,13422,15804,18018,16350,14843,13532,11901,11793,10461,8793,7040,5629,5742,3795,3187,1444,1641,501
331,329,3084,Rambha,388,106870,53859,53011,8751,10305,11748,10660,9678,8823,7760,7689,6820,5733,4590,3670,3744,2475,2078,942,1070,326
332,330,3085,Chhatrapur,388,105779,53031,52748,8662,10199,11628,10552,9579,8733,7680,7611,6751,5675,4543,3632,3705,2449,2057,932,1059,323
333,331,3086,Ganjam,388,50545,25105,25440,4139,4873,5556,5042,4577,4173,3670,3636,3226,2711,2171,1735,1770,1170,983,445,506,154
334,332,3087,Chamakhandi,388,53889,26758,27131,4412,5196,5924,5375,4880,4449,3913,3877,3439,2891,2314,1850,1887,1248,1048,475,539,164
335,333,3088,Arjyapalli Marine,388,8939,4465,4474,732,861,982,891,809,738,649,643,570,479,383,307,313,207,173,78,89,27
336,334,3089,Purusottampur,388,178605,88601,90004,14625,17222,19634,17816,16174,14745,12969,12851,11399,9582,7671,6134,6257,4136,3473,1574,1788,546
337,335,3090,Hinjili,388,181856,91172,90684,14892,17535,19991,18141,16469,15014,13205,13085,11606,9756,7811,6245,6371,4211,3537,1603,1821,556
338,336,3091,Patapur,388,149228,76094,73134,12220,14389,16404,14886,13514,12320,10835,10737,9524,8006,6410,5125,5228,3455,2902,1315,1494,456
339,337,3092,Seragad,388,73986,37731,36255,6058,7134,8133,7380,6700,6108,5372,5323,4722,3969,3178,2540,2592,1713,1439,652,741,226
340,338,3093,Brahmapur Sadar,388,160611,82334,78277,13152,15487,17656,16021,14545,13260,11662,11556,10251,8616,6898,5516,5626,3719,3123,1415,1608,491
341,339,3094,Gopalpur,388,75922,39308,36614,6217,7320,8346,7573,6875,6268,5512,5462,4845,4073,3261,2607,2659,1758,1476,669,760,232
342,340,3095,Golanthara,388,164878,81968,82910,13501,15898,18125,16447,14931,13612,11972,11863,10523,8845,7082,5662,5776,3818,3206,1453,1651,504
343,341,3096,Digapahandi,388,153323,76792,76531,12555,14784,16854,15294,13885,12658,11133,11032,9785,8225,6585,5265,5371,3550,2982,1351,1535,468
344,342,3097,Nuagaon,388,127848,64090,63758,10469,12327,14054,12753,11578,10555,9283,9199,8159,6859,5491,4390,4479,2960,2486,1126,1280,391
345,343,3098,Jarada,388,128702,62792,65910,10539,12410,14148,12838,11655,10625,9345,9260,8214,6904,5528,4420,4508,2980,2503,1134,1289,393
346,344,3099,Brahmapur (M.Corp.),388,398390,207523,190867,32623,38415,43795,39741,36079,32891,28928,28665,25427,21373,17112,13682,13957,9226,7748,3511,3990,1218
347,345,3109,Ramagiri,388,14508,7301,7207,1188,1398,1594,1447,1313,1197,1053,1043,925,778,623,498,508,335,282,127,145,44
348,345,3109,Ramagiri,388,14508,7301,7207,1470,1804,1676,1373,1218,1128,979,1001,888,747,573,450,484,280,196,73,76,83
349,355,3109,Ramagiri,389,14508,7301,7207,1188,1398,1594,1447,1313,1197,1053,1043,925,778,623,498,508,335,282,127,145,44
350,355,3109,Ramagiri,389,14508,7301,7207,1470,1804,1676,1373,1218,1128,979,1001,888,747,573,450,484,280,196,73,76,83
351,346,3100,Adva ,389,65640,31952,33688,6653,8163,7583,6214,5513,5107,4430,4529,4021,3381,2596,2040,2190,1270,890,331,344,376
352,347,3101,Mohana ,389,82337,40373,41964,8346,10240,9512,7795,6915,6406,5557,5681,5044,4242,3257,2558,2748,1593,1116,416,431,472
353,348,3102,R.Udaygiri ,389,95515,46790,48725,9682,11879,11034,9042,8022,7431,6447,6591,5851,4921,3778,2968,3188,1848,1295,482,500,547
354,349,3103,Serango ,389,86085,41844,44241,8726,10706,9945,8149,7230,6697,5810,5940,5273,4435,3405,2675,2873,1665,1167,435,451,493
355,350,3104,Kashinagara ,389,57494,28258,29236,5828,7150,6642,5443,4829,4473,3880,3967,3522,2962,2274,1786,1918,1112,779,290,301,329
356,351,3105,Parlakhemundi ,389,86002,43061,42941,8717,10696,9935,8142,7223,6691,5805,5934,5268,4430,3402,2672,2870,1664,1166,434,450,493
357,352,3106,Gurandi,389,49855,24335,25520,5053,6200,5759,4719,4187,3878,3365,3440,3054,2568,1972,1549,1664,964,676,252,261,286
358,353,3107,Rayagada ,389,51168,24556,26612,5186,6363,5911,4844,4297,3981,3453,3530,3134,2636,2024,1590,1707,990,694,258,268,293
359,354,3108,Garabandha,389,32667,16046,16621,3311,4062,3773,3092,2743,2541,2204,2254,2001,1683,1292,1015,1090,632,443,165,171,187
360,356,3110,Gochhapada,390,40258,19670,20588,4097,4999,4744,3539,3418,3177,2597,2638,2436,2072,1633,1350,1595,865,564,229,228,67
361,357,3111,Phulabani ,390,47235,23400,23835,4807,5866,5566,4152,4010,3728,3048,3095,2859,2431,1916,1584,1872,1015,662,269,267,79
362,358,3112,Phulabani Town  ,390,43808,22631,21177,4458,5440,5162,3851,3719,3457,2827,2870,2651,2255,1777,1469,1736,941,614,250,248,73
363,359,3113,Khajuripada,390,48138,23949,24189,4899,5978,5673,4231,4087,3799,3106,3154,2913,2478,1952,1614,1907,1034,675,274,272,81
364,360,3114,G.Udayagiri,390,55248,26590,28658,5623,6861,6511,4857,4691,4360,3565,3620,3344,2844,2241,1853,2189,1187,775,315,313,93
