,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,384,2362300,315,150,165,26,28,33,30,29,27,24,23,20,17,13,10,10,6,5,2,2,1
1,1,21,384,2362400,341,183,158,28,30,35,32,32,29,26,25,22,18,14,11,11,7,5,2,3,1
2,2,21,384,2362500,172,81,91,14,15,18,16,16,14,13,12,11,9,7,5,5,3,2,1,1,0
3,3,21,384,2362600,260,136,124,21,23,27,24,24,22,20,19,16,14,11,9,8,5,4,1,2,0
4,4,21,384,2362700,292,166,126,24,26,30,27,27,25,22,21,18,15,12,10,9,6,5,2,2,0
5,5,21,384,2362800,147,81,66,12,13,15,14,13,12,11,11,9,8,6,5,5,3,2,1,1,0
6,6,21,384,2362900,452,222,230,37,41,47,43,42,39,35,34,29,24,19,15,15,9,7,3,4,1
7,7,21,384,2363000,375,192,183,31,34,39,35,35,32,29,28,24,20,16,13,12,8,6,2,3,1
8,8,21,384,2363100,167,74,93,13,15,17,15,15,14,13,12,10,9,7,5,5,3,2,1,1,0
9,9,21,384,2363200,351,174,177,29,31,36,33,33,30,27,26,22,19,15,12,11,7,6,2,3,1
10,10,21,384,2363300,187,89,98,15,16,19,17,17,16,14,14,12,10,8,6,6,4,3,1,1,0
11,11,21,384,2363400,50,30,20,4,4,5,4,4,4,3,3,3,2,2,1,1,1,0,0,0,0
12,12,21,384,2363500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,21,384,2363600,594,321,273,49,53,62,56,55,51,46,44,38,32,25,20,20,12,10,4,5,2
14,14,21,384,2363700,208,108,100,17,18,21,19,19,17,16,15,13,11,8,7,7,4,3,1,1,0
15,15,21,384,2363800,308,156,152,25,27,32,29,28,26,24,23,19,16,13,10,10,6,5,2,2,1
16,16,21,384,2363900,454,227,227,38,41,47,43,42,39,35,34,29,24,19,15,15,9,7,3,4,1
17,17,21,384,2364000,116,55,61,9,10,12,11,10,10,9,8,7,6,4,4,3,2,2,0,1,0
18,18,21,384,2364100,158,86,72,13,14,16,15,14,13,12,11,10,8,6,5,5,3,2,1,1,0
19,19,21,384,2364200,46,24,22,3,4,4,4,4,3,3,3,2,2,1,1,1,0,0,0,0,0
20,20,21,384,2364300,448,137,311,37,40,47,42,42,38,34,33,28,24,19,15,15,9,7,3,4,1
21,21,21,384,2364400,480,250,230,40,43,50,45,45,41,37,36,31,26,20,16,16,10,8,3,4,1
