,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,384,2362300,237,113,124,19,21,24,22,22,20,18,17,15,12,10,8,8,5,4,1,2,0
1,1,21,384,2362400,258,138,120,21,23,27,24,24,22,20,19,16,14,11,8,8,5,4,1,2,0
2,2,21,384,2362500,129,61,68,10,11,13,12,12,11,10,9,8,7,5,4,4,2,2,0,1,0
3,3,21,384,2362600,196,102,94,16,17,20,18,18,16,15,14,12,10,8,6,6,4,3,1,1,0
4,4,21,384,2362700,221,125,96,18,20,23,21,20,19,17,16,14,12,9,7,7,4,3,1,2,0
5,5,21,384,2362800,111,61,50,9,10,11,10,10,9,8,8,7,6,4,3,3,2,1,0,1,0
6,6,21,384,2362900,341,167,174,28,30,35,32,32,29,26,25,22,18,14,11,11,7,5,2,3,1
7,7,21,384,2363000,283,145,138,23,25,29,27,26,24,22,21,18,15,12,9,9,6,4,2,2,0
8,8,21,384,2363100,126,56,70,10,11,13,12,11,10,9,9,8,6,5,4,4,2,2,0,1,0
9,9,21,384,2363200,265,131,134,22,24,27,25,24,22,20,19,17,14,11,9,9,5,4,2,2,0
10,10,21,384,2363300,141,67,74,11,12,14,13,13,12,11,10,9,7,6,4,4,3,2,1,1,0
11,11,21,384,2363400,37,22,15,3,3,3,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0
12,12,21,384,2363500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,21,384,2363600,448,242,206,37,40,47,42,42,38,34,33,28,24,19,15,15,9,7,3,4,1
14,14,21,384,2363700,157,81,76,13,14,16,15,14,13,12,11,10,8,6,5,5,3,2,1,1,0
15,15,21,384,2363800,232,118,114,19,21,24,22,21,20,18,17,15,12,9,8,7,5,4,1,2,0
