,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,394,4181000,242,127,115,24,25,27,21,19,18,16,16,14,12,10,8,10,6,4,1,2,0
1,1,21,394,4181100,1307,675,632,132,139,146,115,104,98,89,87,79,69,55,46,57,34,23,10,11,2
2,2,21,394,4181200,457,227,230,46,48,51,40,36,34,31,30,27,24,19,16,20,12,8,3,4,0
3,3,21,394,4181300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,21,394,4181400,14,5,9,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5,5,21,394,4181500,1695,844,851,172,181,189,149,135,127,116,113,103,90,72,60,74,44,31,13,15,3
6,6,21,394,4181600,1587,789,798,161,169,177,139,126,119,109,106,96,84,67,56,69,41,29,12,14,3
7,7,21,394,4181700,618,287,331,62,66,69,54,49,46,42,41,37,33,26,22,27,16,11,4,5,1
8,8,21,394,4181800,1973,963,1010,200,210,220,173,157,148,135,132,120,105,83,70,86,52,36,15,18,4
9,9,21,394,4181900,680,335,345,69,72,75,59,54,51,46,45,41,36,28,24,29,17,12,5,6,1
10,10,21,394,4182000,129,72,57,13,13,14,11,10,9,8,8,7,6,5,4,5,3,2,1,1,0
11,11,21,394,4182100,484,250,234,49,51,54,42,38,36,33,32,29,25,20,17,21,12,8,3,4,1
12,12,21,394,4182200,538,263,275,54,57,60,47,42,40,36,36,32,28,22,19,23,14,9,4,4,1
13,13,21,394,4182300,284,126,158,28,30,31,25,22,21,19,19,17,15,12,10,12,7,5,2,2,0
14,14,21,394,4182400,1573,780,793,160,168,175,138,125,118,108,105,95,84,66,56,69,41,28,12,14,3
15,15,21,394,4182500,1155,562,593,117,123,129,101,92,87,79,77,70,61,49,41,50,30,21,9,10,2
