,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,372,155600,147,76,71,11,12,14,14,14,12,11,10,9,8,6,5,5,3,2,1,1,0
1,1,21,372,155700,470,239,231,37,39,45,46,45,41,35,34,31,27,22,17,16,11,8,3,4,0
2,2,21,372,155800,2379,1188,1191,187,202,230,234,228,208,179,176,159,139,111,89,85,55,43,19,21,4
3,3,21,372,155900,850,435,415,67,72,82,83,81,74,64,62,56,50,39,31,30,19,15,7,7,1
4,4,21,372,156000,539,261,278,42,45,52,53,51,47,40,39,36,31,25,20,19,12,9,4,4,1
5,5,21,372,156100,485,238,247,38,41,47,47,46,42,36,35,32,28,22,18,17,11,8,4,4,0
6,6,21,372,156200,577,291,286,45,49,55,56,55,50,43,42,38,33,27,21,20,13,10,4,5,1
7,7,21,372,156300,1965,952,1013,155,166,190,193,188,172,148,145,131,115,92,73,70,46,35,16,17,3
8,8,21,372,156400,728,340,388,57,61,70,71,69,63,54,53,48,42,34,27,26,17,13,6,6,1
9,9,21,372,156500,285,145,140,22,24,27,28,27,25,21,21,19,16,13,10,10,6,5,2,2,0
10,10,21,372,156600,360,201,159,28,30,34,35,34,31,27,26,24,21,16,13,12,8,6,2,3,0
11,11,21,372,156700,627,324,303,49,53,60,61,60,55,47,46,41,36,29,23,22,14,11,5,5,1
12,12,21,372,156800,132,67,65,10,11,12,13,12,11,9,9,8,7,6,4,4,3,2,1,1,0
13,13,21,372,156900,979,488,491,77,83,94,96,94,85,73,72,65,57,45,36,35,22,17,8,8,1
14,14,21,372,157000,695,328,367,54,59,67,68,66,61,52,51,46,40,32,26,24,16,12,5,6,1
15,15,21,372,157100,1142,560,582,90,97,110,112,109,100,86,84,76,67,53,42,41,26,20,9,10,2
16,16,21,372,157200,2024,1037,987,159,171,196,199,194,177,152,150,135,119,94,75,72,47,36,16,18,4
17,17,21,372,157300,224,107,117,17,19,21,22,21,19,16,16,14,13,10,8,8,5,4,1,2,0
18,18,21,372,157400,933,456,477,73,79,90,91,89,81,70,69,62,54,43,35,33,21,16,7,8,1
19,19,21,372,157500,2336,1180,1156,184,198,226,230,224,205,176,173,156,137,109,87,83,54,42,19,21,4
20,20,21,372,157600,682,338,344,53,57,66,67,65,59,51,50,45,40,31,25,24,16,12,5,6,1
21,21,21,372,157700,1686,795,891,133,143,163,166,161,147,127,124,112,99,79,63,60,39,30,14,15,3
22,22,21,372,157800,668,341,327,52,56,64,65,64,58,50,49,44,39,31,25,24,15,12,5,6,1
23,23,21,372,157900,279,130,149,22,23,27,27,26,24,21,20,18,16,13,10,10,6,5,2,2,0
24,24,21,372,158000,705,367,338,55,59,68,69,67,61,53,52,47,41,33,26,25,16,12,5,6,1
25,25,21,372,158100,965,482,483,76,81,93,95,92,84,72,71,64,56,45,36,34,22,17,8,8,1
26,26,21,372,158200,733,350,383,57,62,71,72,70,64,55,54,48,43,34,27,26,17,13,6,6,1
27,27,21,372,158300,569,270,299,44,48,55,56,54,49,42,42,38,33,26,21,20,13,10,4,5,1
28,28,21,372,158400,1393,713,680,110,118,135,137,133,122,105,103,93,81,65,52,50,32,25,11,12,2
29,29,21,372,158500,267,137,130,21,22,25,26,25,23,20,19,17,15,12,10,9,6,4,2,2,0
