,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,378,1454100,958,463,495,81,89,103,93,89,82,70,67,59,52,42,31,29,21,19,9,10,2
1,1,21,378,1454200,481,255,226,40,44,51,47,44,41,35,33,29,26,21,16,14,10,9,4,5,1
2,2,21,378,1454300,2049,1028,1021,173,190,220,200,191,177,151,144,127,112,91,68,62,45,42,21,22,4
3,3,21,378,1454400,469,241,228,39,43,50,45,43,40,34,33,29,25,20,15,14,10,9,4,5,1
4,4,21,378,1454500,308,153,155,26,28,33,30,28,26,22,21,19,16,13,10,9,6,6,3,3,0
5,5,21,378,1454600,1089,530,559,92,101,117,106,101,94,80,76,67,59,48,36,33,24,22,11,12,2
6,6,21,378,1454700,536,267,269,45,49,57,52,49,46,39,37,33,29,23,17,16,11,11,5,5,1
7,7,21,378,1454800,796,381,415,67,73,85,77,74,68,58,56,49,43,35,26,24,17,16,8,8,1
8,8,21,378,1454900,1060,547,513,90,98,114,103,98,91,78,74,65,57,47,35,32,23,21,10,11,2
9,9,21,378,1455000,420,219,201,35,39,45,41,39,36,31,29,26,22,18,14,12,9,8,4,4,0
10,10,21,378,1455100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,21,378,1455200,812,401,411,68,75,87,79,75,70,59,57,50,44,36,27,24,18,16,8,9,1
12,12,21,378,1455300,421,200,221,35,39,45,41,39,36,31,29,26,23,18,14,12,9,8,4,4,0
13,13,21,378,1455400,365,205,160,30,33,39,35,34,31,26,25,22,19,16,12,11,8,7,3,4,0
14,14,21,378,1455500,854,439,415,72,79,92,83,79,73,63,60,53,46,38,28,26,19,17,8,9,2
15,15,21,378,1455600,458,247,211,38,42,49,44,42,39,33,32,28,25,20,15,13,10,9,4,5,1
16,16,21,378,1455700,1252,611,641,106,116,135,122,116,108,92,88,77,68,55,41,38,27,25,12,13,2
17,17,21,378,1455800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18,21,378,1455900,70,36,34,5,6,7,6,6,6,5,4,4,3,3,2,2,1,1,0,0,0
19,19,21,378,1456000,381,182,199,32,35,41,37,35,32,28,26,23,20,16,12,11,8,7,3,4,0
20,20,21,378,1456100,1079,536,543,91,100,116,105,100,93,79,76,67,59,48,35,32,24,22,11,12,2
21,21,21,378,1456200,1435,715,720,121,133,154,140,133,124,105,101,89,78,63,47,43,32,29,14,16,3
22,22,21,378,1456300,644,333,311,54,59,69,63,60,55,47,45,40,35,28,21,19,14,13,6,7,1
23,23,21,378,1456400,393,191,202,33,36,42,38,36,34,29,27,24,21,17,13,11,8,8,4,4,0
24,24,21,378,1456500,343,156,187,29,31,36,33,31,29,25,24,21,18,15,11,10,7,7,3,3,0
25,25,21,378,1456600,426,214,212,36,39,45,41,39,36,31,30,26,23,18,14,12,9,8,4,4,1
26,26,21,378,1456700,525,262,263,44,48,56,51,48,45,38,37,32,28,23,17,16,11,10,5,5,1
27,27,21,378,1456800,587,293,294,49,54,63,57,54,50,43,41,36,32,26,19,17,13,12,6,6,1
28,28,21,378,1456900,598,297,301,50,55,64,58,55,51,44,42,37,32,26,19,18,13,12,6,6,1
29,29,21,378,1457000,585,298,287,49,54,63,57,54,50,43,41,36,32,26,19,17,13,12,6,6,1
30,30,21,378,1457100,2901,1521,1380,246,269,312,284,270,251,214,204,180,158,129,96,88,64,59,30,32,6
31,31,21,378,1457200,305,146,159,25,28,32,29,28,26,22,21,18,16,13,10,9,6,6,3,3,0
32,32,21,378,1457300,321,170,151,27,29,34,31,29,27,23,22,19,17,14,10,9,7,6,3,3,0
33,33,21,378,1457400,71,29,42,6,6,7,6,6,6,5,5,4,3,3,2,2,1,1,0,0,0
34,34,21,378,1457500,135,67,68,11,12,14,13,12,11,9,9,8,7,6,4,4,3,2,1,1,0
35,35,21,378,1457600,275,137,138,23,25,29,26,25,23,20,19,17,15,12,9,8,6,5,2,3,0
36,36,21,378,1457700,291,138,153,24,27,31,28,27,25,21,20,18,15,12,9,8,6,5,3,3,0
37,37,21,378,1457800,481,249,232,40,44,51,47,44,41,35,33,29,26,21,16,14,10,9,4,5,1
38,38,21,378,1457900,322,170,152,27,29,34,31,30,27,23,22,20,17,14,10,9,7,6,3,3,0
39,39,21,378,1458000,195,99,96,16,18,21,19,18,16,14,13,12,10,8,6,5,4,4,2,2,0
40,40,21,378,1458100,69,35,34,5,6,7,6,6,5,5,4,4,3,3,2,2,1,1,0,0,0
41,41,21,378,1458200,1116,568,548,94,103,120,109,104,96,82,78,69,61,49,37,34,24,22,11,12,2
42,42,21,378,1458300,531,274,257,45,49,57,51,49,45,39,37,33,29,23,17,16,11,10,5,5,1
43,43,21,378,1458400,841,435,406,71,78,90,82,78,72,62,59,52,46,37,28,25,18,17,8,9,1
44,44,21,378,1458500,108,58,50,9,10,11,10,10,9,7,7,6,5,4,3,3,2,2,1,1,0
