,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,382,2063000,210,104,106,17,18,20,20,20,18,15,15,13,11,9,7,7,4,4,2,2,0
1,1,21,382,2063100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,21,382,2063200,205,99,106,16,18,20,19,19,18,15,14,12,11,9,7,7,4,4,2,2,0
3,3,21,382,2063300,446,225,221,36,39,44,42,43,39,33,31,27,24,19,16,15,10,9,4,5,1
4,4,21,382,2063400,323,158,165,26,28,32,30,31,28,24,23,20,17,14,11,11,7,6,3,3,0
5,5,21,382,2063500,242,133,109,19,21,24,23,23,21,18,17,14,13,10,8,8,5,5,2,2,0
6,6,21,382,2063600,644,322,322,53,57,64,61,62,57,47,46,39,35,28,23,22,15,13,6,7,1
7,7,21,382,2063700,1356,676,680,112,120,134,129,132,120,100,97,84,73,59,49,47,31,28,14,15,3
8,8,21,382,2063800,383,181,202,31,33,38,36,37,34,28,27,23,20,16,13,13,9,7,4,4,1
9,9,21,382,2063900,1977,1067,910,163,175,196,188,192,176,147,141,122,107,87,71,69,46,40,21,22,5
10,10,21,382,2064000,4264,2225,2039,352,378,424,406,415,380,317,305,264,232,188,155,148,100,88,45,49,11
11,11,21,382,2064100,399,201,198,32,35,39,38,38,35,29,28,24,21,17,14,13,9,8,4,4,1
12,12,21,382,2064200,708,345,363,58,62,70,67,68,63,52,50,43,38,31,25,24,16,14,7,8,1
13,13,21,382,2064300,528,275,253,43,46,52,50,51,47,39,37,32,28,23,19,18,12,10,5,6,1
14,14,21,382,2064400,3515,1898,1617,290,311,349,335,342,313,261,251,217,191,155,127,122,82,72,37,40,9
15,15,21,382,2064500,1068,549,519,88,94,106,101,104,95,79,76,66,58,47,38,37,25,22,11,12,2
16,16,21,382,2064600,422,207,215,34,37,41,40,41,37,31,30,26,22,18,15,14,9,8,4,4,1
17,17,21,382,2064700,380,193,187,31,33,37,36,37,33,28,27,23,20,16,13,13,8,7,4,4,1
18,18,21,382,2064800,1278,678,600,105,113,127,121,124,113,95,91,79,69,56,46,44,30,26,13,14,3
19,19,21,382,2064900,835,417,418,68,74,83,79,81,74,62,59,51,45,36,30,29,19,17,8,9,2
20,20,21,382,2065000,349,165,184,28,30,34,33,33,31,25,24,21,19,15,12,12,8,7,3,4,0
21,21,21,382,2065100,315,157,158,26,27,31,30,30,28,23,22,19,17,13,11,11,7,6,3,3,0
22,22,21,382,2065200,399,233,166,32,35,39,38,38,35,29,28,24,21,17,14,13,9,8,4,4,1
23,23,21,382,2065300,907,460,447,74,80,90,86,88,80,67,64,56,49,40,32,31,21,18,9,10,2
24,24,21,382,2065400,268,136,132,22,23,26,25,26,23,19,19,16,14,11,9,9,6,5,2,3,0
25,25,21,382,2065500,481,245,236,39,42,47,45,46,42,35,34,29,26,21,17,16,11,9,5,5,1
26,26,21,382,2065600,5556,2915,2641,459,493,552,530,541,495,413,397,344,302,245,201,194,131,114,59,64,15
27,27,21,382,2065700,930,447,483,76,82,92,88,90,82,69,66,57,50,41,33,32,21,19,9,10,2
28,28,21,382,2065800,349,180,169,28,30,34,33,33,31,25,24,21,19,15,12,12,8,7,3,4,0
29,29,21,382,2065900,299,158,141,24,26,29,28,29,26,22,21,18,16,13,10,10,7,6,3,3,0
30,30,21,382,2066000,575,281,294,47,51,57,54,56,51,42,41,35,31,25,20,20,13,11,6,6,1
31,31,21,382,2066100,590,306,284,48,52,58,56,57,52,43,42,36,32,26,21,20,13,12,6,6,1
32,32,21,382,2066200,223,119,104,18,19,22,21,21,19,16,15,13,12,9,8,7,5,4,2,2,0
33,33,21,382,2066300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,21,382,2066400,397,190,207,32,35,39,37,38,35,29,28,24,21,17,14,13,9,8,4,4,1
35,35,21,382,2066500,1039,526,513,85,92,103,99,101,92,77,74,64,56,45,37,36,24,21,11,12,2
36,36,21,382,2066600,597,289,308,49,52,59,56,58,53,44,42,36,32,26,21,20,14,12,6,6,1
37,37,21,382,2066700,875,455,420,72,77,87,83,85,78,65,62,54,47,38,31,30,20,18,9,10,2
38,38,21,382,2066800,445,240,205,36,39,44,42,43,39,33,31,27,24,19,16,15,10,9,4,5,1
39,39,21,382,2066900,819,426,393,67,72,81,78,79,73,60,58,50,44,36,29,28,19,16,8,9,2
40,40,21,382,2067000,141,73,68,11,12,14,13,13,12,10,10,8,7,6,5,4,3,2,1,1,0
41,41,21,382,2067100,918,508,410,75,81,91,87,89,81,68,65,56,49,40,33,32,21,18,9,10,2
42,42,21,382,2067200,293,155,138,24,25,29,27,28,26,21,20,18,15,12,10,10,6,6,3,3,0
43,43,21,382,2067300,1018,515,503,84,90,101,97,99,90,75,72,63,55,45,37,35,24,21,10,11,2
44,44,21,382,2067400,255,127,128,21,22,25,24,24,22,18,18,15,13,11,9,8,6,5,2,2,0
45,45,21,382,2067500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,21,382,2067600,386,192,194,31,34,38,36,37,34,28,27,23,21,17,14,13,9,7,4,4,1
47,47,21,382,2067700,750,375,375,61,66,74,71,73,66,55,53,46,40,33,27,26,17,15,8,8,2
48,48,21,382,2067800,375,190,185,30,33,37,35,36,33,27,26,23,20,16,13,13,8,7,4,4,1
49,49,21,382,2067900,840,452,388,69,74,83,80,81,74,62,60,52,45,37,30,29,19,17,9,9,2
50,50,21,382,2068000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51,21,382,2068100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,52,21,382,2068200,871,444,427,71,77,86,83,84,77,64,62,53,47,38,31,30,20,18,9,10,2
53,53,21,382,2068300,96,53,43,7,8,9,9,9,8,7,6,5,5,4,3,3,2,1,1,1,0
54,54,21,382,2068400,866,443,423,71,76,86,82,84,77,64,61,53,47,38,31,30,20,17,9,10,2
55,55,21,382,2068500,314,160,154,25,27,31,29,30,28,23,22,19,17,13,11,10,7,6,3,3,0
56,56,21,382,2068600,131,78,53,10,11,13,12,12,11,9,9,8,7,5,4,4,3,2,1,1,0
57,57,21,382,2068700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,58,21,382,2068800,269,134,135,22,23,26,25,26,23,20,19,16,14,11,9,9,6,5,2,3,0
59,59,21,382,2068900,1454,768,686,120,129,144,138,141,129,108,104,90,79,64,52,50,34,30,15,16,3
60,60,21,382,2069000,213,117,96,17,18,21,20,20,18,15,15,13,11,9,7,7,5,4,2,2,0
61,61,21,382,2069100,283,130,153,23,25,28,26,27,25,21,20,17,15,12,10,9,6,5,3,3,0
62,62,21,382,2069200,831,423,408,68,73,82,79,80,74,61,59,51,45,36,30,29,19,17,8,9,2
63,63,21,382,2069300,310,162,148,25,27,30,29,30,27,23,22,19,16,13,11,10,7,6,3,3,0
64,64,21,382,2069400,1192,608,584,98,105,118,113,116,106,88,85,73,64,52,43,41,28,24,12,13,3
65,65,21,382,2069500,427,231,196,35,37,42,40,41,38,31,30,26,23,18,15,14,10,8,4,4,1
66,66,21,382,2069600,417,211,206,34,37,41,39,40,37,31,29,25,22,18,15,14,9,8,4,4,1
67,67,21,382,2069700,210,102,108,17,18,20,20,20,18,15,15,13,11,9,7,7,4,4,2,2,0
68,68,21,382,2069800,840,438,402,69,74,83,80,81,74,62,60,52,45,37,30,29,19,17,9,9,2
69,69,21,382,2069900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,70,21,382,2070000,559,290,269,46,49,55,53,54,49,41,39,34,30,24,20,19,13,11,5,6,1
71,71,21,382,2070100,1451,752,699,119,128,144,138,141,129,107,103,89,78,64,52,50,34,29,15,16,3
72,72,21,382,2070200,857,444,413,70,76,85,81,83,76,63,61,53,46,37,31,29,20,17,9,9,2
73,73,21,382,2070300,2711,1368,1343,223,240,269,258,264,241,201,193,167,147,119,98,94,63,56,29,31,7
74,74,21,382,2070400,2722,1400,1322,224,241,270,259,265,242,202,194,168,148,120,98,95,64,56,29,31,7
75,75,21,382,2070500,1054,521,533,87,93,104,100,102,93,78,75,65,57,46,38,36,24,21,11,12,2
76,76,21,382,2070600,421,226,195,34,37,41,40,41,37,31,30,26,22,18,15,14,9,8,4,4,1
77,77,21,382,2070700,1037,523,514,85,92,103,98,101,92,77,74,64,56,45,37,36,24,21,11,12,2
78,78,21,382,2070800,302,158,144,24,26,30,28,29,26,22,21,18,16,13,10,10,7,6,3,3,0
79,79,21,382,2070900,814,400,414,67,72,80,77,79,72,60,58,50,44,35,29,28,19,16,8,9,2
80,80,21,382,2071000,1262,639,623,104,111,125,120,122,112,93,90,78,68,55,45,44,29,26,13,14,3
81,81,21,382,2071100,1863,958,905,153,165,185,177,181,166,138,133,115,101,82,67,65,43,38,19,21,5
82,82,21,382,2071200,686,351,335,56,60,68,65,66,61,51,49,42,37,30,24,23,16,14,7,7,1
83,83,21,382,2071300,1750,853,897,144,155,174,166,170,156,130,125,108,95,77,63,61,41,36,18,20,4
84,84,21,382,2071400,1397,713,684,115,123,139,133,136,124,103,99,86,76,61,50,48,32,28,14,16,3
85,85,21,382,2071500,509,257,252,42,45,50,48,49,45,37,36,31,27,22,18,17,12,10,5,5,1
86,86,21,382,2071600,475,235,240,39,42,47,45,46,42,35,33,29,25,21,17,16,11,9,5,5,1
87,87,21,382,2071700,740,427,313,61,65,73,70,72,65,55,52,45,40,32,26,25,17,15,7,8,2
88,88,21,382,2071800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,89,21,382,2071900,835,420,415,68,74,83,79,81,74,62,59,51,45,36,30,29,19,17,8,9,2
90,90,21,382,2072000,379,193,186,31,33,37,36,36,33,28,27,23,20,16,13,13,8,7,4,4,1
91,91,21,382,2072100,794,392,402,65,70,79,75,77,70,59,56,49,43,35,28,27,18,16,8,9,2
