,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,380,1739200,396,204,192,26,29,35,35,36,36,30,29,26,23,19,16,14,10,9,5,6,1
1,1,21,380,1739300,288,163,125,19,21,25,25,26,26,22,21,19,17,14,11,10,7,7,4,4,0
2,2,21,380,1739400,3806,1999,1807,258,286,342,339,353,355,296,282,257,224,189,154,143,102,96,54,58,10
3,3,21,380,1739500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,21,380,1739600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,21,380,1739700,901,453,448,61,67,80,80,83,84,70,66,60,53,44,36,33,24,22,12,13,2
6,6,21,380,1739800,2408,1235,1173,163,181,216,214,223,224,187,178,162,142,119,97,90,65,60,34,36,6
7,7,21,380,1739900,949,493,456,64,71,85,84,88,88,74,70,64,56,47,38,35,25,23,13,14,2
8,8,21,380,1740000,1900,978,922,128,142,170,169,176,177,148,141,128,112,94,77,71,51,47,27,29,5
9,9,21,380,1740100,2287,1152,1135,155,171,205,203,212,213,178,169,154,135,113,93,85,61,57,32,34,6
10,10,21,380,1740200,18,10,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
11,11,21,380,1740300,3233,2317,916,219,243,290,288,300,302,252,240,218,191,160,131,121,87,81,46,49,9
12,12,21,380,1740400,764,424,340,51,57,68,68,70,71,59,56,51,45,38,31,28,20,19,10,11,2
13,13,21,380,1740500,4357,2220,2137,295,327,391,388,404,407,339,323,294,257,216,177,163,117,109,62,66,12
14,14,21,380,1740600,1488,822,666,100,111,133,132,138,139,116,110,100,87,74,60,55,40,37,21,22,4
15,15,21,380,1740700,1497,684,813,101,112,134,133,138,139,116,111,101,88,74,60,56,40,37,21,22,4
16,16,21,380,1740800,829,451,378,56,62,74,73,76,77,64,61,55,48,41,33,31,22,20,11,12,2
17,17,21,380,1740900,328,175,153,22,24,29,29,30,30,25,24,22,19,16,13,12,8,8,4,5,0
18,18,21,380,1741000,881,454,427,59,66,79,78,81,82,68,65,59,52,43,35,33,23,22,12,13,2
19,19,21,380,1741100,1095,557,538,74,82,98,97,101,102,85,81,73,64,54,44,41,29,27,15,16,3
20,20,21,380,1741200,1571,784,787,106,118,141,140,145,146,122,116,106,92,78,63,59,42,39,22,24,4
21,21,21,380,1741300,758,391,367,51,56,68,67,70,70,59,56,51,44,37,30,28,20,19,10,11,2
22,22,21,380,1741400,2212,1125,1087,150,166,198,197,205,206,172,164,149,130,110,89,83,59,55,31,33,6
23,23,21,380,1741500,3096,1571,1525,210,232,278,276,287,289,241,230,209,182,154,125,116,83,78,44,47,8
24,24,21,380,1741600,1450,735,715,98,109,130,129,134,135,113,107,97,85,72,58,54,39,36,20,22,4
25,25,21,380,1741700,649,323,326,44,48,58,57,60,60,50,48,43,38,32,26,24,17,16,9,9,1
26,26,21,380,1741800,121,73,48,8,9,10,10,11,11,9,8,8,7,6,4,4,3,3,1,1,0
27,27,21,380,1741900,259,142,117,17,19,23,23,24,24,20,19,17,15,12,10,9,6,6,3,3,0
28,28,21,380,1742000,2048,1071,977,138,153,184,182,190,191,159,152,138,121,101,83,76,55,51,29,31,5
29,29,21,380,1742100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,30,21,380,1742200,2294,1181,1113,155,172,206,204,212,214,178,170,154,135,114,93,86,61,57,33,35,6
31,31,21,380,1742300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,21,380,1742400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,33,21,380,1742500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,21,380,1742600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,35,21,380,1742700,254,130,124,17,19,22,22,23,23,19,18,17,15,12,10,9,6,6,3,3,0
36,36,21,380,1742800,17,17,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
37,37,21,380,1742900,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,38,21,380,1743000,44,44,0,2,3,3,3,4,4,3,3,2,2,2,1,1,1,1,0,0,0
39,39,21,380,1743100,1370,685,685,92,102,123,122,127,127,106,101,92,80,68,55,51,37,34,19,20,3
40,40,21,380,1743200,579,280,299,39,43,52,51,53,54,45,43,39,34,28,23,21,15,14,8,8,1
41,41,21,380,1743300,246,121,125,16,18,22,21,22,22,19,18,16,14,12,10,9,6,6,3,3,0
42,42,21,380,1743400,519,260,259,35,39,46,46,48,48,40,38,35,30,25,21,19,14,13,7,7,1
43,43,21,380,1743500,176,90,86,11,13,15,15,16,16,13,13,11,10,8,7,6,4,4,2,2,0
44,44,21,380,1743600,892,439,453,60,67,80,79,82,83,69,66,60,52,44,36,33,24,22,12,13,2
45,45,21,380,1743700,1065,537,528,72,80,95,94,98,99,83,79,71,62,53,43,40,28,26,15,16,2
46,46,21,380,1743800,529,255,274,35,39,47,47,49,49,41,39,35,31,26,21,19,14,13,7,8,1
47,47,21,380,1743900,137,70,67,9,10,12,12,12,12,10,10,9,8,6,5,5,3,3,1,2,0
48,48,21,380,1744000,404,221,183,27,30,36,36,37,37,31,30,27,23,20,16,15,10,10,5,6,1
49,49,21,380,1744100,962,511,451,65,72,86,85,89,89,75,71,64,56,47,39,36,25,24,13,14,2
50,50,21,380,1744200,529,256,273,35,39,47,47,49,49,41,39,35,31,26,21,19,14,13,7,8,1
51,51,21,380,1744300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,52,21,380,1744400,1300,651,649,88,97,116,115,120,121,101,96,87,76,64,52,48,35,32,18,19,3
53,53,21,380,1744500,833,436,397,56,62,74,74,77,77,64,61,56,49,41,33,31,22,21,11,12,2
54,54,21,380,1744600,856,432,424,58,64,76,76,79,79,66,63,57,50,42,34,32,23,21,12,13,2
55,55,21,380,1744700,2497,1254,1243,169,187,224,222,231,233,194,185,168,147,124,101,93,67,63,35,38,6
56,56,21,380,1744800,1272,650,622,86,95,114,113,118,118,99,94,85,75,63,51,47,34,32,18,19,3
57,57,21,380,1744900,1079,524,555,73,81,96,96,100,100,84,80,72,63,53,43,40,29,27,15,16,3
58,58,21,380,1745000,76,38,38,5,5,6,6,7,7,5,5,5,4,3,3,2,2,1,1,1,0
59,59,21,380,1745100,490,246,244,33,36,44,43,45,45,38,36,33,28,24,19,18,13,12,7,7,1
60,60,21,380,1745200,112,50,62,7,8,10,9,10,10,8,8,7,6,5,4,4,3,2,1,1,0
61,61,21,380,1745300,810,398,412,54,60,72,72,75,75,63,60,54,47,40,32,30,21,20,11,12,2
62,62,21,380,1745400,166,73,93,11,12,14,14,15,15,12,12,11,9,8,6,6,4,4,2,2,0
63,63,21,380,1745500,709,364,345,48,53,63,63,65,66,55,52,47,41,35,28,26,19,17,10,10,1
64,64,21,380,1745600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,65,21,380,1745700,1071,556,515,72,80,96,95,99,100,83,79,72,63,53,43,40,28,27,15,16,2
66,66,21,380,1745800,1303,675,628,88,97,117,116,120,121,101,96,88,76,64,53,48,35,32,18,19,3
67,67,21,380,1745900,1340,683,657,90,100,120,119,124,125,104,99,90,79,66,54,50,36,33,19,20,3
68,68,21,380,1746000,533,277,256,36,40,47,47,49,49,41,39,35,31,26,21,20,14,13,7,8,1
69,69,21,380,1746100,741,367,374,50,55,66,66,68,69,57,55,50,43,36,30,27,20,18,10,11,2
70,70,21,380,1746200,1443,728,715,97,108,129,128,133,134,112,107,97,85,71,58,54,38,36,20,22,4
71,71,21,380,1746300,1400,692,708,94,105,125,124,129,130,109,104,94,82,69,56,52,37,35,20,21,3
72,72,21,380,1746400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,73,21,380,1746500,502,261,241,34,37,45,44,46,46,39,37,33,29,24,20,18,13,12,7,7,1
74,74,21,380,1746600,1626,813,813,110,122,146,144,150,151,126,120,109,96,80,66,61,43,41,23,24,4
75,75,21,380,1746700,3884,2108,1776,263,291,349,346,360,362,302,288,262,229,193,158,145,104,98,55,59,10
76,76,21,380,1746800,5047,2635,2412,342,379,453,449,468,471,393,375,340,298,251,205,189,136,127,72,77,14
