,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,384,2362300,315,150,165
1,21,384,2362400,341,183,158
2,21,384,2362500,172,81,91
3,21,384,2362600,260,136,124
4,21,384,2362700,292,166,126
5,21,384,2362800,147,81,66
6,21,384,2362900,452,222,230
7,21,384,2363000,375,192,183
8,21,384,2363100,167,74,93
9,21,384,2363200,351,174,177
10,21,384,2363300,187,89,98
11,21,384,2363400,50,30,20
12,21,384,2363500,0,0,0
13,21,384,2363600,594,321,273
14,21,384,2363700,208,108,100
15,21,384,2363800,308,156,152
16,21,384,2363900,454,227,227
17,21,384,2364000,116,55,61
18,21,384,2364100,158,86,72
19,21,384,2364200,46,24,22
20,21,384,2364300,448,137,311
21,21,384,2364400,480,250,230
22,21,384,2364500,792,483,309
23,21,384,2364600,212,115,97
24,21,384,2364700,164,88,76
25,21,384,2364800,177,88,89
26,21,384,2364900,430,197,233
27,21,384,2365000,222,94,128
28,21,384,2365100,758,364,394
29,21,384,2365200,651,329,322
30,21,384,2365300,117,58,59
31,21,384,2365400,272,139,133
32,21,384,2365500,498,240,258
33,21,384,2365600,220,103,117
34,21,384,2365700,39,15,24
35,21,384,2365800,630,294,336
36,21,384,2365900,55,22,33
37,21,384,2366000,709,330,379
38,21,384,2366100,136,62,74
39,21,384,2366200,697,353,344
40,21,384,2366300,240,108,132
41,21,384,2366400,378,197,181
42,21,384,2366500,216,117,99
43,21,384,2366600,184,87,97
44,21,384,2366700,401,200,201
45,21,384,2366800,183,82,101
46,21,384,2366900,476,234,242
47,21,384,2367000,94,49,45
48,21,384,2367100,648,317,331
49,21,384,2367200,355,250,105
50,21,384,2367300,563,268,295
51,21,384,2367400,1414,670,744
52,21,384,2367500,417,216,201
53,21,384,2367600,385,211,174
54,21,384,2367700,353,188,165
55,21,384,2367800,83,42,41
56,21,384,2367900,616,356,260
57,21,384,2368000,59,35,24
58,21,384,2368100,172,96,76
59,21,384,2368200,317,154,163
60,21,384,2368300,147,77,70
61,21,384,2368400,214,111,103
62,21,384,2368500,89,43,46
63,21,384,2368600,632,322,310
64,21,384,2368700,1290,661,629
65,21,384,2368800,208,99,109
66,21,384,2368900,42,23,19
67,21,384,2369000,863,440,423
68,21,384,2369100,2298,1139,1159
69,21,384,2369200,227,115,112
70,21,384,2369300,579,291,288
71,21,384,2369400,306,162,144
72,21,384,2369500,291,151,140
73,21,384,2369600,248,124,124
74,21,384,2369700,106,59,47
75,21,384,2369800,1317,670,647
76,21,384,2369900,0,0,0
77,21,384,2370000,726,363,363
78,21,384,2370100,2,2,0
79,21,384,2370200,0,0,0
80,21,384,2370300,0,0,0
81,21,384,2370400,690,326,364
82,21,384,2370500,131,67,64
83,21,384,2370600,230,115,115
84,21,384,2370700,0,0,0
85,21,384,2370800,509,270,239
86,21,384,2370900,115,61,54
87,21,384,2371000,17,11,6
88,21,384,2371100,0,0,0
89,21,384,2371200,0,0,0
90,21,384,2371300,61,31,30
91,21,384,2371400,184,91,93
92,21,384,2371500,100,52,48
93,21,384,2371600,155,80,75
94,21,384,2371700,120,50,70
95,21,384,2371800,87,41,46
96,21,384,2371900,83,41,42
97,21,384,2372000,505,239,266
98,21,384,2372100,128,60,68
99,21,384,2372200,6024,3234,2790
100,21,384,2372300,308,163,145
101,21,384,2372400,311,158,153
102,21,384,2372500,208,108,100
103,21,384,2372600,846,435,411
104,21,384,2372700,597,334,263
105,21,384,2372800,61,31,30
106,21,384,2372900,560,272,288
107,21,384,2373000,452,229,223
108,21,384,2373100,401,192,209
109,21,384,2373200,427,216,211
110,21,384,2373300,164,80,84
111,21,384,2373400,126,62,64
112,21,384,2373500,181,91,90
113,21,384,2373600,382,197,185
114,21,384,2373700,277,136,141
