,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,385,2553300,537,265,272
1,21,385,2553400,101,46,55
2,21,385,2553500,0,0,0
3,21,385,2553600,0,0,0
4,21,385,2553700,0,0,0
5,21,385,2553800,0,0,0
6,21,385,2553900,0,0,0
7,21,385,2554000,0,0,0
8,21,385,2554100,100,50,50
9,21,385,2554200,0,0,0
10,21,385,2554300,1128,583,545
11,21,385,2554400,358,218,140
12,21,385,2554500,0,0,0
13,21,385,2554600,210,109,101
14,21,385,2554700,16,4,12
15,21,385,2554800,0,0,0
16,21,385,2554900,27,15,12
17,21,385,2555000,490,244,246
18,21,385,2555100,104,50,54
19,21,385,2555200,0,0,0
20,21,385,2555300,19,6,13
21,21,385,2555400,885,461,424
22,21,385,2555500,177,79,98
23,21,385,2555600,389,193,196
24,21,385,2555700,345,174,171
25,21,385,2555800,0,0,0
26,21,385,2555900,25,13,12
27,21,385,2556000,153,75,78
28,21,385,2556100,184,93,91
29,21,385,2556200,275,152,123
30,21,385,2556300,484,252,232
31,21,385,2556400,38,18,20
32,21,385,2556500,17,12,5
33,21,385,2556600,34,15,19
34,21,385,2556700,190,100,90
35,21,385,2556800,92,45,47
36,21,385,2556900,134,67,67
37,21,385,2557000,0,0,0
38,21,385,2557100,24,13,11
39,21,385,2557200,16,6,10
40,21,385,2557300,111,58,53
41,21,385,2557400,197,101,96
42,21,385,2557500,401,147,254
43,21,385,2557600,215,111,104
44,21,385,2557700,324,158,166
45,21,385,2557800,230,114,116
46,21,385,2557900,521,280,241
47,21,385,2558000,67,34,33
48,21,385,2558100,207,112,95
49,21,385,2558200,919,579,340
50,21,385,2558300,281,152,129
51,21,385,2558400,118,58,60
52,21,385,2558500,0,0,0
53,21,385,2558600,69,28,41
54,21,385,2558700,69,29,40
55,21,385,2558800,716,326,390
56,21,385,2558900,317,171,146
57,21,385,2559000,572,307,265
58,21,385,2559100,40,17,23
59,21,385,2559200,61,28,33
60,21,385,2559300,287,148,139
61,21,385,2559400,303,161,142
62,21,385,2559500,240,128,112
63,21,385,2559600,54,25,29
64,21,385,2559700,13,6,7
65,21,385,2559800,0,0,0
66,21,385,2559900,142,70,72
67,21,385,2560000,550,272,278
68,21,385,2560100,162,80,82
69,21,385,2560200,0,0,0
70,21,385,2560300,95,54,41
71,21,385,2560400,345,184,161
72,21,385,2560500,201,109,92
73,21,385,2560600,255,139,116
74,21,385,2560700,321,164,157
75,21,385,2560800,79,35,44
76,21,385,2560900,151,79,72
77,21,385,2561000,166,84,82
78,21,385,2561100,238,131,107
79,21,385,2561200,298,145,153
80,21,385,2561300,0,0,0
81,21,385,2561400,69,38,31
82,21,385,2561500,122,57,65
83,21,385,2561600,0,0,0
84,21,385,2561700,0,0,0
85,21,385,2561800,472,260,212
86,21,385,2561900,0,0,0
87,21,385,2562000,300,147,153
88,21,385,2562100,0,0,0
89,21,385,2562200,0,0,0
90,21,385,2562300,0,0,0
91,21,385,2562400,569,298,271
92,21,385,2562500,625,325,300
93,21,385,2562600,627,346,281
94,21,385,2562700,0,0,0
95,21,385,2562800,0,0,0
96,21,385,2562900,130,70,60
97,21,385,2563000,0,0,0
98,21,385,2563100,105,57,48
99,21,385,2563200,184,94,90
100,21,385,2563300,153,69,84
101,21,385,2563400,80,39,41
102,21,385,2563500,172,82,90
103,21,385,2563600,1024,522,502
104,21,385,2563700,500,279,221
105,21,385,2563800,62,34,28
106,21,385,2563900,7022,3667,3355
107,21,385,2564000,646,317,329
108,21,385,2564100,475,237,238
109,21,385,2564200,174,89,85
110,21,385,2564300,770,387,383
111,21,385,2564400,346,161,185
112,21,385,2564500,251,125,126
113,21,385,2564600,58,30,28
114,21,385,2564700,502,250,252
115,21,385,2564800,147,86,61
116,21,385,2564900,909,456,453
117,21,385,2565000,0,0,0
118,21,385,2565100,183,98,85
119,21,385,2565200,60,24,36
120,21,385,2565300,71,28,43
121,21,385,2565400,0,0,0
122,21,385,2565500,56,26,30
123,21,385,2565600,94,40,54
124,21,385,2565700,0,0,0
125,21,385,2565800,51,22,29
126,21,385,2565900,78,41,37
127,21,385,2566000,0,0,0
128,21,385,2566100,120,61,59
129,21,385,2566200,15,8,7
130,21,385,2566300,103,41,62
131,21,385,2566400,13,5,8
132,21,385,2566500,95,51,44
133,21,385,2566600,71,37,34
134,21,385,2566700,0,0,0
135,21,385,2566800,0,0,0
136,21,385,2566900,156,68,88
137,21,385,2567000,49,26,23
