,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,14,2240800,4384,2183,2201
1,21,14,2240900,1671,852,819
2,21,14,2241000,1655,862,793
3,21,14,2241100,267,120,147
4,21,14,2241200,872,470,402
5,21,14,2241300,618,307,311
6,21,14,2241400,914,454,460
7,21,14,2241500,1904,949,955
8,21,14,2241600,0,0,0
9,21,14,2241700,69,35,34
10,21,14,2241800,219,118,101
11,21,14,2241900,446,238,208
12,21,14,2242000,215,111,104
13,21,14,2242100,1490,697,793
14,21,14,2242200,1007,504,503
15,21,14,2242300,556,263,293
16,21,14,2242400,113,60,53
17,21,14,2242500,2118,1071,1047
18,21,14,2242600,0,0,0
19,21,14,2242700,0,0,0
20,21,14,2242800,185,105,80
21,21,14,2242900,905,464,441
22,21,14,2243000,1036,548,488
23,21,14,2243100,921,460,461
24,21,14,2243200,958,489,469
25,21,14,2243300,176,90,86
26,21,14,2243400,11,6,5
27,21,14,2243500,1506,738,768
28,21,14,2243600,655,342,313
29,21,14,2243700,827,428,399
30,21,14,2243800,1434,718,716
31,21,14,2243900,1219,643,576
32,21,14,2244000,704,347,357
33,21,14,2244100,554,278,276
34,21,14,2244200,972,491,481
35,21,14,2244300,306,159,147
36,21,14,2244400,42,21,21
37,21,14,2244500,949,491,458
38,21,14,2244600,7,4,3
39,21,14,2244700,0,0,0
40,21,14,2244800,101,46,55
41,21,14,2244900,807,424,383
42,21,14,2245000,254,132,122
43,21,14,2245100,91,47,44
44,21,14,2245200,0,0,0
45,21,14,2245300,2838,1414,1424
46,21,14,2245400,359,202,157
47,21,14,2245500,1046,533,513
48,21,14,2245600,1651,835,816
49,21,14,2245700,1279,683,596
50,21,14,2245800,0,0,0
51,21,14,2245900,478,234,244
52,21,14,2246000,1176,564,612
53,21,14,2246100,2446,1216,1230
54,21,14,2246200,91,53,38
55,21,14,2246300,0,0,0
56,21,14,2246400,0,0,0
57,21,14,2246500,1088,537,551
58,21,14,2246600,92,48,44
59,21,14,2246700,1263,641,622
60,21,14,2246800,0,0,0
61,21,14,2246900,0,0,0
62,21,14,2247000,0,0,0
63,21,14,2247100,0,0,0
64,21,14,2247200,0,0,0
65,21,14,2247300,262,129,133
66,21,14,2247400,1153,602,551
67,21,14,2247500,833,398,435
68,21,14,2247600,194,101,93
69,21,14,2247700,0,0,0
70,21,14,2247800,0,0,0
71,21,14,2247900,1945,1005,940
72,21,14,2248000,6430,3287,3143
73,21,14,2248100,0,0,0
74,21,14,2248200,59,28,31
75,21,14,2248300,513,268,245
76,21,14,2248400,0,0,0
77,21,14,2248500,3428,1684,1744
78,21,14,2248600,0,0,0
79,21,14,2248700,0,0,0
80,21,14,2248800,0,0,0
81,21,14,2248900,1948,983,965
82,21,14,2249000,324,163,161
83,21,14,2249100,39,21,18
84,21,14,2249200,1164,565,599
85,21,14,2249300,359,172,187
86,21,14,2249400,2762,1394,1368
87,21,14,2249500,1102,556,546
88,21,14,2249600,88,42,46
89,21,14,2249700,0,0,0
90,21,14,2249800,154,81,73
91,21,14,2249900,0,0,0
92,21,14,2250000,497,267,230
93,21,14,2250100,1587,804,783
94,21,14,2250200,780,401,379
95,21,14,2250300,1315,673,642
96,21,14,2250400,2361,1218,1143
97,21,14,2250500,106,48,58
98,21,14,2250600,1358,672,686
99,21,14,2250700,0,0,0
100,21,14,2250800,1119,580,539
101,21,14,2250900,108,56,52
102,21,14,2251000,126,70,56
103,21,14,2251100,3899,1962,1937
104,21,14,2251200,439,215,224
105,21,14,2251300,44,24,20
106,21,14,2251400,2957,1530,1427
107,21,14,2251500,0,0,0
108,21,14,2251600,223,122,101
109,21,14,2251700,2168,1083,1085
110,21,14,2251800,503,240,263
111,21,14,2251900,368,180,188
112,21,14,2252000,741,373,368
113,21,14,2252100,434,241,193
114,21,14,2252200,110,56,54
115,21,14,2252300,0,0,0
116,21,14,2252400,912,447,465
117,21,14,2252500,817,413,404
118,21,14,2252600,26,13,13
119,21,14,2252700,311,168,143
120,21,14,2252800,0,0,0
121,21,14,2252900,848,436,412
122,21,14,2253000,1850,928,922
123,21,14,2253100,326,165,161
124,21,14,2253200,1033,508,525
125,21,14,2253300,5940,2974,2966
126,21,14,2253400,639,309,330
127,21,14,2253500,780,408,372
128,21,14,2253600,2356,1213,1143
129,21,14,2253700,559,276,283
130,21,14,2253800,639,319,320
131,21,14,2253900,1506,748,758
132,21,14,2254000,601,316,285
133,21,14,2254100,378,183,195
134,21,14,2254200,1127,577,550
135,21,14,2254300,1058,549,509
136,21,14,2254400,2110,1099,1011
137,21,14,2254500,263,128,135
138,21,14,2254600,1039,539,500
139,21,14,2254700,290,143,147
140,21,14,2254800,1426,762,664
141,21,14,2254900,409,214,195
142,21,14,2255000,1139,592,547
143,21,14,2255100,1769,905,864
144,21,14,2255200,588,294,294
145,21,14,2255300,986,514,472
146,21,14,2255400,481,235,246
147,21,14,2255500,628,298,330
148,21,14,2255600,649,326,323
149,21,14,2255700,644,331,313
150,21,14,2255800,1591,829,762
151,21,14,2255900,549,275,274
152,21,14,2256000,482,236,246
153,21,14,2256100,574,272,302
154,21,14,2256200,734,379,355
155,21,14,2256300,251,128,123
156,21,14,2256400,540,257,283
157,21,14,2256500,1706,924,782
158,21,14,2256600,1545,769,776
159,21,14,2256700,812,411,401
160,21,14,2256800,2932,1505,1427
161,21,14,2256900,571,282,289
162,21,14,2257000,249,126,123
163,21,14,2257100,165,77,88
164,21,14,2257200,129,64,65
165,21,14,2257300,150,77,73
166,21,14,2257400,352,173,179
167,21,14,2257500,817,392,425
168,21,14,2257600,908,470,438
169,21,14,2257700,341,175,166
170,21,14,2257800,1142,577,565
171,21,14,2257900,2225,1152,1073
172,21,14,2258000,661,341,320
173,21,14,2258100,112,58,54
174,21,14,2258200,2473,1287,1186
175,21,14,2258300,1253,634,619
176,21,14,2258400,670,342,328
177,21,14,2258500,1621,818,803
178,21,14,2258600,389,201,188
179,21,14,2258700,160,87,73
180,21,14,2258800,1350,690,660
181,21,14,2258900,6,4,2
182,21,14,2259000,904,446,458
183,21,14,2259100,353,180,173
184,21,14,2259200,268,142,126
185,21,14,2259300,2280,1228,1052
186,21,14,2259400,784,376,408
187,21,14,2259500,159,81,78
188,21,14,2259600,804,425,379
189,21,14,2259700,276,158,118
190,21,14,2259800,1862,950,912
191,21,14,2259900,280,134,146
192,21,14,2260000,308,155,153
193,21,14,2260100,702,351,351
194,21,14,2260200,784,381,403
195,21,14,2260300,150,69,81
196,21,14,2260400,170,89,81
197,21,14,2260500,336,159,177
198,21,14,2260600,134,75,59
199,21,14,2260700,1066,530,536
200,21,14,2260800,2050,1057,993
201,21,14,2260900,3729,1884,1845
202,21,14,2261000,158,80,78
203,21,14,2261100,2249,1129,1120
204,21,14,2261200,70,32,38
205,21,14,2261300,876,422,454
206,21,14,2261400,1895,983,912
207,21,14,2261500,209,116,93
208,21,14,2261600,2464,1325,1139
209,21,14,2261700,171,88,83
210,21,14,2261800,2310,1177,1133
211,21,14,2261900,303,154,149
212,21,14,2262000,240,123,117
213,21,14,2262100,529,284,245
214,21,14,2262200,418,209,209
215,21,14,2262300,1943,1025,918
216,21,14,2262400,778,443,335
217,21,14,2262500,212,107,105
218,21,14,2262600,519,262,257
219,21,14,2262700,276,142,134
220,21,14,2262800,926,461,465
221,21,14,2262900,465,249,216
222,21,14,2263000,35,14,21
223,21,14,2263100,419,216,203
224,21,14,2263200,0,0,0
225,21,14,2263300,4186,2110,2076
226,21,14,2263400,902,463,439
227,21,14,2263500,814,432,382
228,21,14,2263600,275,131,144
229,21,14,2263700,795,400,395
230,21,14,2263800,841,442,399
231,21,14,2263900,0,0,0
232,21,14,2264000,425,219,206
233,21,14,2264100,630,345,285
234,21,14,2264200,2481,1292,1189
235,21,14,2264300,702,353,349
236,21,14,2264400,206,105,101
237,21,14,2264500,726,347,379
238,21,14,2264600,71,39,32
239,21,14,2264700,538,279,259
240,21,14,2264800,2394,1194,1200
241,21,14,2264900,3054,1552,1502
242,21,14,2265000,616,306,310
243,21,14,2265100,453,226,227
244,21,14,2265200,0,0,0
245,21,14,2265300,0,0,0
246,21,14,2265400,122,54,68
247,21,14,2265500,199,98,101
248,21,14,2265600,78,38,40
249,21,14,2265700,2483,1270,1213
250,21,14,2265800,2192,1079,1113
251,21,14,2265900,1260,622,638
252,21,14,2266000,1670,862,808
253,21,14,2266100,0,0,0
254,21,14,2266200,294,144,150
255,21,14,2266300,0,0,0
256,21,14,2266400,0,0,0
257,21,14,2266500,706,367,339
258,21,14,2266600,1714,872,842
259,21,14,2266700,1896,983,913
260,21,14,2266800,253,107,146
261,21,14,2266900,1162,612,550
262,21,14,2267000,2088,1067,1021
263,21,14,2267100,389,206,183
264,21,14,2267200,2293,1151,1142
265,21,14,2267300,289,154,135
266,21,14,2267400,389,202,187
267,21,14,2267500,1279,642,637
268,21,14,2267600,1484,764,720
269,21,14,2267700,950,442,508
270,21,14,2267800,1713,846,867
271,21,14,2267900,983,505,478
272,21,14,2268000,1134,571,563
273,21,14,2268100,0,0,0
274,21,14,2268200,1602,841,761
275,21,14,2268300,101,43,58
276,21,14,2268400,169,91,78
277,21,14,2268500,1059,525,534
278,21,14,2268600,565,280,285
279,21,14,2268700,322,169,153
280,21,14,2268800,193,119,74
281,21,14,2268900,452,248,204
282,21,14,2269000,149,69,80
283,21,14,2269100,1593,797,796
284,21,14,2269200,669,370,299
285,21,14,2269300,0,0,0
286,21,14,2269400,193,91,102
287,21,14,2269500,0,0,0
288,21,14,2269600,0,0,0
289,21,14,2269700,1685,809,876
290,21,14,2269800,1214,629,585
291,21,14,2269900,1885,1004,881
292,21,14,2270000,1275,628,647
293,21,14,2270100,0,0,0
294,21,14,2270200,381,186,195
295,21,14,2270300,0,0,0
296,21,14,2270400,587,306,281
297,21,14,2270500,6229,3283,2946
298,21,14,2270600,0,0,0
299,21,14,2270700,379,198,181
300,21,14,2270800,811,417,394
301,21,14,2270900,0,0,0
302,21,14,2271000,322,155,167
303,21,14,2271100,1750,891,859
304,21,14,2271200,1763,906,857
305,21,14,2271300,0,0,0
306,21,14,2271400,1562,812,750
307,21,14,2271500,1223,587,636
308,21,14,2271600,0,0,0
309,21,14,2271700,1124,631,493
310,21,14,2271800,180,87,93
311,21,14,2271900,164,81,83
312,21,14,2272000,29,21,8
313,21,14,2272100,345,181,164
314,21,14,2272200,185,84,101
315,21,14,2272300,352,171,181
316,21,14,2272400,90,47,43
317,21,14,2272500,230,128,102
318,21,14,2272600,26,15,11
319,21,14,2272700,943,450,493
320,21,14,2272800,620,325,295
321,21,14,2272900,356,192,164
322,21,14,2273000,419,219,200
323,21,14,2273100,3412,1684,1728
324,21,14,2273200,352,171,181
325,21,14,2273300,181,90,91
326,21,14,2273400,249,120,129
327,21,14,2273500,119,60,59
328,21,14,2273600,926,462,464
329,21,14,2273700,1075,525,550
330,21,14,2273800,297,131,166
331,21,14,2273900,653,320,333
332,21,14,2274000,566,268,298
333,21,14,2274100,2101,1058,1043
334,21,14,2274200,4727,2340,2387
335,21,14,2274300,1888,912,976
336,21,14,2274400,1472,694,778
337,21,14,2274500,2253,1166,1087
338,21,14,2274600,651,326,325
339,21,14,2274700,1653,837,816
340,21,14,2274800,1279,622,657
341,21,14,2274900,1029,501,528
342,21,14,2275000,808,425,383
343,21,14,2275100,0,0,0
344,21,14,2275200,224,117,107
345,21,14,2275300,739,363,376
346,21,14,2275400,1452,747,705
347,21,14,2275500,1097,530,567
348,21,14,2275600,519,253,266
349,21,14,2275700,2797,1387,1410
350,21,14,2275800,4086,2061,2025
351,21,14,2275900,586,286,300
352,21,14,2276000,864,446,418
353,21,14,2276100,530,253,277
354,21,14,2276200,21,11,10
355,21,14,2276300,651,345,306
356,21,14,2276400,236,120,116
357,21,14,2276500,435,231,204
358,21,14,2276600,0,0,0
359,21,14,2276700,0,0,0
360,21,14,2276800,1374,710,664
361,21,14,2276900,227,127,100
362,21,14,2277000,1526,756,770
363,21,14,2277100,1967,982,985
364,21,14,2277200,1201,599,602
365,21,14,2277300,5331,2703,2628
366,21,14,2277400,159,100,59
367,21,14,2277500,2283,1170,1113
368,21,14,2277600,0,0,0
369,21,14,2277700,578,305,273
370,21,14,2277800,1494,735,759
371,21,14,2277900,402,202,200
372,21,14,2278000,1442,739,703
373,21,14,2278100,632,291,341
374,21,14,2278200,3448,1765,1683
375,21,14,2278300,112,50,62
376,21,14,2278400,3326,1684,1642
377,21,14,2278500,0,0,0
378,21,14,2278600,1765,866,899
379,21,14,2278700,1069,504,565
380,21,14,2278800,3057,1519,1538
381,21,14,2278900,530,261,269
382,21,14,2279000,590,298,292
383,21,14,2279100,693,333,360
384,21,14,2279200,2706,1380,1326
385,21,14,2279300,4853,2403,2450
386,21,14,2279400,1308,701,607
387,21,14,2279500,380,193,187
388,21,14,2279600,6577,3677,2900
389,21,14,2279700,2207,1128,1079
390,21,14,2279800,2539,1278,1261
391,21,14,2279900,5,3,2
392,21,14,2280000,396,198,198
393,21,14,2280100,0,0,0
394,21,14,2280200,1535,759,776
395,21,14,2280300,1228,581,647
396,21,14,2280400,1100,567,533
397,21,14,2280500,232,111,121
398,21,14,2280600,684,352,332
399,21,14,2280700,183,95,88
400,21,14,2280800,204,96,108
401,21,14,2280900,1363,683,680
402,21,14,2281000,203,129,74
403,21,14,2281100,1520,776,744
404,21,14,2281200,48,29,19
405,21,14,2281300,2904,1485,1419
406,21,14,2281400,1534,747,787
407,21,14,2281500,3919,1943,1976
408,21,14,2281600,70,38,32
409,21,14,2281700,565,304,261
410,21,14,2281800,4944,2383,2561
411,21,14,2281900,0,0,0
412,21,14,2282000,5894,2882,3012
413,21,14,2282100,4448,2334,2114
414,21,14,2282200,1203,612,591
415,21,14,2282300,4148,2071,2077
416,21,14,2282400,50,26,24
417,21,14,2282500,1445,751,694
418,21,14,2282600,154,84,70
419,21,14,2282700,950,456,494
420,21,14,2282800,643,336,307
421,21,14,2282900,3521,1651,1870
422,21,14,2283000,1597,790,807
423,21,14,2283100,339,182,157
424,21,14,2283200,3886,1935,1951
425,21,14,2283300,630,325,305
426,21,14,2283400,769,376,393
427,21,14,2283500,790,393,397
428,21,14,2283600,1195,622,573
429,21,14,2283700,574,294,280
