,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,372,155600,116,60,56
1,21,372,155700,370,188,182
2,21,372,155800,1872,935,937
3,21,372,155900,669,342,327
4,21,372,156000,424,205,219
5,21,372,156100,381,187,194
6,21,372,156200,454,229,225
7,21,372,156300,1546,749,797
8,21,372,156400,573,268,305
9,21,372,156500,225,114,111
10,21,372,156600,283,158,125
11,21,372,156700,494,255,239
12,21,372,156800,104,53,51
13,21,372,156900,770,384,386
14,21,372,157000,547,258,289
15,21,372,157100,899,441,458
16,21,372,157200,1593,816,777
17,21,372,157300,176,84,92
18,21,372,157400,734,359,375
19,21,372,157500,1839,929,910
20,21,372,157600,536,266,270
21,21,372,157700,1327,626,701
22,21,372,157800,526,268,258
23,21,372,157900,219,102,117
24,21,372,158000,555,289,266
25,21,372,158100,760,380,380
26,21,372,158200,577,275,302
27,21,372,158300,448,212,236
28,21,372,158400,1096,561,535
29,21,372,158500,210,108,102
30,21,372,158600,239,110,129
31,21,372,158700,149,71,78
32,21,372,158800,1475,741,734
33,21,372,158900,1397,684,713
34,21,372,159000,371,187,184
35,21,372,159100,318,161,157
36,21,372,159200,677,338,339
37,21,372,159300,1734,856,878
38,21,372,159400,138,63,75
39,21,372,159500,691,328,363
40,21,372,159600,613,314,299
41,21,372,159700,294,151,143
42,21,372,159800,682,334,348
43,21,372,159900,564,282,282
44,21,372,160000,912,402,510
45,21,372,160100,441,210,231
46,21,372,160200,716,351,365
47,21,372,160300,362,166,196
48,21,372,160400,115,57,58
49,21,372,160500,226,112,114
50,21,372,160600,389,194,195
51,21,372,160700,755,374,381
52,21,372,160800,115,62,53
53,21,372,160900,531,284,247
54,21,372,161000,344,182,162
55,21,372,161100,1398,711,687
56,21,372,161200,217,99,118
57,21,372,161300,4942,2502,2440
58,21,372,161400,730,374,356
59,21,372,161500,2440,1229,1211
60,21,372,161600,331,175,156
61,21,372,161700,725,370,355
62,21,372,161800,204,99,105
63,21,372,161900,504,252,252
64,21,372,162000,380,197,183
65,21,372,162100,897,456,441
66,21,372,162200,536,267,269
67,21,372,162300,332,155,177
68,21,372,162400,166,79,87
69,21,372,162500,535,240,295
70,21,372,162600,326,162,164
71,21,372,162700,746,365,381
72,21,372,162800,178,76,102
73,21,372,162900,628,319,309
74,21,372,163000,947,468,479
75,21,372,163100,22,9,13
76,21,372,163200,642,319,323
77,21,372,163300,776,394,382
78,21,372,163400,309,169,140
79,21,372,163500,83,40,43
80,21,372,163600,1138,497,641
81,21,372,163700,662,347,315
82,21,372,163800,505,239,266
83,21,372,163900,254,118,136
84,21,372,164000,454,234,220
85,21,372,164100,275,123,152
86,21,372,164200,202,93,109
87,21,372,164300,536,274,262
88,21,372,164400,134,66,68
89,21,372,164500,493,247,246
90,21,372,164600,622,311,311
91,21,372,164700,630,314,316
92,21,372,164800,780,353,427
93,21,372,164900,307,145,162
94,21,372,165000,313,151,162
95,21,372,165100,334,164,170
96,21,372,165200,98,52,46
97,21,372,165300,196,90,106
98,21,372,165400,90,45,45
99,21,372,165500,232,115,117
100,21,372,165600,168,85,83
101,21,372,165700,671,321,350
102,21,372,165800,282,147,135
103,21,372,165900,1527,782,745
104,21,372,166000,540,254,286
105,21,372,166100,314,154,160
106,21,372,166200,271,134,137
107,21,372,166300,839,422,417
108,21,372,166400,155,82,73
109,21,372,166500,549,253,296
110,21,372,166600,458,228,230
111,21,372,166700,89,43,46
112,21,372,166800,91,42,49
113,21,372,166900,176,87,89
114,21,372,167000,28,14,14
115,21,372,167100,395,199,196
116,21,372,167200,168,81,87
117,21,372,167300,295,145,150
118,21,372,167400,211,111,100
119,21,372,167500,432,215,217
120,21,372,167600,1921,994,927
121,21,372,167700,931,475,456
122,21,372,167800,523,272,251
123,21,372,167900,875,435,440
124,21,372,168000,852,420,432
125,21,372,168100,352,177,175
126,21,372,168200,168,72,96
127,21,372,168300,219,103,116
128,21,372,168400,722,369,353
129,21,372,168500,544,269,275
130,21,372,168600,201,97,104
131,21,372,168700,234,117,117
132,21,372,168800,116,59,57
133,21,372,168900,159,84,75
134,21,372,169000,1098,546,552
135,21,372,169100,271,140,131
136,21,372,169200,236,112,124
137,21,372,169300,75,39,36
138,21,372,169400,1100,560,540
139,21,372,169500,969,498,471
140,21,372,169600,333,171,162
141,21,372,169700,1051,538,513
142,21,372,169800,215,113,102
143,21,372,169900,294,151,143
144,21,372,170000,190,96,94
145,21,372,170100,210,98,112
146,21,372,170200,606,300,306
147,21,372,170300,1312,688,624
148,21,372,170400,12,5,7
149,21,372,170500,507,262,245
150,21,372,170600,938,398,540
151,21,372,170700,758,366,392
152,21,372,170800,469,244,225
153,21,372,170900,279,134,145
154,21,372,171000,1164,576,588
155,21,372,171100,853,423,430
156,21,372,171200,70,34,36
157,21,372,171300,440,215,225
158,21,372,171400,498,242,256
159,21,372,171500,136,65,71
160,21,372,171600,91,46,45
161,21,372,171700,305,159,146
162,21,372,171800,146,71,75
163,21,372,171900,89,42,47
164,21,372,172000,512,270,242
165,21,372,172100,1722,823,899
166,21,372,172200,354,187,167
167,21,372,172300,391,198,193
168,21,372,172400,273,136,137
169,21,372,172500,1524,762,762
170,21,372,172600,473,250,223
171,21,372,172700,223,109,114
172,21,372,172800,319,148,171
173,21,372,172900,633,304,329
174,21,372,173000,464,254,210
175,21,372,173100,179,91,88
176,21,372,173200,101,52,49
177,21,372,173300,471,236,235
178,21,372,173400,282,152,130
179,21,372,173500,1044,536,508
180,21,372,173600,504,256,248
181,21,372,173700,138,70,68
182,21,372,173800,239,112,127
183,21,372,173900,203,95,108
184,21,372,174000,122,59,63
185,21,372,174100,219,107,112
186,21,372,174200,123,57,66
187,21,372,174300,19,11,8
188,21,372,174400,750,387,363
189,21,372,174500,59,28,31
190,21,372,174600,92,51,41
191,21,372,174700,357,171,186
192,21,372,174800,376,188,188
193,21,372,174900,290,153,137
194,21,372,175000,286,132,154
195,21,372,175100,152,76,76
196,21,372,175200,153,72,81
197,21,372,175300,1022,485,537
198,21,372,175400,607,302,305
199,21,372,175500,307,158,149
200,21,372,175600,402,190,212
201,21,372,175700,0,0,0
202,21,372,175800,292,143,149
203,21,372,175900,333,171,162
204,21,372,176000,28,17,11
205,21,372,176100,224,109,115
206,21,372,176200,402,213,189
207,21,372,176300,117,56,61
208,21,372,176400,862,430,432
209,21,372,176500,212,106,106
210,21,372,176600,751,377,374
211,21,372,176700,1010,504,506
212,21,372,176800,465,241,224
213,21,372,176900,407,205,202
214,21,372,177000,285,150,135
215,21,372,177100,1022,510,512
216,21,372,177200,977,496,481
217,21,372,177300,995,492,503
218,21,372,177400,214,100,114
219,21,372,177500,550,267,283
220,21,372,177600,524,270,254
221,21,372,177700,1165,584,581
222,21,372,177800,542,282,260
223,21,372,177900,1601,803,798
224,21,372,178000,9,5,4
225,21,372,178100,411,207,204
226,21,372,178200,1148,579,569
227,21,372,178300,677,333,344
228,21,372,178400,1000,498,502
229,21,372,178500,1037,515,522
230,21,372,178600,175,85,90
231,21,372,178700,244,117,127
232,21,372,178800,60,33,27
233,21,372,178900,649,322,327
234,21,372,179000,181,94,87
235,21,372,179100,318,158,160
236,21,372,179200,534,268,266
237,21,372,179300,11,4,7
238,21,372,179400,65,28,37
239,21,372,179500,539,270,269
240,21,372,179600,84,46,38
241,21,372,179700,0,0,0
242,21,372,179800,789,400,389
243,21,372,179900,31,16,15
244,21,372,180000,420,217,203
245,21,372,180100,236,116,120
246,21,372,180200,0,0,0
247,21,372,180300,84,44,40
248,21,372,180400,642,309,333
249,21,372,180500,59,26,33
250,21,372,180600,647,314,333
251,21,372,180700,550,280,270
252,21,372,180800,732,345,387
253,21,372,180900,219,108,111
254,21,372,181000,627,323,304
255,21,372,181100,0,0,0
256,21,372,181200,210,95,115
257,21,372,181300,286,140,146
258,21,372,181400,691,357,334
259,21,372,181500,120,54,66
260,21,372,181600,251,118,133
261,21,372,181700,1177,600,577
262,21,372,181800,467,225,242
263,21,372,181900,259,126,133
264,21,372,182000,0,0,0
265,21,372,182100,610,296,314
266,21,372,182200,536,267,269
267,21,372,182300,628,295,333
268,21,372,182400,630,331,299
269,21,372,182500,719,352,367
270,21,372,182600,471,236,235
271,21,372,182700,609,291,318
272,21,372,182800,940,473,467
273,21,372,182900,185,89,96
274,21,372,183000,24,11,13
275,21,372,183100,377,184,193
276,21,372,183200,619,304,315
277,21,372,183300,144,75,69
278,21,372,183400,1056,552,504
279,21,372,183500,237,111,126
280,21,372,183600,436,198,238
281,21,372,183700,378,196,182
282,21,372,183800,1450,719,731
283,21,372,183900,392,193,199
284,21,372,184000,54,27,27
285,21,372,184100,706,363,343
286,21,372,184200,261,125,136
287,21,372,184300,155,84,71
288,21,372,184400,83,47,36
289,21,372,184500,640,309,331
290,21,372,184600,50,24,26
291,21,372,184700,24,9,15
292,21,372,184800,95,50,45
293,21,372,184900,176,92,84
294,21,372,185000,124,61,63
295,21,372,185100,585,290,295
296,21,372,185200,373,195,178
297,21,372,185300,372,183,189
298,21,372,185400,0,0,0
299,21,372,185500,204,108,96
300,21,372,185600,405,201,204
301,21,372,185700,281,135,146
302,21,372,185800,154,81,73
303,21,372,185900,607,301,306
304,21,372,186000,192,93,99
305,21,372,186100,20,7,13
306,21,372,186200,45,22,23
307,21,372,186300,147,71,76
308,21,372,186400,332,169,163
309,21,372,186500,30,15,15
310,21,372,186600,303,145,158
311,21,372,186700,147,69,78
312,21,372,186800,0,0,0
313,21,372,186900,53,23,30
314,21,372,187000,454,218,236
