,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,399,5030500,960,491,469
1,21,399,5030600,1202,565,637
2,21,399,5030700,170,79,91
3,21,399,5030800,600,308,292
4,21,399,5030900,297,141,156
5,21,399,5031000,252,117,135
6,21,399,5031100,98,52,46
7,21,399,5031200,535,249,286
8,21,399,5031300,100,48,52
9,21,399,5031400,642,357,285
10,21,399,5031500,1188,535,653
11,21,399,5031600,564,260,304
12,21,399,5031700,374,181,193
13,21,399,5031800,1197,571,626
14,21,399,5031900,155,85,70
15,21,399,5032000,53,24,29
16,21,399,5032100,131,63,68
17,21,399,5032200,293,147,146
18,21,399,5032300,194,100,94
19,21,399,5032400,469,228,241
20,21,399,5032500,476,244,232
21,21,399,5032600,526,240,286
22,21,399,5032700,3220,1563,1657
23,21,399,5032800,600,317,283
24,21,399,5032900,923,447,476
25,21,399,5033000,572,302,270
26,21,399,5033100,572,293,279
27,21,399,5033200,460,210,250
28,21,399,5033300,334,158,176
29,21,399,5033400,212,120,92
30,21,399,5033500,559,268,291
31,21,399,5033600,1155,600,555
32,21,399,5033700,161,75,86
33,21,399,5033800,503,244,259
34,21,399,5033900,1836,901,935
35,21,399,5034000,111,60,51
36,21,399,5034100,2612,1371,1241
37,21,399,5034200,3210,1599,1611
38,21,399,5034300,417,207,210
39,21,399,5034400,588,272,316
40,21,399,5034500,141,70,71
41,21,399,5034600,358,183,175
42,21,399,5034700,554,259,295
43,21,399,5034800,767,396,371
44,21,399,5034900,2001,1048,953
45,21,399,5035000,662,328,334
46,21,399,5035100,1696,809,887
47,21,399,5035200,2653,1318,1335
48,21,399,5035300,395,192,203
49,21,399,5035400,784,408,376
50,21,399,5035500,200,110,90
51,21,399,5035600,747,369,378
52,21,399,5035700,172,82,90
53,21,399,5035800,359,181,178
54,21,399,5035900,685,311,374
55,21,399,5036000,1830,920,910
56,21,399,5036100,982,499,483
57,21,399,5036200,1292,631,661
58,21,399,5036300,1004,497,507
59,21,399,5036400,2838,1381,1457
60,21,399,5036500,1567,747,820
61,21,399,5036600,692,350,342
62,21,399,5036700,681,333,348
63,21,399,5036800,1137,578,559
64,21,399,5036900,876,428,448
65,21,399,5037000,662,295,367
66,21,399,5037100,235,114,121
67,21,399,5037200,237,116,121
68,21,399,5037300,312,155,157
69,21,399,5037400,456,246,210
70,21,399,5037500,1100,538,562
71,21,399,5037600,757,373,384
72,21,399,5037700,420,194,226
73,21,399,5037800,184,100,84
74,21,399,5037900,189,104,85
75,21,399,5038000,261,115,146
76,21,399,5038100,482,228,254
77,21,399,5038200,239,131,108
78,21,399,5038300,362,176,186
79,21,399,5038400,916,477,439
80,21,399,5038500,419,192,227
81,21,399,5038600,527,271,256
82,21,399,5038700,261,130,131
83,21,399,5038800,75,34,41
84,21,399,5038900,237,113,124
85,21,399,5039000,294,133,161
86,21,399,5039100,318,165,153
87,21,399,5039200,389,188,201
88,21,399,5039300,678,352,326
89,21,399,5039400,384,195,189
90,21,399,5039500,226,108,118
91,21,399,5039600,561,274,287
92,21,399,5039700,394,203,191
93,21,399,5039800,412,197,215
94,21,399,5039900,1178,588,590
95,21,399,5040000,68,41,27
96,21,399,5040100,64,30,34
97,21,399,5040200,518,269,249
98,21,399,5040300,595,289,306
99,21,399,5040400,154,79,75
100,21,399,5040500,0,0,0
101,21,399,5040600,447,218,229
102,21,399,5040700,924,470,454
103,21,399,5040800,477,228,249
104,21,399,5040900,479,232,247
105,21,399,5041000,1570,766,804
106,21,399,5041100,469,248,221
107,21,399,5041200,103,59,44
108,21,399,5041300,571,267,304
109,21,399,5041400,727,362,365
110,21,399,5041500,1166,578,588
111,21,399,5041600,972,496,476
112,21,399,5041700,362,173,189
113,21,399,5041800,260,114,146
114,21,399,5041900,113,55,58
115,21,399,5042000,128,70,58
116,21,399,5042100,120,64,56
117,21,399,5042200,296,127,169
118,21,399,5042300,92,46,46
119,21,399,5042400,342,164,178
120,21,399,5042500,86,41,45
121,21,399,5042600,175,77,98
122,21,399,5042700,136,68,68
123,21,399,5042800,312,149,163
124,21,399,5042900,325,155,170
125,21,399,5043000,1386,664,722
126,21,399,5043100,3993,2021,1972
127,21,399,5043200,34,15,19
128,21,399,5043300,1072,529,543
129,21,399,5043400,936,460,476
130,21,399,5043500,1122,553,569
131,21,399,5043600,965,480,485
132,21,399,5043700,764,363,401
133,21,399,5043800,1723,858,865
134,21,399,5043900,398,199,199
135,21,399,5044000,1571,796,775
136,21,399,5044100,871,420,451
137,21,399,5044200,111,62,49
138,21,399,5044300,497,237,260
139,21,399,5044400,387,187,200
140,21,399,5044500,414,217,197
141,21,399,5044600,116,68,48
142,21,399,5044700,443,209,234
143,21,399,5044800,0,0,0
144,21,399,5044900,908,437,471
145,21,399,5045000,643,313,330
146,21,399,5045100,470,228,242
147,21,399,5045200,424,200,224
148,21,399,5045300,179,88,91
149,21,399,5045400,524,269,255
150,21,399,5045500,632,316,316
151,21,399,5045600,904,443,461
152,21,399,5045700,2186,1241,945
153,21,399,5045800,0,0,0
154,21,399,5045900,5638,2825,2813
155,21,399,5046000,0,0,0
156,21,399,5046100,0,0,0
157,21,399,5046200,823,425,398
158,21,399,5046300,0,0,0
159,21,399,5046400,807,400,407
160,21,399,5046500,4831,2438,2393
161,21,399,5046600,897,447,450
162,21,399,5046700,23,17,6
163,21,399,5046800,41,24,17
164,21,399,5046900,2674,1318,1356
165,21,399,5047000,55,25,30
166,21,399,5047100,1092,541,551
167,21,399,5047200,724,342,382
168,21,399,5047300,694,353,341
169,21,399,5047400,5354,2817,2537
170,21,399,5047500,43,21,22
171,21,399,5047600,0,0,0
172,21,399,5047700,0,0,0
173,21,399,5047800,0,0,0
174,21,399,5047900,345,165,180
175,21,399,5048000,395,194,201
176,21,399,5048100,2207,1128,1079
177,21,399,5048200,0,0,0
178,21,399,5048300,0,0,0
179,21,399,5048400,0,0,0
180,21,399,5048500,3903,1982,1921
181,21,399,5048600,0,0,0
182,21,399,5048700,0,0,0
183,21,399,5048800,0,0,0
184,21,399,5048900,3681,1880,1801
185,21,399,5049000,0,0,0
186,21,399,5049100,930,465,465
187,21,399,5049200,1532,756,776
188,21,399,5049300,822,403,419
189,21,399,5049400,3838,1910,1928
190,21,399,5049500,0,0,0
191,21,399,5049600,107,55,52
192,21,399,5049700,372,187,185
193,21,399,5049800,81,40,41
194,21,399,5049900,0,0,0
195,21,399,5050000,0,0,0
196,21,399,5050100,131,71,60
197,21,399,5050200,0,0,0
198,21,399,5050300,812,403,409
199,21,399,5050400,239,132,107
200,21,399,5050500,366,181,185
201,21,399,5050600,781,404,377
202,21,399,5050700,949,488,461
203,21,399,5050800,18,10,8
204,21,399,5050900,514,265,249
205,21,399,5051000,660,338,322
