,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,11,1739200,396,204,192
1,21,11,1739300,288,163,125
2,21,11,1739400,3806,1999,1807
3,21,11,1739500,0,0,0
4,21,11,1739600,0,0,0
5,21,11,1739700,901,453,448
6,21,11,1739800,2408,1235,1173
7,21,11,1739900,949,493,456
8,21,11,1740000,1900,978,922
9,21,11,1740100,2287,1152,1135
10,21,11,1740200,18,10,8
11,21,11,1740300,3233,2317,916
12,21,11,1740400,764,424,340
13,21,11,1740500,4357,2220,2137
14,21,11,1740600,1488,822,666
15,21,11,1740700,1497,684,813
16,21,11,1740800,829,451,378
17,21,11,1740900,328,175,153
18,21,11,1741000,881,454,427
19,21,11,1741100,1095,557,538
20,21,11,1741200,1571,784,787
21,21,11,1741300,758,391,367
22,21,11,1741400,2212,1125,1087
23,21,11,1741500,3096,1571,1525
24,21,11,1741600,1450,735,715
25,21,11,1741700,649,323,326
26,21,11,1741800,121,73,48
27,21,11,1741900,259,142,117
28,21,11,1742000,2048,1071,977
29,21,11,1742100,0,0,0
30,21,11,1742200,2294,1181,1113
31,21,11,1742300,0,0,0
32,21,11,1742400,0,0,0
33,21,11,1742500,0,0,0
34,21,11,1742600,0,0,0
35,21,11,1742700,254,130,124
36,21,11,1742800,17,17,0
37,21,11,1742900,7,7,0
38,21,11,1743000,44,44,0
39,21,11,1743100,1370,685,685
40,21,11,1743200,579,280,299
41,21,11,1743300,246,121,125
42,21,11,1743400,519,260,259
43,21,11,1743500,176,90,86
44,21,11,1743600,892,439,453
45,21,11,1743700,1065,537,528
46,21,11,1743800,529,255,274
47,21,11,1743900,137,70,67
48,21,11,1744000,404,221,183
49,21,11,1744100,962,511,451
50,21,11,1744200,529,256,273
51,21,11,1744300,0,0,0
52,21,11,1744400,1300,651,649
53,21,11,1744500,833,436,397
54,21,11,1744600,856,432,424
55,21,11,1744700,2497,1254,1243
56,21,11,1744800,1272,650,622
57,21,11,1744900,1079,524,555
58,21,11,1745000,76,38,38
59,21,11,1745100,490,246,244
60,21,11,1745200,112,50,62
61,21,11,1745300,810,398,412
62,21,11,1745400,166,73,93
63,21,11,1745500,709,364,345
64,21,11,1745600,0,0,0
65,21,11,1745700,1071,556,515
66,21,11,1745800,1303,675,628
67,21,11,1745900,1340,683,657
68,21,11,1746000,533,277,256
69,21,11,1746100,741,367,374
70,21,11,1746200,1443,728,715
71,21,11,1746300,1400,692,708
72,21,11,1746400,0,0,0
73,21,11,1746500,502,261,241
74,21,11,1746600,1626,813,813
75,21,11,1746700,3884,2108,1776
76,21,11,1746800,5047,2635,2412
77,21,11,1746900,1014,523,491
78,21,11,1747000,2197,1144,1053
79,21,11,1747100,238,120,118
80,21,11,1747200,0,0,0
81,21,11,1747300,111,59,52
82,21,11,1747400,1210,628,582
83,21,11,1747500,348,182,166
84,21,11,1747600,791,404,387
85,21,11,1747700,2683,1364,1319
86,21,11,1747800,3351,1700,1651
87,21,11,1747900,2838,1422,1416
88,21,11,1748000,2532,1287,1245
89,21,11,1748100,322,172,150
90,21,11,1748200,5871,3003,2868
