,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,23,3970400,0,0,0
1,21,23,3970300,0,0,0
2,21,23,3970500,100,54,46
3,21,23,3978700,641,310,331
4,21,23,3966400,0,0,0
5,21,23,3978600,15,10,5
6,21,23,3962300,102,43,59
7,21,23,3983100,0,0,0
8,21,23,3983400,0,0,0
9,21,23,3926900,0,0,0
10,21,23,3928800,155,68,87
11,21,23,3961500,45,24,21
12,21,23,3968000,0,0,0
13,21,23,3951000,47,24,23
14,21,23,3947900,0,0,0
15,21,23,3927400,0,0,0
16,21,23,3934000,0,0,0
17,21,23,3935800,60,31,29
18,21,23,3952200,0,0,0
19,21,23,3952600,0,0,0
20,21,23,3960800,0,0,0
21,21,23,3917400,0,0,0
22,21,23,3917800,0,0,0
23,21,23,3941600,0,0,0
24,21,23,3906400,128,72,56
25,21,23,3992600,0,0,0
26,21,23,3991100,0,0,0
27,21,23,3957600,0,0,0
28,21,23,3978000,29,12,17
29,21,23,3978400,39,22,17
30,21,23,3942600,304,166,138
31,21,23,3981800,400,213,187
32,21,23,3983800,58,29,29
33,21,23,3939500,117,57,60
34,21,23,3978100,127,70,57
35,21,23,3959100,0,0,0
36,21,23,3919400,0,0,0
37,21,23,3906000,139,78,61
38,21,23,3977100,0,0,0
39,21,23,3980100,50,27,23
40,21,23,3984300,83,43,40
41,21,23,3987000,0,0,0
42,21,23,3974800,147,82,65
43,21,23,3914800,0,0,0
44,21,23,3939600,41,21,20
45,21,23,3913900,0,0,0
46,21,23,3928100,0,0,0
47,21,23,3957000,0,0,0
48,21,23,3969400,91,58,33
49,21,23,3970600,217,104,113
50,21,23,3963200,0,0,0
51,21,23,3938000,130,60,70
52,21,23,3938500,52,23,29
53,21,23,3945100,0,0,0
54,21,23,3991300,0,0,0
55,21,23,3956300,0,0,0
56,21,23,3969700,0,0,0
57,21,23,3977500,59,22,37
58,21,23,3952400,57,32,25
59,21,23,3962700,277,138,139
60,21,23,3927900,30,15,15
61,21,23,3994600,0,0,0
62,21,23,3983300,0,0,0
63,21,23,3988000,0,0,0
64,21,23,3962100,177,94,83
65,21,23,3919200,0,0,0
66,21,23,3971000,197,102,95
67,21,23,3979300,78,39,39
68,21,23,3979900,57,31,26
69,21,23,3953800,0,0,0
70,21,23,3932300,0,0,0
71,21,23,3983600,0,0,0
72,21,23,3930400,159,72,87
73,21,23,3932200,0,0,0
74,21,23,3932400,0,0,0
