,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,379,1585200,11,7,4
1,21,379,1585300,480,236,244
2,21,379,1585400,1132,554,578
3,21,379,1585500,1021,516,505
4,21,379,1585600,817,376,441
5,21,379,1585700,0,0,0
6,21,379,1585800,186,88,98
7,21,379,1585900,317,154,163
8,21,379,1586000,1500,659,841
9,21,379,1586100,879,383,496
10,21,379,1586200,672,351,321
11,21,379,1586300,717,379,338
12,21,379,1586400,393,191,202
13,21,379,1586500,1679,890,789
14,21,379,1586600,321,151,170
15,21,379,1586700,1627,781,846
16,21,379,1586800,1858,868,990
17,21,379,1586900,507,257,250
18,21,379,1587000,446,185,261
19,21,379,1587100,612,269,343
20,21,379,1587200,561,262,299
21,21,379,1587300,819,378,441
22,21,379,1587400,354,159,195
23,21,379,1587500,902,417,485
24,21,379,1587600,774,361,413
25,21,379,1587700,743,340,403
26,21,379,1587800,488,228,260
27,21,379,1587900,545,273,272
28,21,379,1588000,267,130,137
29,21,379,1588100,125,73,52
30,21,379,1588200,419,203,216
31,21,379,1588300,370,177,193
32,21,379,1588400,1562,765,797
33,21,379,1588500,303,147,156
34,21,379,1588600,876,431,445
35,21,379,1588700,630,316,314
36,21,379,1588800,627,279,348
37,21,379,1588900,1595,793,802
38,21,379,1589000,991,433,558
39,21,379,1589100,0,0,0
40,21,379,1589200,0,0,0
41,21,379,1589300,772,411,361
42,21,379,1589400,959,470,489
43,21,379,1589500,1468,706,762
44,21,379,1589600,1296,644,652
45,21,379,1589700,590,247,343
46,21,379,1589800,2178,1005,1173
47,21,379,1589900,1672,774,898
48,21,379,1590000,810,366,444
49,21,379,1590100,1549,723,826
50,21,379,1590200,1987,892,1095
51,21,379,1590300,716,316,400
52,21,379,1590400,2075,1002,1073
53,21,379,1590500,480,253,227
54,21,379,1590600,2616,1292,1324
55,21,379,1590700,1521,693,828
56,21,379,1590800,4935,2318,2617
57,21,379,1590900,4150,1950,2200
58,21,379,1591000,2525,1143,1382
59,21,379,1591100,724,323,401
60,21,379,1591200,1616,771,845
61,21,379,1591300,0,0,0
62,21,379,1591400,440,198,242
63,21,379,1591500,2239,1019,1220
64,21,379,1591600,1965,940,1025
65,21,379,1591700,2793,1321,1472
66,21,379,1591800,255,115,140
67,21,379,1591900,408,190,218
68,21,379,1592000,2778,1364,1414
69,21,379,1592100,1684,778,906
70,21,379,1592200,332,157,175
71,21,379,1592300,186,92,94
72,21,379,1592400,162,84,78
73,21,379,1592500,553,269,284
74,21,379,1592600,296,148,148
75,21,379,1592700,1792,850,942
76,21,379,1592800,810,383,427
77,21,379,1592900,429,223,206
78,21,379,1593000,460,219,241
79,21,379,1593100,370,180,190
80,21,379,1593200,326,157,169
81,21,379,1593300,1156,538,618
82,21,379,1593400,220,100,120
83,21,379,1593500,257,126,131
84,21,379,1593600,1230,560,670
85,21,379,1593700,599,297,302
86,21,379,1593800,352,180,172
87,21,379,1593900,767,372,395
88,21,379,1594000,491,241,250
89,21,379,1594100,0,0,0
90,21,379,1594200,560,259,301
91,21,379,1594300,618,306,312
92,21,379,1594400,560,273,287
93,21,379,1594500,1136,555,581
94,21,379,1594600,0,0,0
95,21,379,1594700,0,0,0
96,21,379,1594800,0,0,0
97,21,379,1594900,0,0,0
98,21,379,1595000,403,189,214
99,21,379,1595100,945,451,494
100,21,379,1595200,558,267,291
101,21,379,1595300,303,157,146
102,21,379,1595400,100,44,56
103,21,379,1595500,863,415,448
104,21,379,1595600,428,203,225
105,21,379,1595700,387,184,203
106,21,379,1595800,523,245,278
107,21,379,1595900,496,237,259
108,21,379,1596000,869,412,457
109,21,379,1596100,1431,695,736
110,21,379,1596200,632,313,319
111,21,379,1596300,787,359,428
112,21,379,1596400,498,231,267
113,21,379,1596500,1120,536,584
114,21,379,1596600,3650,1721,1929
115,21,379,1596700,294,136,158
116,21,379,1596800,1977,857,1120
117,21,379,1596900,206,98,108
118,21,379,1597000,2332,1128,1204
119,21,379,1597100,1541,724,817
120,21,379,1597200,1596,698,898
121,21,379,1597300,620,280,340
122,21,379,1597400,163,74,89
123,21,379,1597500,540,258,282
124,21,379,1597600,750,369,381
125,21,379,1597700,1828,881,947
126,21,379,1597800,2420,1164,1256
127,21,379,1597900,508,238,270
128,21,379,1598000,1899,875,1024
129,21,379,1598100,928,421,507
130,21,379,1598200,334,155,179
131,21,379,1598300,1136,517,619
132,21,379,1598400,763,367,396
133,21,379,1598500,549,255,294
134,21,379,1598600,1232,586,646
135,21,379,1598700,363,183,180
136,21,379,1598800,457,209,248
137,21,379,1598900,299,144,155
138,21,379,1599000,494,237,257
139,21,379,1599100,1614,765,849
140,21,379,1599200,815,367,448
141,21,379,1599300,0,0,0
142,21,379,1599400,0,0,0
143,21,379,1599500,266,127,139
144,21,379,1599600,526,257,269
145,21,379,1599700,590,278,312
146,21,379,1599800,326,157,169
147,21,379,1599900,371,181,190
148,21,379,1600000,678,331,347
149,21,379,1600100,386,196,190
150,21,379,1600200,286,125,161
151,21,379,1600300,462,213,249
152,21,379,1600400,802,379,423
153,21,379,1600500,0,0,0
154,21,379,1600600,682,317,365
155,21,379,1600700,556,263,293
156,21,379,1600800,453,220,233
157,21,379,1600900,490,251,239
158,21,379,1601000,869,414,455
159,21,379,1601100,481,227,254
160,21,379,1601200,1123,544,579
161,21,379,1601300,569,285,284
162,21,379,1601400,705,349,356
163,21,379,1601500,595,289,306
164,21,379,1601600,351,170,181
165,21,379,1601700,429,215,214
166,21,379,1601800,1194,600,594
167,21,379,1601900,773,383,390
168,21,379,1602000,5034,2275,2759
169,21,379,1602100,3731,1791,1940
170,21,379,1602200,4477,2016,2461
171,21,379,1602300,3636,1741,1895
172,21,379,1602400,837,397,440
173,21,379,1602500,845,388,457
174,21,379,1602600,722,350,372
175,21,379,1602700,0,0,0
176,21,379,1602800,2414,1190,1224
177,21,379,1602900,457,217,240
178,21,379,1603000,466,242,224
179,21,379,1603100,100,54,46
180,21,379,1603200,139,67,72
181,21,379,1603300,1195,596,599
182,21,379,1603400,985,485,500
183,21,379,1603500,1153,564,589
184,21,379,1603600,590,296,294
185,21,379,1603700,1048,507,541
186,21,379,1603800,355,157,198
187,21,379,1603900,528,222,306
188,21,379,1604000,946,417,529
189,21,379,1604100,309,147,162
190,21,379,1604200,2796,1289,1507
191,21,379,1604300,3205,1460,1745
192,21,379,1604400,2087,1013,1074
193,21,379,1604500,0,0,0
194,21,379,1604600,1170,547,623
195,21,379,1604700,3138,1490,1648
196,21,379,1604800,1217,610,607
197,21,379,1604900,22,12,10
198,21,379,1605000,740,329,411
199,21,379,1605100,1143,527,616
200,21,379,1605200,1234,549,685
201,21,379,1605300,1221,610,611
202,21,379,1605400,1110,546,564
203,21,379,1605500,0,0,0
204,21,379,1605600,2003,1019,984
205,21,379,1605700,2149,1087,1062
206,21,379,1605800,1049,506,543
207,21,379,1605900,1017,482,535
208,21,379,1606000,731,356,375
209,21,379,1606100,2364,1147,1217
210,21,379,1606200,1885,918,967
211,21,379,1606300,974,491,483
212,21,379,1606400,1864,966,898
213,21,379,1606500,1970,986,984
214,21,379,1606600,1239,586,653
215,21,379,1606700,1292,669,623
216,21,379,1606800,1486,764,722
217,21,379,1606900,2117,1095,1022
218,21,379,1607000,2870,1372,1498
219,21,379,1607100,1158,557,601
220,21,379,1607200,550,279,271
221,21,379,1607300,604,304,300
222,21,379,1607400,2647,1226,1421
223,21,379,1607500,984,481,503
224,21,379,1607600,1411,622,789
225,21,379,1607700,1339,646,693
226,21,379,1607800,693,321,372
227,21,379,1607900,1283,587,696
228,21,379,1608000,194,91,103
229,21,379,1608100,1498,755,743
230,21,379,1608200,883,407,476
231,21,379,1608300,0,0,0
232,21,379,1608400,2000,914,1086
233,21,379,1608500,898,397,501
234,21,379,1608600,1344,626,718
235,21,379,1608700,686,307,379
236,21,379,1608800,402,179,223
237,21,379,1608900,854,402,452
238,21,379,1609000,2757,1324,1433
239,21,379,1609100,1489,734,755
240,21,379,1609200,2265,1013,1252
241,21,379,1609300,1908,867,1041
242,21,379,1609400,3157,1493,1664
243,21,379,1609500,742,340,402
244,21,379,1609600,735,356,379
245,21,379,1609700,1213,606,607
246,21,379,1609800,357,164,193
247,21,379,1609900,1872,890,982
248,21,379,1610000,3590,1758,1832
249,21,379,1610100,782,392,390
250,21,379,1610200,178,82,96
251,21,379,1610300,1553,764,789
252,21,379,1610400,1394,704,690
253,21,379,1610500,1097,515,582
254,21,379,1610600,3444,1617,1827
255,21,379,1610700,729,337,392
256,21,379,1610800,987,463,524
257,21,379,1610900,471,226,245
258,21,379,1611000,1130,519,611
259,21,379,1611100,316,139,177
260,21,379,1611200,311,141,170
261,21,379,1611300,0,0,0
262,21,379,1611400,875,401,474
263,21,379,1611500,1268,618,650
264,21,379,1611600,454,230,224
265,21,379,1611700,490,213,277
266,21,379,1611800,607,308,299
267,21,379,1611900,669,332,337
268,21,379,1612000,578,293,285
269,21,379,1612100,211,96,115
270,21,379,1612200,540,245,295
271,21,379,1612300,323,155,168
272,21,379,1612400,1288,598,690
273,21,379,1612500,1036,477,559
274,21,379,1612600,578,271,307
275,21,379,1612700,116,53,63
276,21,379,1612800,419,195,224
277,21,379,1612900,320,147,173
278,21,379,1613000,78,29,49
279,21,379,1613100,480,230,250
280,21,379,1613200,337,154,183
281,21,379,1613300,940,454,486
282,21,379,1613400,641,307,334
283,21,379,1613500,952,454,498
284,21,379,1613600,0,0,0
285,21,379,1613700,3374,1643,1731
286,21,379,1613800,99,47,52
287,21,379,1613900,111,50,61
288,21,379,1614000,143,61,82
289,21,379,1614100,931,460,471
290,21,379,1614200,332,133,199
291,21,379,1614300,643,292,351
292,21,379,1614400,298,161,137
293,21,379,1614500,227,116,111
294,21,379,1614600,889,448,441
295,21,379,1614700,0,0,0
296,21,379,1614800,0,0,0
297,21,379,1614900,0,0,0
298,21,379,1615000,960,486,474
299,21,379,1615100,1235,611,624
300,21,379,1615200,1487,716,771
301,21,379,1615300,2435,1114,1321
302,21,379,1615400,388,170,218
303,21,379,1615500,4306,2013,2293
304,21,379,1615600,4910,2435,2475
305,21,379,1615700,1567,685,882
306,21,379,1615800,790,421,369
307,21,379,1615900,1377,651,726
308,21,379,1616000,4577,2142,2435
309,21,379,1616100,3026,1346,1680
310,21,379,1616200,3197,1485,1712
311,21,379,1616300,2200,1028,1172
312,21,379,1616400,1107,484,623
313,21,379,1616500,2176,1071,1105
314,21,379,1616600,951,412,539
315,21,379,1616700,3584,1623,1961
316,21,379,1616800,846,358,488
317,21,379,1616900,1788,890,898
318,21,379,1617000,1524,732,792
319,21,379,1617100,755,362,393
320,21,379,1617200,1278,620,658
321,21,379,1617300,990,496,494
322,21,379,1617400,1396,672,724
323,21,379,1617500,762,388,374
324,21,379,1617600,2640,1275,1365
325,21,379,1617700,415,202,213
326,21,379,1617800,1372,685,687
327,21,379,1617900,2465,1233,1232
328,21,379,1618000,3286,1594,1692
329,21,379,1618100,476,233,243
330,21,379,1618200,1229,591,638
331,21,379,1618300,463,213,250
332,21,379,1618400,1872,901,971
333,21,379,1618500,663,326,337
334,21,379,1618600,3152,1573,1579
335,21,379,1618700,1596,799,797
336,21,379,1618800,1005,493,512
337,21,379,1618900,517,258,259
338,21,379,1619000,204,98,106
339,21,379,1619100,142,74,68
340,21,379,1619200,1038,508,530
341,21,379,1619300,872,417,455
342,21,379,1619400,1368,664,704
343,21,379,1619500,140,63,77
344,21,379,1619600,2348,1202,1146
345,21,379,1619700,1563,752,811
346,21,379,1619800,409,212,197
347,21,379,1619900,660,303,357
348,21,379,1620000,1226,600,626
349,21,379,1620100,2158,1032,1126
350,21,379,1620200,439,220,219
351,21,379,1620300,391,177,214
352,21,379,1620400,1351,650,701
353,21,379,1620500,701,352,349
354,21,379,1620600,118,56,62
355,21,379,1620700,1876,840,1036
356,21,379,1620800,857,411,446
357,21,379,1620900,2153,1060,1093
