,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,371,120800,1215,607,608
1,21,371,120900,549,272,277
2,21,371,121000,1148,557,591
3,21,371,121100,1566,796,770
4,21,371,121200,1033,506,527
5,21,371,121300,728,340,388
6,21,371,121400,339,178,161
7,21,371,121500,387,197,190
8,21,371,121600,192,97,95
9,21,371,121700,350,170,180
10,21,371,121800,631,325,306
11,21,371,121900,201,97,104
12,21,371,122000,179,88,91
13,21,371,122100,824,433,391
14,21,371,122200,1357,680,677
15,21,371,122300,1050,544,506
16,21,371,122400,368,180,188
17,21,371,122500,265,137,128
18,21,371,122600,634,316,318
19,21,371,122700,822,419,403
20,21,371,122800,2507,1257,1250
21,21,371,122900,847,429,418
22,21,371,123000,86,40,46
23,21,371,123100,679,331,348
24,21,371,123200,488,253,235
25,21,371,123300,2073,1052,1021
26,21,371,123400,1234,620,614
27,21,371,123500,281,140,141
28,21,371,123600,1095,552,543
29,21,371,123700,1311,672,639
30,21,371,123800,663,334,329
31,21,371,123900,932,468,464
32,21,371,124000,465,225,240
33,21,371,124100,596,314,282
34,21,371,124200,661,320,341
35,21,371,124300,2001,1000,1001
36,21,371,124400,162,77,85
37,21,371,124500,941,494,447
38,21,371,124600,465,236,229
39,21,371,124700,600,308,292
40,21,371,124800,540,282,258
41,21,371,124900,536,279,257
42,21,371,125000,2008,1022,986
43,21,371,125100,1087,539,548
44,21,371,125200,814,418,396
45,21,371,125300,645,345,300
46,21,371,125400,661,341,320
47,21,371,125500,543,276,267
48,21,371,125600,754,381,373
49,21,371,125700,526,255,271
50,21,371,125800,706,375,331
51,21,371,125900,254,125,129
52,21,371,126000,2202,1108,1094
53,21,371,126100,1047,536,511
54,21,371,126200,1181,615,566
55,21,371,126300,153,75,78
56,21,371,126400,11,4,7
57,21,371,126500,889,438,451
58,21,371,126600,1324,660,664
59,21,371,126700,1195,597,598
60,21,371,126800,870,455,415
61,21,371,126900,205,99,106
62,21,371,127000,691,350,341
63,21,371,127100,2858,1445,1413
64,21,371,127200,2740,1402,1338
65,21,371,127300,591,291,300
66,21,371,127400,934,467,467
67,21,371,127500,365,198,167
68,21,371,127600,905,485,420
69,21,371,127700,873,456,417
70,21,371,127800,1131,558,573
71,21,371,127900,3795,1911,1884
72,21,371,128000,1862,972,890
73,21,371,128100,1490,745,745
74,21,371,128200,869,452,417
75,21,371,128300,1055,544,511
76,21,371,128400,725,373,352
77,21,371,128500,1786,921,865
78,21,371,128600,544,275,269
79,21,371,128700,1258,699,559
80,21,371,128800,1006,525,481
81,21,371,128900,3512,1807,1705
82,21,371,129000,3900,1972,1928
83,21,371,129100,845,420,425
84,21,371,129200,168,84,84
85,21,371,129300,1250,629,621
86,21,371,129400,1727,877,850
87,21,371,129500,1174,586,588
88,21,371,129600,2974,1525,1449
89,21,371,129700,596,293,303
90,21,371,129800,865,413,452
91,21,371,129900,461,233,228
92,21,371,130000,11,7,4
93,21,371,130100,72,32,40
94,21,371,130200,940,495,445
95,21,371,130300,1055,548,507
96,21,371,130400,68,35,33
97,21,371,130500,1551,786,765
98,21,371,130600,2434,1229,1205
99,21,371,130700,1004,511,493
100,21,371,130800,855,410,445
101,21,371,130900,1445,726,719
102,21,371,131000,400,197,203
103,21,371,131100,775,407,368
104,21,371,131200,644,334,310
105,21,371,131300,384,198,186
106,21,371,131400,2229,1088,1141
107,21,371,131500,3462,1747,1715
108,21,371,131600,734,359,375
109,21,371,131700,326,160,166
110,21,371,131800,396,202,194
111,21,371,131900,670,329,341
112,21,371,132000,269,146,123
113,21,371,132100,532,274,258
114,21,371,132200,2524,1314,1210
115,21,371,132300,792,428,364
116,21,371,132400,1079,572,507
117,21,371,132500,716,366,350
118,21,371,132600,1010,510,500
119,21,371,132700,573,301,272
120,21,371,132800,2507,1296,1211
121,21,371,132900,9663,5155,4508
122,21,371,133000,913,459,454
123,21,371,133100,1518,772,746
124,21,371,133200,2159,1068,1091
125,21,371,133300,599,311,288
126,21,371,133400,2547,1271,1276
127,21,371,133500,547,276,271
128,21,371,133600,221,107,114
129,21,371,133700,486,256,230
130,21,371,133800,440,239,201
131,21,371,133900,2141,1055,1086
132,21,371,134000,1118,597,521
133,21,371,134100,885,452,433
134,21,371,134200,1721,914,807
135,21,371,134300,1639,813,826
136,21,371,134400,4243,2260,1983
137,21,371,134500,418,217,201
138,21,371,134600,1253,603,650
139,21,371,134700,3586,1801,1785
140,21,371,134800,1267,631,636
141,21,371,134900,2234,1103,1131
142,21,371,135000,104,50,54
143,21,371,135100,332,174,158
144,21,371,135200,902,449,453
145,21,371,135300,2178,1084,1094
146,21,371,135400,269,143,126
147,21,371,135500,1566,782,784
148,21,371,135600,1183,592,591
149,21,371,135700,297,153,144
150,21,371,135800,350,172,178
151,21,371,135900,345,174,171
152,21,371,136000,648,332,316
153,21,371,136100,582,295,287
154,21,371,136200,782,411,371
155,21,371,136300,1527,763,764
156,21,371,136400,1000,507,493
157,21,371,136500,1026,474,552
158,21,371,136600,221,117,104
159,21,371,136700,373,180,193
160,21,371,136800,456,221,235
161,21,371,136900,79,42,37
162,21,371,137000,1236,647,589
163,21,371,137100,1509,790,719
164,21,371,137200,1047,533,514
165,21,371,137300,2424,1229,1195
166,21,371,137400,1621,822,799
167,21,371,137500,1281,623,658
168,21,371,137600,40,24,16
169,21,371,137700,230,118,112
170,21,371,137800,576,286,290
171,21,371,137900,467,236,231
172,21,371,138000,898,462,436
173,21,371,138100,103,51,52
174,21,371,138200,486,275,211
175,21,371,138300,1095,557,538
176,21,371,138400,5415,2827,2588
177,21,371,138500,613,316,297
178,21,371,138600,772,391,381
179,21,371,138700,370,198,172
180,21,371,138800,1012,488,524
181,21,371,138900,2369,1185,1184
182,21,371,139000,1842,941,901
183,21,371,139100,2627,1341,1286
184,21,371,139200,558,304,254
185,21,371,139300,1490,772,718
186,21,371,139400,5623,2840,2783
187,21,371,139500,1206,620,586
188,21,371,139600,2431,1218,1213
189,21,371,139700,1320,648,672
190,21,371,139800,2961,1497,1464
191,21,371,139900,818,429,389
192,21,371,140000,1599,811,788
193,21,371,140100,1380,702,678
194,21,371,140200,952,471,481
195,21,371,140300,510,249,261
196,21,371,140400,532,265,267
197,21,371,140500,971,527,444
198,21,371,140600,635,331,304
199,21,371,140700,2524,1248,1276
200,21,371,140800,2574,1282,1292
201,21,371,140900,260,131,129
202,21,371,141000,1223,626,597
203,21,371,141100,5040,2530,2510
204,21,371,141200,248,122,126
205,21,371,141300,1365,700,665
206,21,371,141400,1433,699,734
207,21,371,141500,542,281,261
208,21,371,141600,2030,1054,976
209,21,371,141700,192,99,93
210,21,371,141800,812,404,408
211,21,371,141900,480,234,246
212,21,371,142000,756,366,390
213,21,371,142100,439,216,223
214,21,371,142200,641,329,312
215,21,371,142300,234,123,111
216,21,371,142400,2060,1037,1023
217,21,371,142500,1175,595,580
218,21,371,142600,1528,757,771
219,21,371,142700,272,127,145
220,21,371,142800,1824,941,883
221,21,371,142900,1937,1003,934
222,21,371,143000,896,477,419
223,21,371,143100,2270,1136,1134
224,21,371,143200,740,355,385
225,21,371,143300,706,360,346
226,21,371,143400,609,297,312
227,21,371,143500,2033,1022,1011
228,21,371,143600,501,258,243
229,21,371,143700,1476,727,749
230,21,371,143800,650,334,316
231,21,371,143900,837,420,417
232,21,371,144000,830,433,397
233,21,371,144100,178,90,88
234,21,371,144200,946,482,464
235,21,371,144300,1834,898,936
236,21,371,144400,971,492,479
237,21,371,144500,696,337,359
238,21,371,144600,435,196,239
239,21,371,144700,2223,1100,1123
240,21,371,144800,141,59,82
241,21,371,144900,308,149,159
242,21,371,145000,2616,1297,1319
243,21,371,145100,1220,622,598
244,21,371,145200,615,314,301
245,21,371,145300,715,345,370
246,21,371,145400,657,284,373
247,21,371,145500,1732,848,884
248,21,371,145600,2920,1535,1385
249,21,371,145700,911,468,443
250,21,371,145800,58,31,27
251,21,371,145900,107,57,50
252,21,371,146000,201,103,98
253,21,371,146100,498,255,243
254,21,371,146200,165,77,88
255,21,371,146300,414,209,205
256,21,371,146400,1830,921,909
257,21,371,146500,2029,1027,1002
258,21,371,146600,112,57,55
259,21,371,146700,0,0,0
260,21,371,146800,743,363,380
261,21,371,146900,391,193,198
262,21,371,147000,121,63,58
263,21,371,147100,836,419,417
264,21,371,147200,1031,525,506
265,21,371,147300,1033,527,506
266,21,371,147400,595,292,303
267,21,371,147500,497,249,248
268,21,371,147600,2723,1346,1377
269,21,371,147700,2677,1312,1365
270,21,371,147800,613,285,328
271,21,371,147900,561,273,288
272,21,371,148000,2073,1042,1031
273,21,371,148100,2074,1044,1030
274,21,371,148200,33,16,17
275,21,371,148300,1187,578,609
276,21,371,148400,1119,552,567
277,21,371,148500,432,219,213
278,21,371,148600,3203,1647,1556
279,21,371,148700,471,246,225
280,21,371,148800,939,470,469
281,21,371,148900,5736,3076,2660
282,21,371,149000,648,329,319
283,21,371,149100,702,342,360
284,21,371,149200,2035,1032,1003
285,21,371,149300,1194,632,562
286,21,371,149400,425,229,196
287,21,371,149500,1189,583,606
288,21,371,149600,638,314,324
289,21,371,149700,514,256,258
290,21,371,149800,1560,772,788
291,21,371,149900,1808,926,882
292,21,371,150000,345,161,184
293,21,371,150100,4522,2221,2301
294,21,371,150200,2849,1424,1425
295,21,371,150300,495,246,249
296,21,371,150400,1860,948,912
297,21,371,150500,3453,1732,1721
298,21,371,150600,443,207,236
299,21,371,150700,4441,2234,2207
300,21,371,150800,925,479,446
301,21,371,150900,2530,1281,1249
302,21,371,151000,783,388,395
303,21,371,151100,1708,860,848
304,21,371,151200,1002,516,486
305,21,371,151300,576,282,294
306,21,371,151400,253,134,119
307,21,371,151500,3662,1820,1842
308,21,371,151600,2382,1190,1192
309,21,371,151700,2066,1030,1036
310,21,371,151800,1945,991,954
311,21,371,151900,1281,692,589
312,21,371,152000,1886,953,933
313,21,371,152100,733,374,359
314,21,371,152200,244,125,119
315,21,371,152300,1016,486,530
316,21,371,152400,915,469,446
317,21,371,152500,435,230,205
318,21,371,152600,365,161,204
319,21,371,152700,0,0,0
320,21,371,152800,539,284,255
321,21,371,152900,1203,576,627
322,21,371,153000,2633,1337,1296
323,21,371,153100,3146,1551,1595
324,21,371,153200,1746,911,835
325,21,371,153300,2995,1516,1479
326,21,371,153400,980,469,511
327,21,371,153500,515,265,250
328,21,371,153600,1699,849,850
329,21,371,153700,359,177,182
330,21,371,153800,4817,2408,2409
331,21,371,153900,535,269,266
332,21,371,154000,980,466,514
333,21,371,154100,603,301,302
334,21,371,154200,824,411,413
335,21,371,154300,840,427,413
336,21,371,154400,133,79,54
337,21,371,154500,1266,629,637
338,21,371,154600,1319,638,681
339,21,371,154700,623,305,318
340,21,371,154800,85,44,41
341,21,371,154900,1334,692,642
342,21,371,155000,2412,1223,1189
343,21,371,155100,930,474,456
344,21,371,155200,1109,544,565
345,21,371,155300,1193,581,612
346,21,371,155400,164,80,84
347,21,371,155500,201,97,104
