,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,386,2722800,166,80,86
1,21,386,2722900,248,121,127
2,21,386,2723000,326,171,155
3,21,386,2723100,43,23,20
4,21,386,2723200,360,197,163
5,21,386,2723300,838,437,401
6,21,386,2723400,181,88,93
7,21,386,2723500,79,36,43
8,21,386,2723600,784,406,378
9,21,386,2723700,286,147,139
10,21,386,2723800,631,317,314
11,21,386,2723900,235,118,117
12,21,386,2724000,1,1,0
13,21,386,2724100,1202,594,608
14,21,386,2724200,436,221,215
15,21,386,2724300,662,350,312
16,21,386,2724400,1278,659,619
17,21,386,2724500,233,117,116
18,21,386,2724600,184,102,82
19,21,386,2724700,364,193,171
20,21,386,2724800,968,486,482
21,21,386,2724900,378,194,184
22,21,386,2725000,754,390,364
23,21,386,2725100,164,77,87
24,21,386,2725200,1,1,0
25,21,386,2725300,188,89,99
26,21,386,2725400,506,251,255
27,21,386,2725500,641,293,348
28,21,386,2725600,61,29,32
29,21,386,2725700,0,0,0
30,21,386,2725800,1548,770,778
31,21,386,2725900,399,202,197
32,21,386,2726000,327,166,161
33,21,386,2726100,1133,572,561
34,21,386,2726200,172,81,91
35,21,386,2726300,202,103,99
36,21,386,2726400,104,50,54
37,21,386,2726500,114,64,50
38,21,386,2726600,438,223,215
39,21,386,2726700,0,0,0
40,21,386,2726800,209,109,100
41,21,386,2726900,238,112,126
42,21,386,2727000,109,53,56
43,21,386,2727100,513,237,276
44,21,386,2727200,432,218,214
45,21,386,2727300,465,231,234
46,21,386,2727400,157,77,80
47,21,386,2727500,287,151,136
48,21,386,2727600,324,162,162
49,21,386,2727700,443,209,234
50,21,386,2727800,298,149,149
51,21,386,2727900,219,117,102
52,21,386,2728000,275,131,144
53,21,386,2728100,479,251,228
54,21,386,2728200,614,389,225
55,21,386,2728300,313,158,155
56,21,386,2728400,8,4,4
57,21,386,2728500,0,0,0
58,21,386,2728600,736,379,357
59,21,386,2728700,348,177,171
60,21,386,2728800,258,132,126
61,21,386,2728900,341,173,168
62,21,386,2729000,316,152,164
63,21,386,2729100,431,228,203
64,21,386,2729200,347,185,162
65,21,386,2729300,657,342,315
66,21,386,2729400,794,403,391
67,21,386,2729500,1030,532,498
68,21,386,2729600,95,51,44
69,21,386,2729700,135,68,67
70,21,386,2729800,700,358,342
71,21,386,2729900,419,211,208
72,21,386,2730000,204,96,108
73,21,386,2730100,137,64,73
74,21,386,2730200,350,187,163
75,21,386,2730300,254,126,128
76,21,386,2730400,281,156,125
77,21,386,2730500,0,0,0
78,21,386,2730600,0,0,0
79,21,386,2730700,228,125,103
80,21,386,2730800,614,306,308
81,21,386,2730900,0,0,0
82,21,386,2731000,571,269,302
83,21,386,2731100,217,110,107
84,21,386,2731200,237,122,115
85,21,386,2731300,109,56,53
86,21,386,2731400,401,197,204
87,21,386,2731500,304,153,151
88,21,386,2731600,223,120,103
89,21,386,2731700,531,280,251
90,21,386,2731800,0,0,0
91,21,386,2731900,411,208,203
92,21,386,2732000,300,164,136
93,21,386,2732100,217,104,113
94,21,386,2732200,242,113,129
95,21,386,2732300,239,120,119
96,21,386,2732400,0,0,0
97,21,386,2732500,258,130,128
98,21,386,2732600,645,334,311
99,21,386,2732700,632,329,303
100,21,386,2732800,864,462,402
101,21,386,2732900,14,6,8
102,21,386,2733000,626,307,319
103,21,386,2733100,453,230,223
104,21,386,2733200,148,72,76
105,21,386,2733300,1120,544,576
106,21,386,2733400,976,487,489
107,21,386,2733500,447,235,212
108,21,386,2733600,484,242,242
109,21,386,2733700,294,149,145
