,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,25,4181000,269,141,128
1,21,25,4181100,1451,749,702
2,21,25,4181200,507,252,255
3,21,25,4181300,0,0,0
4,21,25,4181400,15,5,10
5,21,25,4181500,1882,937,945
6,21,25,4181600,1762,876,886
7,21,25,4181700,686,318,368
8,21,25,4181800,2190,1069,1121
9,21,25,4181900,755,372,383
10,21,25,4182000,143,80,63
11,21,25,4182100,537,278,259
12,21,25,4182200,597,292,305
13,21,25,4182300,315,140,175
14,21,25,4182400,1746,866,880
15,21,25,4182500,1282,624,658
16,21,25,4182600,1050,515,535
17,21,25,4182700,2046,1015,1031
18,21,25,4182800,606,296,310
19,21,25,4182900,503,244,259
20,21,25,4183000,899,453,446
21,21,25,4183100,629,315,314
22,21,25,4183200,483,241,242
23,21,25,4183300,505,256,249
24,21,25,4183400,576,270,306
25,21,25,4183500,565,275,290
26,21,25,4183600,534,260,274
27,21,25,4183700,568,275,293
28,21,25,4183800,397,181,216
29,21,25,4183900,1261,615,646
30,21,25,4184000,2917,1432,1485
31,21,25,4184100,240,122,118
32,21,25,4184200,769,372,397
33,21,25,4184300,214,106,108
34,21,25,4184400,1713,863,850
35,21,25,4184500,555,282,273
36,21,25,4184600,669,325,344
37,21,25,4184700,550,261,289
38,21,25,4184800,1302,622,680
39,21,25,4184900,815,385,430
40,21,25,4185000,335,181,154
41,21,25,4185100,783,380,403
42,21,25,4185200,525,245,280
43,21,25,4185300,184,91,93
44,21,25,4185400,766,364,402
45,21,25,4185500,728,352,376
46,21,25,4185600,2462,1294,1168
47,21,25,4185700,1094,517,577
48,21,25,4185800,1389,698,691
49,21,25,4185900,1137,530,607
50,21,25,4186000,462,233,229
51,21,25,4186100,855,414,441
52,21,25,4186200,967,463,504
53,21,25,4186300,776,405,371
54,21,25,4186400,1310,658,652
55,21,25,4186500,783,390,393
56,21,25,4186600,638,316,322
57,21,25,4186700,778,376,402
58,21,25,4186800,1270,682,588
59,21,25,4186900,1629,842,787
60,21,25,4187000,886,431,455
61,21,25,4187100,1482,744,738
62,21,25,4187200,1009,508,501
63,21,25,4187300,1303,645,658
64,21,25,4187400,0,0,0
65,21,25,4187500,972,497,475
66,21,25,4187600,1013,494,519
67,21,25,4187700,915,464,451
68,21,25,4187800,1294,640,654
69,21,25,4187900,1415,692,723
70,21,25,4188000,72,35,37
71,21,25,4188100,175,86,89
72,21,25,4188200,722,344,378
73,21,25,4188300,172,83,89
74,21,25,4188400,906,423,483
75,21,25,4188500,230,114,116
76,21,25,4188600,531,262,269
77,21,25,4188700,796,385,411
78,21,25,4188800,528,253,275
79,21,25,4188900,133,63,70
80,21,25,4189000,128,56,72
81,21,25,4189100,525,259,266
82,21,25,4189200,157,78,79
83,21,25,4189300,1004,508,496
84,21,25,4189400,1009,495,514
85,21,25,4189500,979,465,514
86,21,25,4189600,1521,747,774
87,21,25,4189700,928,472,456
88,21,25,4189800,2376,1189,1187
89,21,25,4189900,1285,630,655
90,21,25,4190000,968,498,470
91,21,25,4190100,919,440,479
92,21,25,4190200,631,316,315
93,21,25,4190300,1238,648,590
94,21,25,4190400,1551,750,801
95,21,25,4190500,513,265,248
96,21,25,4190600,853,415,438
97,21,25,4190700,396,208,188
98,21,25,4190800,651,324,327
99,21,25,4190900,859,423,436
100,21,25,4191000,780,379,401
101,21,25,4191100,819,394,425
102,21,25,4191200,1562,752,810
103,21,25,4191300,3253,1625,1628
104,21,25,4191400,943,478,465
105,21,25,4191500,1985,1004,981
106,21,25,4191600,747,369,378
107,21,25,4191700,908,336,572
108,21,25,4191800,804,494,310
109,21,25,4191900,0,0,0
110,21,25,4192000,1252,617,635
111,21,25,4192100,930,479,451
112,21,25,4192200,1992,996,996
113,21,25,4192300,1188,605,583
114,21,25,4192400,113,62,51
115,21,25,4192500,3644,1903,1741
116,21,25,4192600,3854,2022,1832
117,21,25,4192700,998,485,513
118,21,25,4192800,818,411,407
119,21,25,4192900,922,472,450
120,21,25,4193000,2802,1469,1333
121,21,25,4193100,1284,622,662
122,21,25,4193200,982,476,506
123,21,25,4193300,194,96,98
124,21,25,4193400,630,326,304
125,21,25,4193500,881,435,446
126,21,25,4193600,1121,556,565
127,21,25,4193700,185,96,89
128,21,25,4193800,619,301,318
129,21,25,4193900,1227,618,609
130,21,25,4194000,1253,645,608
131,21,25,4194100,1516,749,767
132,21,25,4194200,270,142,128
133,21,25,4194300,1305,644,661
134,21,25,4194400,1072,520,552
135,21,25,4194500,164,80,84
136,21,25,4194600,891,452,439
137,21,25,4194700,233,114,119
138,21,25,4194800,606,302,304
139,21,25,4194900,439,208,231
140,21,25,4195000,5,2,3
141,21,25,4195100,251,120,131
142,21,25,4195200,517,250,267
143,21,25,4195300,629,293,336
144,21,25,4195400,469,216,253
145,21,25,4195500,215,95,120
146,21,25,4195600,1069,523,546
147,21,25,4195700,470,233,237
148,21,25,4195800,1209,615,594
149,21,25,4195900,380,181,199
150,21,25,4196000,67,32,35
151,21,25,4196100,820,412,408
152,21,25,4196200,67,31,36
153,21,25,4196300,143,71,72
154,21,25,4196400,508,240,268
155,21,25,4196500,803,396,407
156,21,25,4196600,1000,496,504
157,21,25,4196700,3788,2000,1788
158,21,25,4196800,1185,633,552
159,21,25,4196900,0,0,0
160,21,25,4197000,45,18,27
161,21,25,4197100,158,76,82
162,21,25,4197200,309,148,161
163,21,25,4197300,704,343,361
164,21,25,4197400,500,242,258
165,21,25,4197500,503,240,263
166,21,25,4197600,614,298,316
167,21,25,4197700,2255,1094,1161
168,21,25,4197800,966,454,512
169,21,25,4197900,619,302,317
170,21,25,4198000,322,148,174
171,21,25,4198100,417,176,241
172,21,25,4198200,1121,540,581
173,21,25,4198300,1226,604,622
174,21,25,4198400,292,133,159
175,21,25,4198500,515,233,282
176,21,25,4198600,1183,567,616
177,21,25,4198700,968,472,496
178,21,25,4198800,927,429,498
179,21,25,4198900,784,389,395
180,21,25,4199000,1209,606,603
181,21,25,4199100,704,346,358
182,21,25,4199200,2858,1400,1458
183,21,25,4199300,652,303,349
184,21,25,4199400,928,470,458
185,21,25,4199500,1178,573,605
186,21,25,4199600,428,196,232
187,21,25,4199700,1162,575,587
188,21,25,4199800,1093,524,569
189,21,25,4199900,3997,1996,2001
190,21,25,4200000,1441,694,747
191,21,25,4200100,208,108,100
192,21,25,4200200,12,5,7
193,21,25,4200300,95,48,47
194,21,25,4200400,111,61,50
195,21,25,4200500,0,0,0
196,21,25,4200600,651,319,332
197,21,25,4200700,1577,751,826
198,21,25,4200800,28,14,14
199,21,25,4200900,707,350,357
200,21,25,4201000,190,100,90
201,21,25,4201100,1025,492,533
202,21,25,4201200,513,251,262
203,21,25,4201300,602,300,302
204,21,25,4201400,1045,515,530
205,21,25,4201500,664,346,318
206,21,25,4201600,1314,642,672
207,21,25,4201700,3907,1970,1937
208,21,25,4201800,1531,767,764
209,21,25,4201900,2259,1174,1085
210,21,25,4202000,80,38,42
211,21,25,4202100,96,45,51
212,21,25,4202200,70,43,27
213,21,25,4202300,362,183,179
214,21,25,4202400,541,264,277
215,21,25,4202500,141,69,72
216,21,25,4202600,795,401,394
217,21,25,4202700,1441,693,748
218,21,25,4202800,1225,614,611
219,21,25,4202900,811,397,414
220,21,25,4203000,938,435,503
221,21,25,4203100,789,371,418
222,21,25,4203200,1290,639,651
223,21,25,4203300,1881,911,970
224,21,25,4203400,498,269,229
225,21,25,4203500,1112,541,571
226,21,25,4203600,936,480,456
227,21,25,4203700,1126,562,564
228,21,25,4203800,2709,1355,1354
229,21,25,4203900,1950,962,988
230,21,25,4204000,789,384,405
231,21,25,4204100,337,164,173
232,21,25,4204200,1042,502,540
233,21,25,4204300,3023,1458,1565
234,21,25,4204400,1052,491,561
235,21,25,4204500,785,394,391
236,21,25,4204600,1812,880,932
237,21,25,4204700,1199,579,620
238,21,25,4204800,1280,686,594
239,21,25,4204900,913,457,456
240,21,25,4205000,115,53,62
241,21,25,4205100,1451,702,749
242,21,25,4205200,1523,753,770
243,21,25,4205300,359,176,183
244,21,25,4205400,479,216,263
245,21,25,4205500,232,108,124
246,21,25,4205600,87,45,42
247,21,25,4205700,456,222,234
248,21,25,4205800,91,43,48
249,21,25,4205900,41,20,21
250,21,25,4206000,31,14,17
251,21,25,4206100,185,90,95
252,21,25,4206200,57,30,27
253,21,25,4206300,846,422,424
254,21,25,4206400,483,242,241
255,21,25,4206500,1084,533,551
256,21,25,4206600,531,257,274
257,21,25,4206700,45,22,23
258,21,25,4206800,191,94,97
259,21,25,4206900,1603,815,788
260,21,25,4207000,27,12,15
261,21,25,4207100,67,35,32
262,21,25,4207200,100,48,52
263,21,25,4207300,63,27,36
264,21,25,4207400,431,202,229
265,21,25,4207500,505,256,249
266,21,25,4207600,151,71,80
267,21,25,4207700,1432,703,729
268,21,25,4207800,381,205,176
269,21,25,4207900,990,486,504
270,21,25,4208000,1166,580,586
271,21,25,4208100,1816,882,934
272,21,25,4208200,1362,667,695
273,21,25,4208300,2291,1134,1157
274,21,25,4208400,1282,609,673
275,21,25,4208500,829,409,420
