,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,383,2240800,3981,1982,1999
1,21,383,2240900,1517,774,743
2,21,383,2241000,1503,783,720
3,21,383,2241100,242,109,133
4,21,383,2241200,792,427,365
5,21,383,2241300,561,279,282
6,21,383,2241400,830,413,417
7,21,383,2241500,1729,862,867
8,21,383,2241600,0,0,0
9,21,383,2241700,63,32,31
10,21,383,2241800,199,107,92
11,21,383,2241900,405,216,189
12,21,383,2242000,195,101,94
13,21,383,2242100,1353,633,720
14,21,383,2242200,915,458,457
15,21,383,2242300,505,239,266
16,21,383,2242400,103,55,48
17,21,383,2242500,1923,973,950
18,21,383,2242600,0,0,0
19,21,383,2242700,0,0,0
20,21,383,2242800,168,95,73
21,21,383,2242900,822,422,400
22,21,383,2243000,941,498,443
23,21,383,2243100,837,418,419
24,21,383,2243200,870,444,426
25,21,383,2243300,160,82,78
26,21,383,2243400,10,6,4
27,21,383,2243500,1368,670,698
28,21,383,2243600,595,311,284
29,21,383,2243700,751,389,362
30,21,383,2243800,1302,652,650
31,21,383,2243900,1107,584,523
32,21,383,2244000,639,315,324
33,21,383,2244100,503,252,251
34,21,383,2244200,883,446,437
35,21,383,2244300,278,144,134
36,21,383,2244400,38,19,19
37,21,383,2244500,862,446,416
38,21,383,2244600,7,4,3
39,21,383,2244700,0,0,0
40,21,383,2244800,92,42,50
41,21,383,2244900,733,385,348
42,21,383,2245000,231,120,111
43,21,383,2245100,83,43,40
44,21,383,2245200,0,0,0
45,21,383,2245300,2577,1284,1293
46,21,383,2245400,326,183,143
47,21,383,2245500,950,484,466
48,21,383,2245600,1499,758,741
49,21,383,2245700,1161,620,541
50,21,383,2245800,0,0,0
51,21,383,2245900,434,212,222
52,21,383,2246000,1068,512,556
53,21,383,2246100,2221,1104,1117
54,21,383,2246200,83,48,35
55,21,383,2246300,0,0,0
56,21,383,2246400,0,0,0
57,21,383,2246500,988,488,500
58,21,383,2246600,84,44,40
59,21,383,2246700,1147,582,565
60,21,383,2246800,0,0,0
61,21,383,2246900,0,0,0
62,21,383,2247000,0,0,0
63,21,383,2247100,0,0,0
64,21,383,2247200,0,0,0
65,21,383,2247300,238,117,121
66,21,383,2247400,1047,547,500
67,21,383,2247500,756,362,394
68,21,383,2247600,176,92,84
69,21,383,2247700,0,0,0
70,21,383,2247800,0,0,0
71,21,383,2247900,1766,913,853
72,21,383,2248000,5839,2985,2854
73,21,383,2248100,0,0,0
74,21,383,2248200,54,26,28
75,21,383,2248300,466,243,223
76,21,383,2248400,0,0,0
77,21,383,2248500,3113,1529,1584
78,21,383,2248600,0,0,0
79,21,383,2248700,0,0,0
80,21,383,2248800,0,0,0
81,21,383,2248900,1769,893,876
82,21,383,2249000,294,148,146
83,21,383,2249100,36,19,17
84,21,383,2249200,1057,513,544
85,21,383,2249300,326,156,170
86,21,383,2249400,2508,1266,1242
87,21,383,2249500,1001,505,496
88,21,383,2249600,80,38,42
89,21,383,2249700,0,0,0
90,21,383,2249800,140,74,66
91,21,383,2249900,0,0,0
92,21,383,2250000,452,242,210
93,21,383,2250100,1441,730,711
94,21,383,2250200,708,364,344
95,21,383,2250300,1194,611,583
96,21,383,2250400,2144,1106,1038
97,21,383,2250500,96,44,52
98,21,383,2250600,1233,610,623
99,21,383,2250700,0,0,0
100,21,383,2250800,1016,527,489
101,21,383,2250900,98,51,47
102,21,383,2251000,114,64,50
103,21,383,2251100,3541,1782,1759
104,21,383,2251200,399,195,204
105,21,383,2251300,40,22,18
106,21,383,2251400,2685,1390,1295
107,21,383,2251500,0,0,0
108,21,383,2251600,202,111,91
109,21,383,2251700,1969,984,985
110,21,383,2251800,457,218,239
111,21,383,2251900,334,163,171
112,21,383,2252000,673,339,334
113,21,383,2252100,394,219,175
114,21,383,2252200,100,51,49
115,21,383,2252300,0,0,0
116,21,383,2252400,828,406,422
117,21,383,2252500,742,375,367
118,21,383,2252600,24,12,12
119,21,383,2252700,282,152,130
120,21,383,2252800,0,0,0
121,21,383,2252900,770,396,374
122,21,383,2253000,1680,843,837
123,21,383,2253100,296,150,146
124,21,383,2253200,938,462,476
125,21,383,2253300,5394,2701,2693
126,21,383,2253400,580,281,299
127,21,383,2253500,708,371,337
128,21,383,2253600,2139,1101,1038
129,21,383,2253700,508,251,257
130,21,383,2253800,580,290,290
131,21,383,2253900,1368,679,689
132,21,383,2254000,546,287,259
133,21,383,2254100,343,166,177
134,21,383,2254200,1023,524,499
135,21,383,2254300,961,499,462
136,21,383,2254400,1916,998,918
137,21,383,2254500,239,116,123
138,21,383,2254600,944,490,454
139,21,383,2254700,263,130,133
140,21,383,2254800,1295,692,603
141,21,383,2254900,372,194,178
142,21,383,2255000,1034,538,496
143,21,383,2255100,1606,822,784
144,21,383,2255200,534,267,267
145,21,383,2255300,896,467,429
146,21,383,2255400,437,213,224
147,21,383,2255500,570,271,299
148,21,383,2255600,589,296,293
149,21,383,2255700,585,301,284
150,21,383,2255800,1445,753,692
151,21,383,2255900,499,250,249
152,21,383,2256000,438,214,224
153,21,383,2256100,521,247,274
154,21,383,2256200,666,344,322
155,21,383,2256300,228,116,112
156,21,383,2256400,491,233,258
157,21,383,2256500,1549,839,710
158,21,383,2256600,1403,698,705
