,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,394,4181000,186,98,88
1,21,394,4181100,1006,519,487
2,21,394,4181200,352,175,177
3,21,394,4181300,0,0,0
4,21,394,4181400,11,4,7
5,21,394,4181500,1304,649,655
6,21,394,4181600,1221,607,614
7,21,394,4181700,476,221,255
8,21,394,4181800,1518,741,777
9,21,394,4181900,523,258,265
10,21,394,4182000,100,55,45
11,21,394,4182100,372,192,180
12,21,394,4182200,414,202,212
13,21,394,4182300,218,97,121
14,21,394,4182400,1210,600,610
15,21,394,4182500,889,432,457
16,21,394,4182600,728,357,371
17,21,394,4182700,1418,703,715
18,21,394,4182800,420,206,214
19,21,394,4182900,348,169,179
20,21,394,4183000,623,314,309
21,21,394,4183100,436,218,218
22,21,394,4183200,335,167,168
23,21,394,4183300,350,176,174
24,21,394,4183400,400,187,213
25,21,394,4183500,392,191,201
26,21,394,4183600,370,180,190
27,21,394,4183700,394,191,203
28,21,394,4183800,276,125,151
29,21,394,4183900,874,426,448
30,21,394,4184000,2022,992,1030
31,21,394,4184100,166,84,82
32,21,394,4184200,533,258,275
33,21,394,4184300,148,74,74
34,21,394,4184400,1187,599,588
35,21,394,4184500,384,195,189
36,21,394,4184600,464,225,239
37,21,394,4184700,382,181,201
38,21,394,4184800,902,430,472
39,21,394,4184900,565,267,298
40,21,394,4185000,232,125,107
41,21,394,4185100,542,263,279
42,21,394,4185200,364,170,194
43,21,394,4185300,128,63,65
44,21,394,4185400,530,253,277
45,21,394,4185500,505,244,261
46,21,394,4185600,1707,897,810
47,21,394,4185700,759,359,400
48,21,394,4185800,962,484,478
49,21,394,4185900,788,368,420
50,21,394,4186000,320,161,159
51,21,394,4186100,592,287,305
52,21,394,4186200,670,321,349
53,21,394,4186300,538,281,257
54,21,394,4186400,907,456,451
55,21,394,4186500,542,270,272
56,21,394,4186600,442,219,223
57,21,394,4186700,539,261,278
58,21,394,4186800,880,472,408
59,21,394,4186900,1130,584,546
60,21,394,4187000,614,300,314
61,21,394,4187100,1027,515,512
62,21,394,4187200,700,353,347
63,21,394,4187300,903,447,456
64,21,394,4187400,0,0,0
65,21,394,4187500,674,345,329
66,21,394,4187600,701,342,359
67,21,394,4187700,634,322,312
68,21,394,4187800,897,444,453
69,21,394,4187900,981,479,502
70,21,394,4188000,50,23,27
71,21,394,4188100,122,60,62
72,21,394,4188200,500,238,262
73,21,394,4188300,119,58,61
74,21,394,4188400,628,293,335
75,21,394,4188500,159,79,80
76,21,394,4188600,369,182,187
77,21,394,4188700,552,267,285
78,21,394,4188800,366,176,190
79,21,394,4188900,92,44,48
80,21,394,4189000,88,38,50
81,21,394,4189100,364,179,185
82,21,394,4189200,108,53,55
83,21,394,4189300,695,353,342
84,21,394,4189400,700,343,357
85,21,394,4189500,678,323,355
86,21,394,4189600,1054,518,536
87,21,394,4189700,643,327,316
88,21,394,4189800,1646,824,822
89,21,394,4189900,891,437,454
90,21,394,4190000,671,346,325
91,21,394,4190100,637,306,331
92,21,394,4190200,438,219,219
93,21,394,4190300,858,449,409
94,21,394,4190400,1075,520,555
95,21,394,4190500,355,184,171
96,21,394,4190600,592,288,304
97,21,394,4190700,275,145,130
98,21,394,4190800,452,224,228
99,21,394,4190900,595,293,302
100,21,394,4191000,541,262,279
101,21,394,4191100,568,273,295
102,21,394,4191200,1083,522,561
103,21,394,4191300,2254,1126,1128
104,21,394,4191400,653,330,323
105,21,394,4191500,1376,695,681
106,21,394,4191600,518,255,263
107,21,394,4191700,630,233,397
108,21,394,4191800,557,342,215
109,21,394,4191900,0,0,0
110,21,394,4192000,868,428,440
111,21,394,4192100,645,331,314
112,21,394,4192200,1380,690,690
113,21,394,4192300,823,419,404
114,21,394,4192400,78,43,35
115,21,394,4192500,2525,1319,1206
116,21,394,4192600,2670,1401,1269
117,21,394,4192700,692,336,356
118,21,394,4192800,567,284,283
119,21,394,4192900,638,327,311
120,21,394,4193000,1942,1018,924
121,21,394,4193100,890,430,460
122,21,394,4193200,681,330,351
123,21,394,4193300,135,67,68
124,21,394,4193400,437,226,211
125,21,394,4193500,611,301,310
126,21,394,4193600,777,385,392
127,21,394,4193700,129,67,62
128,21,394,4193800,430,208,222
129,21,394,4193900,850,429,421
130,21,394,4194000,869,447,422
131,21,394,4194100,1051,519,532
132,21,394,4194200,187,99,88
133,21,394,4194300,905,446,459
134,21,394,4194400,743,361,382
135,21,394,4194500,114,55,59
136,21,394,4194600,618,313,305
137,21,394,4194700,161,79,82
138,21,394,4194800,420,209,211
139,21,394,4194900,305,145,160
140,21,394,4195000,4,1,3
141,21,394,4195100,174,83,91
142,21,394,4195200,359,173,186
143,21,394,4195300,436,203,233
144,21,394,4195400,324,150,174
145,21,394,4195500,149,66,83
146,21,394,4195600,741,362,379
147,21,394,4195700,325,161,164
148,21,394,4195800,838,426,412
149,21,394,4195900,263,125,138
150,21,394,4196000,46,23,23
151,21,394,4196100,569,285,284
152,21,394,4196200,46,22,24
153,21,394,4196300,100,49,51
154,21,394,4196400,353,166,187
155,21,394,4196500,556,275,281
156,21,394,4196600,693,344,349
157,21,394,4196700,2625,1385,1240
158,21,394,4196800,822,438,384
159,21,394,4196900,0,0,0
160,21,394,4197000,30,12,18
161,21,394,4197100,109,53,56
162,21,394,4197200,215,102,113
163,21,394,4197300,488,238,250
164,21,394,4197400,346,168,178
