,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,386,2722800,290,141,149
1,21,386,2722900,432,211,221
2,21,386,2723000,570,298,272
3,21,386,2723100,74,39,35
4,21,386,2723200,628,344,284
5,21,386,2723300,1462,762,700
6,21,386,2723400,316,155,161
7,21,386,2723500,137,61,76
8,21,386,2723600,1369,709,660
9,21,386,2723700,500,256,244
10,21,386,2723800,1102,552,550
11,21,386,2723900,410,206,204
12,21,386,2724000,2,2,0
13,21,386,2724100,2097,1036,1061
14,21,386,2724200,761,386,375
15,21,386,2724300,1155,612,543
16,21,386,2724400,2229,1151,1078
17,21,386,2724500,407,205,202
18,21,386,2724600,320,178,142
19,21,386,2724700,635,337,298
20,21,386,2724800,1691,849,842
21,21,386,2724900,660,339,321
22,21,386,2725000,1315,681,634
23,21,386,2725100,285,135,150
24,21,386,2725200,2,2,0
25,21,386,2725300,327,156,171
26,21,386,2725400,882,438,444
27,21,386,2725500,1118,510,608
28,21,386,2725600,107,51,56
29,21,386,2725700,0,0,0
30,21,386,2725800,2701,1343,1358
31,21,386,2725900,697,353,344
32,21,386,2726000,571,290,281
33,21,386,2726100,1979,998,981
34,21,386,2726200,299,142,157
35,21,386,2726300,353,179,174
36,21,386,2726400,183,87,96
37,21,386,2726500,199,110,89
38,21,386,2726600,765,389,376
39,21,386,2726700,0,0,0
40,21,386,2726800,366,191,175
41,21,386,2726900,416,194,222
42,21,386,2727000,191,93,98
43,21,386,2727100,895,415,480
44,21,386,2727200,754,381,373
45,21,386,2727300,811,403,408
46,21,386,2727400,275,135,140
47,21,386,2727500,501,263,238
48,21,386,2727600,565,283,282
49,21,386,2727700,774,365,409
50,21,386,2727800,521,260,261
51,21,386,2727900,382,205,177
52,21,386,2728000,480,228,252
53,21,386,2728100,836,438,398
54,21,386,2728200,1071,678,393
55,21,386,2728300,545,276,269
56,21,386,2728400,15,8,7
57,21,386,2728500,0,0,0
58,21,386,2728600,1285,662,623
59,21,386,2728700,607,309,298
60,21,386,2728800,450,229,221
61,21,386,2728900,594,302,292
62,21,386,2729000,551,264,287
63,21,386,2729100,752,397,355
64,21,386,2729200,606,323,283
65,21,386,2729300,1146,598,548
66,21,386,2729400,1386,703,683
67,21,386,2729500,1798,928,870
68,21,386,2729600,165,88,77
69,21,386,2729700,235,120,115
70,21,386,2729800,1222,625,597
71,21,386,2729900,731,368,363
72,21,386,2730000,355,169,186
73,21,386,2730100,240,113,127
74,21,386,2730200,612,326,286
75,21,386,2730300,444,220,224
76,21,386,2730400,489,271,218
77,21,386,2730500,0,0,0
78,21,386,2730600,0,0,0
79,21,386,2730700,397,219,178
80,21,386,2730800,1071,535,536
81,21,386,2730900,0,0,0
