,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,378,1454100,1304,630,674
1,21,378,1454200,655,347,308
2,21,378,1454300,2788,1399,1389
3,21,378,1454400,639,328,311
4,21,378,1454500,420,208,212
5,21,378,1454600,1482,721,761
6,21,378,1454700,729,363,366
7,21,378,1454800,1083,518,565
8,21,378,1454900,1443,744,699
9,21,378,1455000,571,299,272
10,21,378,1455100,0,0,0
11,21,378,1455200,1105,546,559
12,21,378,1455300,573,273,300
13,21,378,1455400,496,280,216
14,21,378,1455500,1162,598,564
15,21,378,1455600,623,336,287
16,21,378,1455700,1704,832,872
17,21,378,1455800,0,0,0
18,21,378,1455900,95,49,46
19,21,378,1456000,518,248,270
20,21,378,1456100,1469,729,740
21,21,378,1456200,1952,973,979
22,21,378,1456300,877,454,423
23,21,378,1456400,535,260,275
24,21,378,1456500,467,213,254
25,21,378,1456600,580,292,288
26,21,378,1456700,714,356,358
27,21,378,1456800,799,398,401
28,21,378,1456900,814,405,409
29,21,378,1457000,796,406,390
30,21,378,1457100,3947,2070,1877
31,21,378,1457200,415,198,217
32,21,378,1457300,437,232,205
33,21,378,1457400,97,40,57
34,21,378,1457500,184,91,93
35,21,378,1457600,374,187,187
36,21,378,1457700,396,188,208
37,21,378,1457800,655,339,316
38,21,378,1457900,439,232,207
39,21,378,1458000,265,135,130
40,21,378,1458100,94,48,46
41,21,378,1458200,1519,773,746
42,21,378,1458300,722,373,349
43,21,378,1458400,1145,592,553
44,21,378,1458500,147,80,67
45,21,378,1458600,668,328,340
46,21,378,1458700,1243,609,634
47,21,378,1458800,531,278,253
48,21,378,1458900,225,107,118
49,21,378,1459000,1013,496,517
50,21,378,1459100,353,189,164
51,21,378,1459200,1348,656,692
52,21,378,1459300,1179,569,610
53,21,378,1459400,327,144,183
54,21,378,1459500,1472,740,732
55,21,378,1459600,870,424,446
56,21,378,1459700,786,396,390
57,21,378,1459800,772,371,401
58,21,378,1459900,205,103,102
59,21,378,1460000,464,249,215
60,21,378,1460100,1042,553,489
61,21,378,1460200,474,233,241
62,21,378,1460300,470,223,247
63,21,378,1460400,227,125,102
64,21,378,1460500,547,257,290
65,21,378,1460600,731,376,355
66,21,378,1460700,1203,604,599
67,21,378,1460800,338,160,178
68,21,378,1460900,289,155,134
69,21,378,1461000,711,362,349
70,21,378,1461100,705,358,347
71,21,378,1461200,747,404,343
