,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,393,4001600,92,42,50
1,21,393,4001700,211,104,107
2,21,393,4001800,92,43,49
3,21,393,4001900,1194,593,601
4,21,393,4002000,201,106,95
5,21,393,4002100,985,454,531
6,21,393,4002200,716,355,361
7,21,393,4002300,490,229,261
8,21,393,4002400,646,329,317
9,21,393,4002500,628,318,310
10,21,393,4002600,393,212,181
11,21,393,4002700,1248,611,637
12,21,393,4002800,1031,495,536
13,21,393,4002900,575,267,308
14,21,393,4003000,942,472,470
15,21,393,4003100,1235,603,632
16,21,393,4003200,375,188,187
17,21,393,4003300,252,115,137
18,21,393,4003400,622,301,321
19,21,393,4003500,955,485,470
20,21,393,4003600,901,445,456
21,21,393,4003700,288,138,150
22,21,393,4003800,229,104,125
23,21,393,4003900,855,436,419
24,21,393,4004000,311,165,146
25,21,393,4004100,241,114,127
26,21,393,4004200,577,279,298
27,21,393,4004300,562,278,284
28,21,393,4004400,211,96,115
29,21,393,4004500,323,145,178
30,21,393,4004600,267,127,140
31,21,393,4004700,862,422,440
32,21,393,4004800,595,310,285
33,21,393,4004900,599,285,314
34,21,393,4005000,106,54,52
35,21,393,4005100,307,152,155
36,21,393,4005200,552,283,269
37,21,393,4005300,698,337,361
38,21,393,4005400,828,425,403
39,21,393,4005500,512,212,300
40,21,393,4005600,1179,552,627
41,21,393,4005700,1234,587,647
42,21,393,4005800,488,244,244
43,21,393,4005900,1223,618,605
44,21,393,4006000,667,326,341
45,21,393,4006100,985,480,505
46,21,393,4006200,156,69,87
47,21,393,4006300,148,67,81
48,21,393,4006400,575,287,288
49,21,393,4006500,668,328,340
50,21,393,4006600,288,142,146
51,21,393,4006700,72,43,29
52,21,393,4006800,1144,575,569
53,21,393,4006900,559,289,270
54,21,393,4007000,602,299,303
55,21,393,4007100,839,419,420
56,21,393,4007200,412,206,206
57,21,393,4007300,313,147,166
58,21,393,4007400,1033,564,469
59,21,393,4007500,727,372,355
60,21,393,4007600,1267,592,675
61,21,393,4007700,0,0,0
62,21,393,4007800,661,324,337
63,21,393,4007900,1189,592,597
64,21,393,4008000,318,162,156
65,21,393,4008100,927,454,473
66,21,393,4008200,507,249,258
67,21,393,4008300,528,249,279
68,21,393,4008400,778,381,397
69,21,393,4008500,1639,802,837
70,21,393,4008600,983,507,476
71,21,393,4008700,3664,1848,1816
72,21,393,4008800,949,489,460
73,21,393,4008900,431,206,225
74,21,393,4009000,205,104,101
75,21,393,4009100,2301,1165,1136
76,21,393,4009200,934,485,449
77,21,393,4009300,739,395,344
78,21,393,4009400,499,242,257
79,21,393,4009500,822,401,421
80,21,393,4009600,857,462,395
81,21,393,4009700,366,174,192
82,21,393,4009800,250,118,132
83,21,393,4009900,925,464,461
84,21,393,4010000,799,494,305
85,21,393,4010100,799,408,391
86,21,393,4010200,404,189,215
87,21,393,4010300,988,490,498
88,21,393,4010400,381,177,204
89,21,393,4010500,1179,585,594
90,21,393,4010600,442,217,225
91,21,393,4010700,5535,2826,2709
92,21,393,4010800,1195,603,592
93,21,393,4010900,552,267,285
94,21,393,4011000,358,174,184
95,21,393,4011100,1173,585,588
96,21,393,4011200,234,129,105
97,21,393,4011300,153,74,79
98,21,393,4011400,464,232,232
99,21,393,4011500,705,377,328
100,21,393,4011600,621,319,302
101,21,393,4011700,729,362,367
