,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,399,5030500,694,355,339
1,21,399,5030600,869,408,461
2,21,399,5030700,123,57,66
3,21,399,5030800,434,223,211
4,21,399,5030900,215,102,113
5,21,399,5031000,182,85,97
6,21,399,5031100,71,37,34
7,21,399,5031200,386,180,206
8,21,399,5031300,72,35,37
9,21,399,5031400,464,258,206
10,21,399,5031500,859,386,473
11,21,399,5031600,408,188,220
12,21,399,5031700,270,131,139
13,21,399,5031800,866,413,453
14,21,399,5031900,112,61,51
15,21,399,5032000,38,17,21
16,21,399,5032100,94,45,49
17,21,399,5032200,211,106,105
18,21,399,5032300,140,72,68
19,21,399,5032400,339,165,174
20,21,399,5032500,344,176,168
21,21,399,5032600,380,174,206
22,21,399,5032700,2328,1130,1198
23,21,399,5032800,434,229,205
24,21,399,5032900,667,323,344
25,21,399,5033000,414,218,196
26,21,399,5033100,414,211,203
27,21,399,5033200,333,152,181
28,21,399,5033300,241,114,127
29,21,399,5033400,153,87,66
30,21,399,5033500,404,194,210
31,21,399,5033600,835,434,401
32,21,399,5033700,116,54,62
33,21,399,5033800,364,176,188
34,21,399,5033900,1327,651,676
35,21,399,5034000,80,43,37
36,21,399,5034100,1889,991,898
37,21,399,5034200,2321,1156,1165
38,21,399,5034300,301,150,151
39,21,399,5034400,425,196,229
40,21,399,5034500,102,51,51
41,21,399,5034600,259,132,127
42,21,399,5034700,401,187,214
43,21,399,5034800,554,286,268
44,21,399,5034900,1447,758,689
45,21,399,5035000,479,237,242
46,21,399,5035100,1226,585,641
47,21,399,5035200,1918,953,965
48,21,399,5035300,285,138,147
49,21,399,5035400,567,295,272
50,21,399,5035500,145,80,65
51,21,399,5035600,540,267,273
52,21,399,5035700,124,59,65
53,21,399,5035800,260,131,129
54,21,399,5035900,495,225,270
55,21,399,5036000,1323,665,658
56,21,399,5036100,710,361,349
57,21,399,5036200,934,456,478
58,21,399,5036300,726,359,367
59,21,399,5036400,2052,999,1053
60,21,399,5036500,1133,540,593
61,21,399,5036600,500,253,247
62,21,399,5036700,492,240,252
63,21,399,5036800,822,418,404
64,21,399,5036900,634,309,325
65,21,399,5037000,479,213,266
66,21,399,5037100,170,82,88
67,21,399,5037200,171,84,87
68,21,399,5037300,226,112,114
69,21,399,5037400,329,178,151
70,21,399,5037500,795,389,406
71,21,399,5037600,547,269,278
72,21,399,5037700,304,140,164
73,21,399,5037800,133,72,61
74,21,399,5037900,137,75,62
75,21,399,5038000,189,83,106
76,21,399,5038100,349,165,184
77,21,399,5038200,173,94,79
78,21,399,5038300,262,127,135
79,21,399,5038400,663,345,318
80,21,399,5038500,303,138,165
81,21,399,5038600,381,196,185
82,21,399,5038700,189,94,95
83,21,399,5038800,54,24,30
84,21,399,5038900,171,81,90
85,21,399,5039000,212,96,116
86,21,399,5039100,230,119,111
87,21,399,5039200,281,136,145
88,21,399,5039300,490,255,235
89,21,399,5039400,277,141,136
90,21,399,5039500,163,78,85
91,21,399,5039600,406,198,208
92,21,399,5039700,284,146,138
93,21,399,5039800,298,142,156
94,21,399,5039900,852,425,427
95,21,399,5040000,49,29,20
96,21,399,5040100,46,21,25
97,21,399,5040200,374,195,179
98,21,399,5040300,430,209,221
99,21,399,5040400,111,57,54
100,21,399,5040500,0,0,0
101,21,399,5040600,323,158,165
102,21,399,5040700,668,340,328
103,21,399,5040800,345,165,180
104,21,399,5040900,346,167,179
105,21,399,5041000,1135,554,581
106,21,399,5041100,339,179,160
107,21,399,5041200,74,43,31
108,21,399,5041300,413,193,220
109,21,399,5041400,525,262,263
110,21,399,5041500,843,418,425
111,21,399,5041600,703,358,345
112,21,399,5041700,262,125,137
113,21,399,5041800,188,82,106
114,21,399,5041900,81,40,41
115,21,399,5042000,93,51,42
116,21,399,5042100,87,46,41
117,21,399,5042200,214,92,122
118,21,399,5042300,66,33,33
119,21,399,5042400,247,118,129
120,21,399,5042500,62,29,33
121,21,399,5042600,126,56,70
122,21,399,5042700,98,49,49
123,21,399,5042800,226,108,118
124,21,399,5042900,235,112,123
125,21,399,5043000,1002,480,522
126,21,399,5043100,2888,1461,1427
127,21,399,5043200,24,11,13
128,21,399,5043300,775,382,393
129,21,399,5043400,677,333,344
130,21,399,5043500,811,400,411
131,21,399,5043600,698,347,351
132,21,399,5043700,553,262,291
133,21,399,5043800,1246,620,626
134,21,399,5043900,288,144,144
135,21,399,5044000,1136,576,560
136,21,399,5044100,630,304,326
137,21,399,5044200,80,44,36
138,21,399,5044300,359,171,188
139,21,399,5044400,280,135,145
140,21,399,5044500,299,157,142
141,21,399,5044600,84,49,35
142,21,399,5044700,320,151,169
143,21,399,5044800,0,0,0
