,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,8,1158900,25,11,14
1,21,8,1159000,0,0,0
2,21,8,1159100,702,353,349
3,21,8,1159200,0,0,0
4,21,8,1159300,0,0,0
5,21,8,1159400,0,0,0
6,21,8,1159500,280,147,133
7,21,8,1159600,0,0,0
8,21,8,1159700,299,153,146
9,21,8,1159800,200,87,113
10,21,8,1159900,76,36,40
11,21,8,1160000,100,50,50
12,21,8,1160100,55,30,25
13,21,8,1160200,0,0,0
14,21,8,1160300,160,74,86
15,21,8,1160400,137,64,73
16,21,8,1160500,36,18,18
17,21,8,1160600,299,142,157
18,21,8,1160700,223,105,118
19,21,8,1160800,128,56,72
20,21,8,1160900,832,433,399
21,21,8,1161000,236,121,115
22,21,8,1161100,304,146,158
23,21,8,1161200,0,0,0
24,21,8,1161300,0,0,0
25,21,8,1161400,0,0,0
26,21,8,1161500,0,0,0
27,21,8,1161600,131,63,68
28,21,8,1161700,143,68,75
29,21,8,1161800,2203,1117,1086
30,21,8,1161900,0,0,0
31,21,8,1162000,1085,539,546
32,21,8,1162100,3212,1623,1589
33,21,8,1162200,110,58,52
34,21,8,1162300,355,191,164
35,21,8,1162400,2645,1401,1244
36,21,8,1162500,1602,852,750
37,21,8,1162600,751,394,357
38,21,8,1162700,1195,616,579
39,21,8,1162800,6896,3675,3221
40,21,8,1162900,2722,1361,1361
41,21,8,1163000,448,223,225
42,21,8,1163100,176,92,84
43,21,8,1163200,2585,1265,1320
44,21,8,1163300,2313,1154,1159
45,21,8,1163400,897,448,449
46,21,8,1163500,3390,1713,1677
47,21,8,1163600,1817,914,903
48,21,8,1163700,3727,1888,1839
49,21,8,1163800,367,179,188
50,21,8,1163900,1351,668,683
51,21,8,1164000,251,131,120
52,21,8,1164100,1994,1014,980
53,21,8,1164200,1192,612,580
54,21,8,1164300,1417,686,731
55,21,8,1164400,1265,647,618
56,21,8,1164500,4461,2267,2194
57,21,8,1164600,1543,790,753
58,21,8,1164700,2110,1068,1042
59,21,8,1164800,0,0,0
60,21,8,1164900,202,103,99
61,21,8,1165000,761,396,365
62,21,8,1165100,758,367,391
63,21,8,1165200,504,262,242
64,21,8,1165300,801,426,375
65,21,8,1165400,308,151,157
