,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,397,4737600,483,240,243
1,21,397,4737700,250,116,134
2,21,397,4737800,207,111,96
3,21,397,4737900,279,138,141
4,21,397,4738000,656,318,338
5,21,397,4738100,824,430,394
6,21,397,4738200,980,489,491
7,21,397,4738300,991,507,484
8,21,397,4738400,507,251,256
9,21,397,4738500,3,1,2
10,21,397,4738600,315,152,163
11,21,397,4738700,2045,1036,1009
12,21,397,4738800,1746,883,863
13,21,397,4738900,251,132,119
14,21,397,4739000,521,260,261
15,21,397,4739100,1220,607,613
16,21,397,4739200,937,468,469
17,21,397,4739300,534,267,267
18,21,397,4739400,1938,997,941
19,21,397,4739500,1733,880,853
20,21,397,4739600,322,160,162
21,21,397,4739700,434,219,215
22,21,397,4739800,1159,588,571
23,21,397,4739900,975,480,495
24,21,397,4740000,1605,829,776
25,21,397,4740100,234,112,122
26,21,397,4740200,359,175,184
27,21,397,4740300,510,249,261
28,21,397,4740400,602,301,301
29,21,397,4740500,1139,583,556
30,21,397,4740600,328,165,163
31,21,397,4740700,572,291,281
32,21,397,4740800,1031,501,530
33,21,397,4740900,781,388,393
34,21,397,4741000,325,159,166
35,21,397,4741100,1410,727,683
36,21,397,4741200,1769,893,876
37,21,397,4741300,443,232,211
38,21,397,4741400,1483,740,743
39,21,397,4741500,2082,1080,1002
40,21,397,4741600,1259,631,628
41,21,397,4741700,1042,528,514
42,21,397,4741800,1626,805,821
43,21,397,4741900,325,156,169
44,21,397,4742000,326,182,144
45,21,397,4742100,923,447,476
46,21,397,4742200,2435,1227,1208
47,21,397,4742300,2246,1131,1115
48,21,397,4742400,1135,565,570
49,21,397,4742500,1100,569,531
50,21,397,4742600,433,213,220
51,21,397,4742700,1005,440,565
52,21,397,4742800,235,125,110
53,21,397,4742900,172,82,90
54,21,397,4743000,681,338,343
55,21,397,4743100,564,288,276
56,21,397,4743200,2749,1377,1372
57,21,397,4743300,1841,945,896
58,21,397,4743400,1036,496,540
59,21,397,4743500,1898,952,946
60,21,397,4743600,481,243,238
61,21,397,4743700,179,89,90
62,21,397,4743800,2930,1516,1414
63,21,397,4743900,518,273,245
64,21,397,4744000,1031,516,515
