,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,29,4827700,672,317,355
1,21,29,4827800,757,400,357
2,21,29,4827900,1042,514,528
3,21,29,4828000,924,453,471
4,21,29,4828100,1027,489,538
5,21,29,4828200,296,154,142
6,21,29,4828300,250,119,131
7,21,29,4828400,754,386,368
8,21,29,4828500,1789,941,848
9,21,29,4828600,203,104,99
10,21,29,4828700,1265,642,623
11,21,29,4828800,1430,744,686
12,21,29,4828900,586,291,295
13,21,29,4829000,134,63,71
14,21,29,4829100,428,222,206
15,21,29,4829200,4326,2172,2154
16,21,29,4829300,104,50,54
17,21,29,4829400,338,177,161
18,21,29,4829500,1151,596,555
19,21,29,4829600,1072,518,554
20,21,29,4829700,1951,975,976
21,21,29,4829800,1741,876,865
22,21,29,4829900,1401,680,721
23,21,29,4830000,860,418,442
24,21,29,4830100,902,458,444
25,21,29,4830200,1008,496,512
26,21,29,4830300,1167,582,585
27,21,29,4830400,436,201,235
28,21,29,4830500,1065,530,535
29,21,29,4830600,364,180,184
30,21,29,4830700,520,263,257
31,21,29,4830800,1263,647,616
32,21,29,4830900,600,302,298
33,21,29,4831000,201,109,92
34,21,29,4831100,1165,575,590
35,21,29,4831200,270,132,138
36,21,29,4831300,483,239,244
37,21,29,4831400,310,172,138
38,21,29,4831500,568,269,299
39,21,29,4831600,554,278,276
40,21,29,4831700,2360,1181,1179
41,21,29,4831800,789,395,394
42,21,29,4831900,391,179,212
43,21,29,4832000,776,391,385
44,21,29,4832100,1027,523,504
45,21,29,4832200,515,261,254
46,21,29,4832300,235,121,114
47,21,29,4832400,0,0,0
48,21,29,4832500,1512,779,733
49,21,29,4832600,189,103,86
50,21,29,4832700,603,292,311
51,21,29,4832800,763,368,395
52,21,29,4832900,333,162,171
53,21,29,4833000,1651,830,821
54,21,29,4833100,754,430,324
55,21,29,4833200,0,0,0
56,21,29,4833300,635,325,310
57,21,29,4833400,1573,793,780
58,21,29,4833500,1094,541,553
59,21,29,4833600,632,327,305
60,21,29,4833700,293,142,151
61,21,29,4833800,0,0,0
62,21,29,4833900,375,193,182
63,21,29,4834000,0,0,0
64,21,29,4834100,0,0,0
65,21,29,4834200,437,215,222
66,21,29,4834300,368,176,192
67,21,29,4834400,561,279,282
68,21,29,4834500,266,142,124
69,21,29,4834600,431,214,217
70,21,29,4834700,725,357,368
71,21,29,4834800,189,104,85
72,21,29,4834900,227,131,96
73,21,29,4835000,339,167,172
74,21,29,4835100,800,386,414
75,21,29,4835200,676,336,340
76,21,29,4835300,79,44,35
77,21,29,4835400,1004,525,479
78,21,29,4835500,282,145,137
79,21,29,4835600,293,144,149
80,21,29,4835700,1745,860,885
81,21,29,4835800,531,270,261
82,21,29,4835900,582,288,294
83,21,29,4836000,293,131,162
84,21,29,4836100,157,70,87
85,21,29,4836200,1146,603,543
86,21,29,4836300,335,166,169
87,21,29,4836400,706,355,351
88,21,29,4836500,674,323,351
89,21,29,4836600,52,27,25
90,21,29,4836700,109,54,55
91,21,29,4836800,414,203,211
92,21,29,4836900,1054,535,519
93,21,29,4837000,603,298,305
94,21,29,4837100,1060,519,541
95,21,29,4837200,0,0,0
96,21,29,4837300,291,144,147
97,21,29,4837400,235,124,111
98,21,29,4837500,0,0,0
99,21,29,4837600,1478,736,742
100,21,29,4837700,546,270,276
101,21,29,4837800,561,258,303
102,21,29,4837900,311,159,152
103,21,29,4838000,1119,555,564
104,21,29,4838100,502,261,241
105,21,29,4838200,280,136,144
